cell_id,Lanius schach,Lanius schach erythronotus/caniceps,Lanius schach schach,Lanius schach tricolor/longicaudatus,Lanius schach bentet,Lanius schach [nasutus Group],Lanius schach schach x tricolor
843cb39ffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb3bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb3dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb41ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb45ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb47ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb4bffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb4dffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb51ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb55ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb59ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb5dffffffff,156.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb61ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb65ffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb67ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb69ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb6bffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
843cb6dffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc03ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc05ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc0bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc0dffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0
843cc11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc21ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc29ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc2dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc31ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc41ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc43ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc45ffffffff,86.0,0.0,0.0,17.0,0.0,0.0,0.0
843cc47ffffffff,46.0,0.0,0.0,9.0,0.0,0.0,0.0
843cc4bffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc55ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc59ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc5bffffffff,23.0,0.0,0.0,2.0,0.0,0.0,0.0
843cc5dffffffff,37.0,0.0,0.0,10.0,0.0,0.0,0.0
843cc63ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
843cc65ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc67ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc6bffffffff,340.0,0.0,0.0,69.0,0.0,0.0,0.0
843cc6dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cca1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843ccb5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843ccb7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843ccc9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
843ccd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cd13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cd1bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843cd4bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843cd51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cd53ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843cd5bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
843cd8bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
843cd91ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
843cd9dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cdbdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cdc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cddbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce01ffffffff,5.0,0.0,0.0,4.0,0.0,0.0,0.0
843ce03ffffffff,52.0,0.0,0.0,19.0,0.0,0.0,0.0
843ce09ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce0bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce11ffffffff,44.0,0.0,0.0,9.0,0.0,0.0,0.0
843ce13ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce15ffffffff,160.0,0.0,0.0,13.0,0.0,0.0,0.0
843ce17ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce1bffffffff,41.0,0.0,0.0,7.0,0.0,0.0,0.0
843ce1dffffffff,26.0,0.0,0.0,5.0,0.0,0.0,0.0
843ce29ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce2dffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce31ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce33ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce3bffffffff,46.0,0.0,0.0,3.0,0.0,0.0,0.0
843ce3dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce41ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce43ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce45ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce47ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce4bffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce4dffffffff,64.0,0.0,0.0,4.0,0.0,0.0,0.0
843ce51ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce53ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce55ffffffff,202.0,0.0,0.0,37.0,0.0,0.0,0.0
843ce57ffffffff,243.0,0.0,0.0,61.0,0.0,0.0,0.0
843ce59ffffffff,28.0,0.0,0.0,2.0,0.0,0.0,0.0
843ce5bffffffff,70.0,0.0,0.0,11.0,0.0,0.0,0.0
843ce5dffffffff,75.0,0.0,0.0,13.0,0.0,0.0,0.0
843ce61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce81ffffffff,17.0,0.0,0.0,4.0,0.0,0.0,0.0
843ce83ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce85ffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce87ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce8bffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce8dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce95ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843cea1ffffffff,153.0,0.0,0.0,0.0,0.0,0.0,0.0
843cea3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cea5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
843cea7ffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0
843ceabffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843ceb5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cebbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cebdffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
843cec1ffffffff,464.0,0.0,0.0,85.0,0.0,0.0,0.0
843cec3ffffffff,134.0,0.0,0.0,20.0,0.0,0.0,0.0
843cec5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843cec9ffffffff,115.0,0.0,0.0,13.0,0.0,0.0,0.0
843cecdffffffff,47.0,0.0,0.0,3.0,0.0,0.0,0.0
843ced1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843ced3ffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
843ced5ffffffff,11.0,0.0,0.0,3.0,0.0,0.0,0.0
843ced7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843ced9ffffffff,23.0,0.0,0.0,7.0,0.0,0.0,0.0
843cedbffffffff,4.0,0.0,0.0,1.0,0.0,0.0,0.0
843ceddffffffff,10.0,0.0,0.0,2.0,0.0,0.0,0.0
843cee5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cee7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf05ffffffff,14.0,0.0,0.0,2.0,0.0,0.0,0.0
843cf07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf0bffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf0dffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf11ffffffff,312.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf13ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf15ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf17ffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf19ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf21ffffffff,18.0,0.0,0.0,1.0,0.0,0.0,0.0
843cf27ffffffff,35.0,0.0,0.0,2.0,0.0,0.0,0.0
843cf29ffffffff,1655.0,4.0,0.0,190.0,0.0,0.0,0.0
843cf2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf2dffffffff,661.0,0.0,0.0,160.0,0.0,0.0,0.0
843cf33ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf35ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf39ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf3dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf41ffffffff,36.0,0.0,0.0,5.0,0.0,0.0,0.0
843cf43ffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf47ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf49ffffffff,13.0,0.0,0.0,3.0,0.0,0.0,0.0
843cf4bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf51ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf61ffffffff,63.0,0.0,0.0,10.0,0.0,0.0,0.0
843cf63ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf65ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf67ffffffff,91.0,0.0,0.0,11.0,0.0,0.0,0.0
843cf69ffffffff,23.0,0.0,0.0,1.0,0.0,0.0,0.0
843cf6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf6dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843d005ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
843d009ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d00dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d02dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d043ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d045ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d049ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843d04dffffffff,161.0,0.0,0.0,0.0,0.0,0.0,0.0
843d06bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d06dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d101ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
843d103ffffffff,37.0,3.0,0.0,0.0,0.0,0.0,0.0
843d107ffffffff,1054.0,44.0,0.0,0.0,0.0,0.0,0.0
843d109ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
843d10bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d10dffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
843d111ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
843d115ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
843d117ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d11dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843d129ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d12dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d131ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
843d133ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
843d135ffffffff,252.0,0.0,0.0,0.0,0.0,0.0,0.0
843d137ffffffff,423.0,10.0,0.0,0.0,0.0,0.0,0.0
843d139ffffffff,2168.0,13.0,0.0,0.0,0.0,0.0,0.0
843d13bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
843d13dffffffff,231.0,17.0,0.0,0.0,0.0,0.0,0.0
843d141ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
843d143ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d145ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d147ffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0
843d149ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843d155ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843d157ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843d15bffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
843d15dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d165ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843d167ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843d169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d16bffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
843d1a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d1a9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
843d1abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d1adffffffff,20.0,6.0,0.0,0.0,0.0,0.0,0.0
843d1e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d1e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d1e7ffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0
843d1e9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
843d1edffffffff,317.0,2.0,0.0,0.0,0.0,0.0,0.0
843d221ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d227ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d229ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d22dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d261ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d301ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d305ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
843d307ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
843d30bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d30dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843d311ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d31dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
843d321ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d323ffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0
843d325ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
843d327ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843d32bffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
843d333ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843d335ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
843d337ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
843d339ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d33bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d33dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843d341ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d343ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843d345ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
843d349ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d34bffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
843d34dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d353ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843d359ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
843d35bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d35dffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0
843d361ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d363ffffffff,220.0,0.0,0.0,0.0,0.0,0.0,0.0
843d36bffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
843d805ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d809ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d80bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d80dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
843d817ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843d81bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843d823ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d827ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d839ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
843d83bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843d845ffffffff,203.0,0.0,0.0,0.0,0.0,0.0,0.0
843d847ffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0
843d84dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843d851ffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0
843d853ffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0
843d855ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d857ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d859ffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0
843d85bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843d85dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843d861ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d863ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843d86bffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0
843d86dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d899ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8adffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8b1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8b9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8c1ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8d5ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8ddffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d905ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d907ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
843d90dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
843d911ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d915ffffffff,146.0,0.0,0.0,0.0,0.0,0.0,0.0
843d917ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d921ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d923ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843d927ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d929ffffffff,218.0,2.0,0.0,0.0,0.0,0.0,0.0
843d92bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843d92dffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
843d931ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d933ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
843d939ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d93bffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0
843d93dffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
843d943ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843d947ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d951ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d959ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d963ffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
843d967ffffffff,357.0,2.0,0.0,0.0,0.0,0.0,0.0
843d96bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843d96dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d981ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
843d983ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
843d985ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d987ffffffff,97.0,2.0,0.0,0.0,0.0,0.0,0.0
843d98dffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0
843d991ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d993ffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0
843d997ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d999ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d99dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9a3ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9a5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9a7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9abffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9adffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9b5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9b7ffffffff,197.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9b9ffffffff,137.0,3.0,0.0,0.0,0.0,0.0,0.0
843d9bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9bdffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9c7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9d1ffffffff,273.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9d3ffffffff,222.0,3.0,0.0,0.0,0.0,0.0,0.0
843d9d7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9dbffffffff,122.0,4.0,0.0,0.0,0.0,0.0,0.0
843d9e3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9e5ffffffff,722.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9e7ffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0
843d9edffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
843da01ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843da03ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
843da09ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843da0bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
843da11ffffffff,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
843da13ffffffff,366.0,0.0,0.0,0.0,0.0,0.0,0.0
843da15ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
843da17ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843da19ffffffff,144.0,0.0,0.0,0.0,0.0,0.0,0.0
843da1bffffffff,217.0,0.0,0.0,0.0,0.0,0.0,0.0
843da1dffffffff,1338.0,0.0,0.0,0.0,0.0,0.0,0.0
843da21ffffffff,193.0,0.0,0.0,0.0,0.0,0.0,0.0
843da23ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843da25ffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0
843da29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843da2bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843da2dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
843da33ffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0
843da35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843da37ffffffff,1238.0,0.0,0.0,0.0,0.0,0.0,0.0
843da39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843da3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
