cell_id,Buteo buteo,Buteo buteo buteo,Buteo buteo arrigonii,Buteo buteo rothschildi,Buteo buteo insularum,Buteo buteo bannermani,Buteo buteo vulpinus/menetriesi
843e68dffffffff,29.0,0.0,0.0,0.0,0.0,0.0,24.0
843e6c3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,6.0
843e6c9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
843ee93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
843f60dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f649ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843f669ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843f6adffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843f6e7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843f767ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84404cbffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0
8442531ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8442533ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8442537ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844258bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442591ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844259dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84425d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c13ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
8442c1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,1.0
8442c27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
8442c4bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,1.0
8442c5dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c69ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8442ce7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
8442ce9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0
8442dc3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442dd1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8442dd9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,5.0
8442e37ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8442eb3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,4.0
8443603ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
844360bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844371bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443811ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443a03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443a37ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0
8443aa9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443ac3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8443acbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443acdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
8452025ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
84521c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8452895ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
84529dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
84529e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
84529edffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
8452d4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8453369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84534d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8453ad7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460025ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8460027ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
846002dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8460065ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0
8460067ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
846006dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460111ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0
8460113ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8460117ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846011bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
846011dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
8460139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8460141ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460145ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460149ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846014dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846015dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460169ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,11.0
8460221ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460225ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460227ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460261ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8460267ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,1.0
846026dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
846030bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460311ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460313ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8460315ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460319ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,4.0
846031dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,1.0
8460331ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460333ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8460339ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8460353ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
8460885ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,2.0
8460887ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,2.0
8460889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84608abffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84608b5ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,10.0
84608b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,2.0
84608bdffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8460901ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
846093bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84609a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84609b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8460a83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a91ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,1.0
8460a97ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a99ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8460b1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8461025ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0
84611b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84611b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8461885ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8461893ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8461897ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84618c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84618ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84619abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8463321ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464323ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,21.0
8464327ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0
8464a6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8465055ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,4.0
846520dffffffff,34.0,0.0,0.0,0.0,0.0,0.0,11.0
8465993ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,4.0
846a5a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
846ade7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846ae85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
847a401ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847a45bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
847a481ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847a489ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
847a4c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
847a4cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
847a61dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847a683ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
847a6adffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
847a6b7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
847a6bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
847acc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
847b4a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
847b4a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847b597ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8482d1dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8496937ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
84972d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
84975c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84ad325ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ad367ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ad369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc097ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc6abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
84bcd29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
84bce67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
84bce85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
