cell_id,Egretta garzetta,Egretta garzetta garzetta,Egretta garzetta immaculata,Egretta garzetta dimorpha
846002dffffffff,5.0,0.0,0.0,0.0
846004dffffffff,41.0,0.0,0.0,0.0
8460061ffffffff,2.0,0.0,0.0,0.0
8460067ffffffff,4.0,0.0,0.0,0.0
8460069ffffffff,20.0,0.0,0.0,0.0
8460113ffffffff,4.0,0.0,0.0,0.0
8460141ffffffff,7.0,0.0,0.0,0.0
8460143ffffffff,2.0,0.0,0.0,0.0
8460147ffffffff,1.0,0.0,0.0,0.0
8460151ffffffff,2.0,0.0,0.0,0.0
8460155ffffffff,4.0,0.0,0.0,0.0
8460157ffffffff,3.0,0.0,0.0,0.0
846015bffffffff,8.0,0.0,0.0,0.0
846015dffffffff,29.0,0.0,0.0,0.0
8460169ffffffff,13.0,0.0,0.0,0.0
84601a5ffffffff,5.0,0.0,0.0,0.0
84601e9ffffffff,5.0,0.0,0.0,0.0
8460221ffffffff,45.0,0.0,0.0,0.0
8460227ffffffff,31.0,0.0,0.0,0.0
8460229ffffffff,16.0,0.0,0.0,0.0
846022dffffffff,8.0,0.0,0.0,0.0
8460263ffffffff,60.0,0.0,0.0,0.0
8460305ffffffff,3.0,0.0,0.0,0.0
8460311ffffffff,9.0,2.0,0.0,0.0
8460313ffffffff,52.0,0.0,0.0,0.0
8460315ffffffff,13.0,2.0,0.0,0.0
8460317ffffffff,5.0,0.0,0.0,0.0
8460319ffffffff,13.0,0.0,0.0,0.0
846031bffffffff,25.0,0.0,0.0,0.0
846031dffffffff,2.0,2.0,0.0,0.0
8460329ffffffff,1.0,0.0,0.0,0.0
8460339ffffffff,13.0,0.0,0.0,0.0
8460353ffffffff,5.0,0.0,0.0,0.0
846035bffffffff,4.0,0.0,0.0,0.0
8460885ffffffff,7.0,0.0,0.0,0.0
84608b1ffffffff,6.0,0.0,0.0,0.0
84608b5ffffffff,8.0,0.0,0.0,0.0
84608bdffffffff,7.0,0.0,0.0,0.0
84608e3ffffffff,4.0,0.0,0.0,0.0
84608e9ffffffff,14.0,0.0,0.0,0.0
84608ebffffffff,3.0,0.0,0.0,0.0
8460901ffffffff,1.0,0.0,0.0,0.0
8460939ffffffff,2.0,2.0,0.0,0.0
8460999ffffffff,2.0,0.0,0.0,0.0
84609b3ffffffff,1.0,0.0,0.0,0.0
84609e1ffffffff,34.0,0.0,0.0,0.0
8460a0dffffffff,1.0,0.0,0.0,0.0
8460a25ffffffff,12.0,0.0,0.0,0.0
8460a3dffffffff,4.0,0.0,0.0,0.0
8460a55ffffffff,2.0,0.0,0.0,0.0
8460a89ffffffff,1.0,0.0,0.0,0.0
8460a91ffffffff,54.0,12.0,0.0,0.0
8460a97ffffffff,5.0,5.0,0.0,0.0
8460a99ffffffff,1.0,1.0,0.0,0.0
8460a9dffffffff,2.0,2.0,0.0,0.0
8460ad3ffffffff,6.0,0.0,0.0,0.0
8460b19ffffffff,1.0,0.0,0.0,0.0
8460b1bffffffff,4.0,0.0,0.0,0.0
8461005ffffffff,1.0,0.0,0.0,0.0
84611cbffffffff,1.0,1.0,0.0,0.0
84611ebffffffff,3.0,0.0,0.0,0.0
8461885ffffffff,6.0,0.0,0.0,0.0
8461893ffffffff,14.0,0.0,0.0,0.0
84618c1ffffffff,2.0,0.0,0.0,0.0
84618c3ffffffff,4.0,0.0,0.0,0.0
84618c7ffffffff,4.0,0.0,0.0,0.0
84619abffffffff,4.0,0.0,0.0,0.0
8461ad3ffffffff,3.0,0.0,0.0,0.0
84648c9ffffffff,1.0,0.0,0.0,0.0
8464981ffffffff,1.0,0.0,0.0,0.0
84649b7ffffffff,4.0,0.0,0.0,0.0
8464a29ffffffff,3.0,1.0,0.0,0.0
8464a41ffffffff,2.0,0.0,0.0,0.0
8464e49ffffffff,7.0,5.0,0.0,0.0
8465005ffffffff,4.0,0.0,0.0,0.0
846500bffffffff,2.0,0.0,0.0,0.0
846500dffffffff,4.0,0.0,0.0,0.0
8465015ffffffff,57.0,0.0,0.0,0.0
8465017ffffffff,1.0,0.0,0.0,0.0
846502bffffffff,3.0,0.0,0.0,0.0
8465033ffffffff,84.0,0.0,0.0,0.0
8465039ffffffff,6.0,0.0,0.0,0.0
846503bffffffff,5.0,0.0,0.0,0.0
8465043ffffffff,1.0,0.0,0.0,0.0
8465057ffffffff,6.0,0.0,0.0,0.0
8465059ffffffff,1.0,0.0,0.0,0.0
84650d5ffffffff,2.0,0.0,0.0,0.0
84650e5ffffffff,8.0,0.0,0.0,0.0
84650edffffffff,2.0,0.0,0.0,0.0
8465189ffffffff,4.0,0.0,0.0,0.0
846518bffffffff,57.0,0.0,0.0,0.0
8465199ffffffff,6.0,0.0,4.0,0.0
846519dffffffff,13.0,0.0,0.0,0.0
84651c3ffffffff,6.0,0.0,0.0,0.0
84651d1ffffffff,130.0,0.0,0.0,0.0
84651d5ffffffff,7.0,0.0,0.0,0.0
84651d7ffffffff,4.0,0.0,0.0,0.0
84651d9ffffffff,209.0,0.0,0.0,0.0
84651dbffffffff,57.0,0.0,0.0,0.0
84651ddffffffff,11.0,0.0,0.0,0.0
846520dffffffff,209.0,3.0,4.0,0.0
8465225ffffffff,2.0,0.0,0.0,0.0
8465227ffffffff,19.0,0.0,0.0,0.0
8465231ffffffff,8.0,0.0,0.0,0.0
8465233ffffffff,12.0,0.0,4.0,0.0
8465237ffffffff,1.0,0.0,0.0,0.0
846523dffffffff,7.0,0.0,0.0,0.0
8465263ffffffff,59.0,0.0,0.0,0.0
846526bffffffff,11.0,2.0,0.0,0.0
84652b7ffffffff,1.0,0.0,0.0,0.0
8465313ffffffff,11.0,0.0,0.0,0.0
8468025ffffffff,2.0,0.0,2.0,0.0
8468153ffffffff,1.0,0.0,1.0,0.0
8468157ffffffff,2.0,0.0,2.0,0.0
8468447ffffffff,1.0,0.0,0.0,0.0
846858dffffffff,10.0,0.0,0.0,0.0
8468c81ffffffff,2.0,0.0,0.0,0.0
8468d8bffffffff,2.0,0.0,0.0,0.0
8469417ffffffff,10.0,0.0,0.0,0.0
846943bffffffff,3.0,0.0,0.0,0.0
8469451ffffffff,7.0,0.0,0.0,0.0
846ac3dffffffff,2.0,0.0,0.0,0.0
8472a31ffffffff,2.0,0.0,0.0,0.0
847a413ffffffff,1.0,0.0,0.0,0.0
847a45dffffffff,4.0,0.0,0.0,0.0
847a4c7ffffffff,2.0,2.0,0.0,0.0
847a69bffffffff,1.0,0.0,0.0,0.0
847a6a1ffffffff,2.0,0.0,0.0,0.0
847a6adffffffff,1.0,1.0,0.0,0.0
847a6b1ffffffff,2.0,2.0,0.0,0.0
847b2d3ffffffff,3.0,0.0,0.0,2.0
847b48dffffffff,16.0,0.0,0.0,14.0
847b4a1ffffffff,2.0,0.0,0.0,2.0
847b4adffffffff,40.0,0.0,0.0,13.0
847b4c1ffffffff,50.0,0.0,0.0,33.0
847b4c5ffffffff,17.0,2.0,0.0,9.0
847b4c7ffffffff,134.0,6.0,0.0,81.0
847b4c9ffffffff,24.0,0.0,0.0,6.0
847b4e1ffffffff,3.0,0.0,0.0,0.0
847b4e3ffffffff,2.0,0.0,0.0,0.0
847b4e7ffffffff,28.0,1.0,0.0,13.0
847b4ebffffffff,20.0,0.0,0.0,11.0
847b6a9ffffffff,2.0,0.0,0.0,2.0
8482c0dffffffff,5.0,0.0,0.0,0.0
8482e31ffffffff,2.0,0.0,0.0,0.0
8482e37ffffffff,4.0,0.0,0.0,0.0
848c107ffffffff,17.0,17.0,0.0,0.0
848c13dffffffff,4.0,0.0,4.0,0.0
848c881ffffffff,6.0,6.0,0.0,0.0
848c965ffffffff,7.0,1.0,0.0,0.0
848cd33ffffffff,2.0,0.0,0.0,0.0
8494159ffffffff,5.0,0.0,3.0,0.0
8494511ffffffff,2.0,2.0,0.0,0.0
849451dffffffff,23.0,21.0,0.0,0.0
8494803ffffffff,6.0,0.0,2.0,0.0
8494ed3ffffffff,7.0,7.0,0.0,0.0
84951a9ffffffff,4.0,0.0,0.0,0.0
8495613ffffffff,4.0,0.0,0.0,0.0
8495a4dffffffff,1.0,0.0,0.0,0.0
8497119ffffffff,3.0,3.0,0.0,0.0
84974abffffffff,2.0,0.0,0.0,0.0
8497513ffffffff,2.0,0.0,0.0,0.0
84975c5ffffffff,2.0,0.0,0.0,0.0
849c901ffffffff,14.0,0.0,9.0,0.0
849c907ffffffff,3.0,0.0,0.0,0.0
849caa1ffffffff,2.0,0.0,0.0,0.0
849cae7ffffffff,1.0,0.0,0.0,0.0
849d241ffffffff,3.0,0.0,0.0,0.0
84a2357ffffffff,7.0,0.0,0.0,7.0
84a3565ffffffff,1.0,0.0,0.0,1.0
84a3567ffffffff,2.0,0.0,0.0,2.0
84a399bffffffff,4.0,0.0,0.0,4.0
84ac8a9ffffffff,8.0,8.0,0.0,0.0
84adad5ffffffff,2.0,2.0,0.0,0.0
84bb089ffffffff,8.0,0.0,0.0,0.0
84bb2b3ffffffff,27.0,0.0,0.0,0.0
84bb539ffffffff,2.0,0.0,0.0,0.0
84bb5ebffffffff,2.0,0.0,0.0,0.0
84bb749ffffffff,3.0,0.0,0.0,0.0
84bc891ffffffff,2.0,2.0,0.0,0.0
84bcc23ffffffff,2.0,0.0,0.0,0.0
84bcd29ffffffff,2.0,2.0,0.0,0.0
84bcd63ffffffff,2.0,2.0,0.0,0.0
84bcd67ffffffff,1.0,1.0,0.0,0.0
84bcd6dffffffff,8.0,8.0,0.0,0.0
84bcdc3ffffffff,4.0,4.0,0.0,0.0
84be089ffffffff,6.0,0.0,0.0,0.0
84be08dffffffff,1.0,0.0,0.0,0.0
84be0c3ffffffff,3.0,0.0,0.0,0.0
84be0e3ffffffff,2.0,0.0,0.0,0.0
84be1a1ffffffff,2.0,0.0,0.0,0.0
84be1d3ffffffff,4.0,0.0,0.0,0.0
84be403ffffffff,5.0,0.0,0.0,0.0
84be46bffffffff,1.0,0.0,0.0,0.0
84be499ffffffff,4.0,0.0,0.0,0.0
84be56bffffffff,5.0,0.0,0.0,0.0
84be62bffffffff,2.0,0.0,0.0,0.0
84be631ffffffff,5.0,0.0,3.0,0.0
84be633ffffffff,2.0,0.0,0.0,0.0
84be63dffffffff,1.0,0.0,0.0,0.0
84be6a1ffffffff,2.0,0.0,0.0,0.0
84be713ffffffff,6.0,0.0,3.0,0.0
84be72dffffffff,17.0,0.0,0.0,0.0
84be76dffffffff,4.0,0.0,0.0,0.0
84be8d1ffffffff,13.0,0.0,0.0,0.0
84be8ddffffffff,21.0,0.0,2.0,0.0
84bea95ffffffff,2.0,0.0,2.0,0.0
84beab3ffffffff,3.0,0.0,0.0,0.0
84bec4dffffffff,1.0,0.0,1.0,0.0
84beca3ffffffff,2.0,0.0,0.0,0.0
84bef1bffffffff,3.0,0.0,0.0,0.0
84c9925ffffffff,1.0,0.0,0.0,0.0
84c9931ffffffff,4.0,0.0,4.0,0.0
84da843ffffffff,1.0,0.0,0.0,0.0
84da919ffffffff,1.0,0.0,0.0,0.0
84da94bffffffff,17.0,0.0,0.0,0.0
84daaabffffffff,4.0,0.0,0.0,0.0
84dab35ffffffff,1.0,0.0,0.0,0.0
84dab37ffffffff,1.0,0.0,0.0,0.0
