cell_id,Branta bernicla,Branta bernicla bernicla,Branta bernicla hrota,Branta bernicla nigricans,Branta bernicla (Gray-bellied),Branta bernicla bernicla x nigricans,Branta bernicla hrota x nigricans
833920fffffffff,12.0,1.0,0.0,0.0,0.0,0.0,0.0
83392dfffffffff,461.0,49.0,0.0,0.0,0.0,0.0,0.0
833946fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
833973fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
834801fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
834803fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834808fffffffff,21.0,0.0,0.0,9.0,0.0,0.0,0.0
834809fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83480bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83480dfffffffff,25.0,0.0,0.0,5.0,0.0,0.0,0.0
83480efffffffff,34.0,0.0,0.0,2.0,0.0,0.0,0.0
834829fffffffff,33.0,0.0,0.0,20.0,0.0,0.0,0.0
83482afffffffff,13.0,0.0,0.0,6.0,0.0,0.0,0.0
83482bfffffffff,22.0,0.0,0.0,16.0,0.0,0.0,0.0
834833fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834836fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834843fffffffff,147.0,0.0,0.0,54.0,0.0,0.0,0.0
834846fffffffff,16.0,0.0,0.0,8.0,0.0,0.0,0.0
83484afffffffff,199.0,0.0,0.0,50.0,0.0,0.0,0.0
834850fffffffff,27.0,0.0,0.0,8.0,0.0,0.0,0.0
834851fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834855fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834856fffffffff,97.0,0.0,0.0,16.0,0.0,0.0,0.0
834858fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,12.0,0.0,0.0,4.0,0.0,0.0,0.0
83485bfffffffff,5.0,0.0,0.0,4.0,0.0,0.0,0.0
83485dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83485efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834870fffffffff,20.0,0.0,0.0,2.0,0.0,0.0,0.0
834871fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834872fffffffff,57.0,0.0,0.0,15.0,0.0,0.0,0.0
834873fffffffff,195.0,0.0,0.0,65.0,0.0,0.0,0.0
834876fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
