cell_id,Saxicola maurus,Saxicola maurus hemprichii,Saxicola maurus [maurus Group],Saxicola maurus przewalskii
843cc47ffffffff,8.0,0.0,0.0,0.0
843cc4bffffffff,15.0,0.0,0.0,0.0
843cc5dffffffff,13.0,0.0,0.0,0.0
843cc67ffffffff,4.0,0.0,0.0,0.0
843cc6bffffffff,211.0,0.0,0.0,0.0
843cdc5ffffffff,2.0,0.0,0.0,0.0
843ce01ffffffff,6.0,0.0,0.0,0.0
843ce03ffffffff,106.0,0.0,0.0,0.0
843ce09ffffffff,20.0,0.0,0.0,0.0
843ce0bffffffff,9.0,0.0,0.0,0.0
843ce11ffffffff,125.0,0.0,0.0,0.0
843ce13ffffffff,20.0,0.0,0.0,0.0
843ce15ffffffff,335.0,0.0,0.0,0.0
843ce19ffffffff,16.0,0.0,0.0,0.0
843ce1bffffffff,58.0,0.0,0.0,0.0
843ce1dffffffff,58.0,0.0,0.0,0.0
843ce29ffffffff,2.0,0.0,0.0,0.0
843ce2bffffffff,15.0,0.0,0.0,0.0
843ce2dffffffff,9.0,0.0,0.0,0.0
843ce31ffffffff,43.0,0.0,0.0,0.0
843ce33ffffffff,2.0,0.0,0.0,0.0
843ce3bffffffff,22.0,0.0,0.0,0.0
843ce3dffffffff,2.0,0.0,0.0,0.0
843ce41ffffffff,12.0,0.0,0.0,0.0
843ce43ffffffff,40.0,0.0,0.0,0.0
843ce45ffffffff,12.0,0.0,0.0,0.0
843ce47ffffffff,28.0,0.0,0.0,0.0
843ce4bffffffff,22.0,0.0,0.0,0.0
843ce4dffffffff,35.0,0.0,7.0,0.0
843ce51ffffffff,22.0,0.0,0.0,0.0
843ce53ffffffff,6.0,0.0,0.0,0.0
843ce55ffffffff,242.0,0.0,0.0,0.0
843ce57ffffffff,348.0,0.0,0.0,0.0
843ce59ffffffff,7.0,0.0,0.0,0.0
843ce5bffffffff,3.0,0.0,0.0,0.0
843ce5dffffffff,20.0,0.0,0.0,0.0
843ce81ffffffff,21.0,0.0,0.0,0.0
843ce83ffffffff,10.0,0.0,0.0,0.0
843ce85ffffffff,49.0,0.0,0.0,0.0
843ce8bffffffff,33.0,0.0,0.0,0.0
843ce95ffffffff,2.0,0.0,0.0,0.0
843cea1ffffffff,105.0,0.0,0.0,0.0
843cea3ffffffff,5.0,0.0,0.0,0.0
843cea5ffffffff,14.0,0.0,0.0,0.0
843cea7ffffffff,47.0,0.0,0.0,0.0
843cea9ffffffff,2.0,0.0,0.0,0.0
843ceabffffffff,3.0,0.0,0.0,0.0
843cebdffffffff,2.0,0.0,0.0,0.0
843cec1ffffffff,624.0,0.0,0.0,0.0
843cec3ffffffff,112.0,0.0,0.0,0.0
843cec5ffffffff,8.0,0.0,0.0,0.0
843cec9ffffffff,386.0,0.0,0.0,0.0
843cecbffffffff,4.0,0.0,0.0,0.0
843cecdffffffff,54.0,0.0,0.0,0.0
843ced1ffffffff,40.0,0.0,0.0,0.0
843ced5ffffffff,8.0,0.0,0.0,0.0
843ced7ffffffff,2.0,0.0,0.0,0.0
843ced9ffffffff,26.0,0.0,0.0,0.0
843cedbffffffff,10.0,0.0,0.0,0.0
843ceddffffffff,35.0,0.0,0.0,0.0
843cf05ffffffff,1.0,0.0,1.0,0.0
843cf0bffffffff,33.0,0.0,0.0,0.0
843cf0dffffffff,16.0,0.0,2.0,0.0
843cf11ffffffff,61.0,0.0,0.0,0.0
843cf13ffffffff,10.0,0.0,0.0,0.0
843cf15ffffffff,8.0,0.0,0.0,0.0
843cf17ffffffff,47.0,0.0,0.0,0.0
843cf21ffffffff,2.0,0.0,0.0,0.0
843cf29ffffffff,525.0,0.0,19.0,0.0
843cf2dffffffff,449.0,0.0,35.0,0.0
843cf35ffffffff,2.0,0.0,0.0,0.0
843cf41ffffffff,11.0,0.0,0.0,0.0
843cf43ffffffff,45.0,0.0,0.0,0.0
843cf47ffffffff,23.0,0.0,0.0,0.0
843cf4bffffffff,4.0,0.0,0.0,0.0
843cf5dffffffff,4.0,0.0,0.0,0.0
843cf61ffffffff,8.0,0.0,0.0,0.0
843cf63ffffffff,4.0,0.0,0.0,0.0
843cf65ffffffff,20.0,0.0,0.0,0.0
843cf67ffffffff,18.0,0.0,0.0,0.0
843cf69ffffffff,7.0,0.0,1.0,0.0
843cf6bffffffff,5.0,0.0,0.0,0.0
843d005ffffffff,14.0,0.0,0.0,0.0
843d009ffffffff,2.0,0.0,0.0,0.0
843d00dffffffff,12.0,0.0,0.0,0.0
843d025ffffffff,1.0,0.0,0.0,0.0
843d041ffffffff,4.0,0.0,0.0,0.0
843d043ffffffff,7.0,0.0,0.0,0.0
843d045ffffffff,2.0,0.0,0.0,0.0
843d049ffffffff,16.0,0.0,0.0,0.0
843d04dffffffff,25.0,0.0,0.0,0.0
843d063ffffffff,1.0,0.0,0.0,0.0
843d06bffffffff,5.0,0.0,0.0,0.0
843d101ffffffff,18.0,0.0,2.0,0.0
843d103ffffffff,54.0,0.0,6.0,0.0
843d107ffffffff,162.0,0.0,26.0,0.0
843d109ffffffff,21.0,0.0,4.0,0.0
843d10dffffffff,31.0,0.0,0.0,0.0
843d111ffffffff,2.0,0.0,0.0,0.0
843d115ffffffff,21.0,0.0,0.0,0.0
843d117ffffffff,5.0,0.0,1.0,0.0
843d119ffffffff,35.0,0.0,4.0,0.0
843d11dffffffff,5.0,0.0,0.0,0.0
843d123ffffffff,2.0,0.0,0.0,0.0
843d12dffffffff,2.0,0.0,0.0,0.0
843d131ffffffff,5.0,0.0,0.0,0.0
843d133ffffffff,27.0,0.0,0.0,0.0
843d135ffffffff,100.0,0.0,21.0,0.0
843d137ffffffff,390.0,0.0,66.0,0.0
843d139ffffffff,45.0,0.0,12.0,0.0
843d13bffffffff,14.0,0.0,0.0,0.0
843d13dffffffff,153.0,0.0,14.0,0.0
843d141ffffffff,8.0,0.0,0.0,0.0
843d143ffffffff,8.0,0.0,2.0,0.0
843d145ffffffff,4.0,0.0,0.0,0.0
843d147ffffffff,68.0,0.0,5.0,0.0
843d14dffffffff,1.0,0.0,0.0,0.0
843d151ffffffff,8.0,0.0,0.0,0.0
843d155ffffffff,8.0,0.0,0.0,0.0
843d157ffffffff,6.0,0.0,2.0,0.0
843d15bffffffff,5.0,0.0,0.0,0.0
843d15dffffffff,10.0,0.0,2.0,0.0
843d165ffffffff,2.0,0.0,0.0,0.0
843d167ffffffff,23.0,0.0,0.0,0.0
843d16bffffffff,46.0,0.0,4.0,0.0
843d1a7ffffffff,3.0,0.0,0.0,0.0
843d1a9ffffffff,15.0,0.0,0.0,0.0
843d1adffffffff,12.0,0.0,0.0,0.0
843d1e5ffffffff,8.0,0.0,0.0,0.0
843d1e7ffffffff,117.0,0.0,2.0,0.0
843d1e9ffffffff,9.0,0.0,0.0,0.0
843d1edffffffff,316.0,0.0,26.0,0.0
843d223ffffffff,2.0,0.0,0.0,0.0
843d22bffffffff,3.0,0.0,0.0,0.0
843d22dffffffff,5.0,0.0,0.0,0.0
843d301ffffffff,13.0,0.0,0.0,0.0
843d305ffffffff,9.0,0.0,4.0,0.0
843d307ffffffff,14.0,0.0,3.0,0.0
843d30dffffffff,5.0,0.0,3.0,0.0
843d31dffffffff,9.0,0.0,6.0,0.0
843d321ffffffff,6.0,0.0,0.0,0.0
843d323ffffffff,94.0,0.0,8.0,0.0
843d325ffffffff,22.0,0.0,0.0,0.0
843d32bffffffff,7.0,0.0,0.0,0.0
843d333ffffffff,7.0,0.0,5.0,0.0
843d335ffffffff,32.0,0.0,2.0,0.0
843d337ffffffff,17.0,0.0,0.0,0.0
843d33dffffffff,8.0,0.0,0.0,0.0
843d341ffffffff,1.0,0.0,0.0,0.0
843d343ffffffff,5.0,0.0,0.0,0.0
843d345ffffffff,4.0,0.0,0.0,0.0
843d349ffffffff,4.0,0.0,0.0,0.0
843d34bffffffff,79.0,0.0,0.0,0.0
843d34dffffffff,3.0,0.0,0.0,0.0
843d353ffffffff,7.0,0.0,0.0,0.0
843d355ffffffff,6.0,0.0,0.0,0.0
843d359ffffffff,51.0,0.0,0.0,0.0
843d35bffffffff,4.0,0.0,0.0,0.0
843d35dffffffff,122.0,0.0,0.0,0.0
843d361ffffffff,2.0,0.0,0.0,0.0
843d363ffffffff,137.0,0.0,25.0,0.0
843d36bffffffff,52.0,0.0,5.0,0.0
843d805ffffffff,1.0,0.0,0.0,0.0
843d80dffffffff,18.0,0.0,0.0,0.0
843d817ffffffff,11.0,0.0,0.0,0.0
843d81bffffffff,4.0,0.0,0.0,0.0
843d839ffffffff,4.0,0.0,0.0,0.0
843d83bffffffff,5.0,0.0,5.0,0.0
843d845ffffffff,77.0,0.0,0.0,0.0
843d847ffffffff,16.0,0.0,0.0,0.0
843d84dffffffff,5.0,0.0,0.0,0.0
843d851ffffffff,24.0,0.0,1.0,0.0
843d853ffffffff,72.0,0.0,0.0,0.0
843d859ffffffff,56.0,0.0,0.0,0.0
843d85bffffffff,2.0,0.0,0.0,0.0
843d85dffffffff,15.0,0.0,0.0,0.0
843d861ffffffff,3.0,0.0,0.0,0.0
843d86bffffffff,17.0,0.0,0.0,0.0
843d883ffffffff,1.0,0.0,0.0,0.0
843d895ffffffff,1.0,0.0,0.0,0.0
843d899ffffffff,24.0,0.0,4.0,0.0
843d8a5ffffffff,3.0,0.0,0.0,0.0
843d8b1ffffffff,4.0,0.0,0.0,0.0
843d8b7ffffffff,3.0,0.0,1.0,0.0
843d8b9ffffffff,2.0,0.0,0.0,0.0
843d8bdffffffff,9.0,0.0,1.0,0.0
843d8c1ffffffff,69.0,0.0,0.0,0.0
843d8c3ffffffff,8.0,0.0,3.0,0.0
843d8d1ffffffff,21.0,0.0,4.0,0.0
843d8d5ffffffff,119.0,0.0,55.0,0.0
843d8dbffffffff,4.0,0.0,0.0,0.0
843d8ddffffffff,36.0,0.0,2.0,0.0
843d907ffffffff,11.0,0.0,0.0,0.0
843d90dffffffff,28.0,0.0,0.0,0.0
843d911ffffffff,6.0,0.0,0.0,0.0
843d915ffffffff,84.0,0.0,0.0,0.0
843d921ffffffff,8.0,0.0,0.0,0.0
843d929ffffffff,145.0,0.0,0.0,0.0
843d92bffffffff,9.0,0.0,0.0,0.0
843d92dffffffff,21.0,0.0,0.0,0.0
843d931ffffffff,4.0,0.0,0.0,0.0
843d933ffffffff,27.0,0.0,0.0,0.0
843d939ffffffff,2.0,0.0,0.0,0.0
843d93bffffffff,27.0,0.0,0.0,0.0
843d93dffffffff,16.0,0.0,0.0,0.0
843d943ffffffff,2.0,0.0,0.0,0.0
843d947ffffffff,2.0,0.0,0.0,0.0
843d949ffffffff,2.0,0.0,0.0,0.0
843d951ffffffff,1.0,0.0,0.0,0.0
843d963ffffffff,57.0,0.0,0.0,0.0
843d965ffffffff,1.0,0.0,0.0,0.0
843d967ffffffff,170.0,0.0,0.0,0.0
843d96bffffffff,14.0,0.0,0.0,0.0
843d96dffffffff,18.0,0.0,0.0,0.0
843d981ffffffff,11.0,0.0,0.0,0.0
843d983ffffffff,11.0,0.0,0.0,0.0
843d985ffffffff,6.0,0.0,0.0,0.0
843d987ffffffff,71.0,0.0,0.0,0.0
843d98bffffffff,3.0,0.0,0.0,0.0
843d98dffffffff,74.0,0.0,0.0,0.0
843d991ffffffff,2.0,0.0,0.0,0.0
843d993ffffffff,40.0,0.0,0.0,0.0
843d997ffffffff,6.0,0.0,0.0,0.0
843d99dffffffff,3.0,0.0,0.0,0.0
843d9a3ffffffff,9.0,0.0,0.0,0.0
843d9a5ffffffff,19.0,0.0,0.0,0.0
843d9a7ffffffff,16.0,0.0,0.0,0.0
843d9a9ffffffff,2.0,0.0,0.0,0.0
843d9abffffffff,9.0,0.0,0.0,0.0
843d9adffffffff,9.0,0.0,0.0,0.0
843d9b1ffffffff,9.0,0.0,0.0,0.0
843d9b3ffffffff,2.0,0.0,0.0,0.0
843d9b7ffffffff,331.0,0.0,0.0,0.0
843d9b9ffffffff,67.0,0.0,0.0,0.0
843d9bbffffffff,10.0,0.0,0.0,0.0
843d9bdffffffff,7.0,0.0,0.0,0.0
843d9d1ffffffff,144.0,0.0,0.0,0.0
843d9d3ffffffff,45.0,0.0,0.0,0.0
843d9d7ffffffff,4.0,0.0,0.0,0.0
843d9dbffffffff,56.0,0.0,0.0,0.0
843d9e3ffffffff,2.0,0.0,0.0,0.0
843d9e5ffffffff,438.0,0.0,0.0,0.0
843d9e7ffffffff,75.0,0.0,0.0,0.0
843d9edffffffff,28.0,0.0,0.0,0.0
843da03ffffffff,2.0,0.0,0.0,0.0
843da09ffffffff,2.0,0.0,0.0,0.0
843da0bffffffff,16.0,0.0,0.0,0.0
843da11ffffffff,444.0,0.0,0.0,0.0
843da13ffffffff,314.0,0.0,0.0,0.0
843da15ffffffff,18.0,0.0,0.0,0.0
843da17ffffffff,13.0,0.0,0.0,0.0
843da19ffffffff,131.0,0.0,0.0,0.0
843da1bffffffff,164.0,0.0,0.0,0.0
843da1dffffffff,1091.0,0.0,0.0,0.0
843da21ffffffff,17.0,0.0,0.0,0.0
843da25ffffffff,52.0,0.0,0.0,0.0
843da2dffffffff,5.0,0.0,0.0,0.0
843da33ffffffff,62.0,0.0,1.0,0.0
843da37ffffffff,330.0,0.0,0.0,0.0
843da3bffffffff,4.0,0.0,0.0,0.0
843da3dffffffff,9.0,0.0,0.0,0.0
843da43ffffffff,2.0,0.0,0.0,0.0
843da53ffffffff,6.0,0.0,0.0,0.0
843da57ffffffff,52.0,0.0,0.0,0.0
843da61ffffffff,4.0,0.0,0.0,0.0
843da63ffffffff,20.0,0.0,0.0,0.0
843da67ffffffff,4.0,0.0,0.0,0.0
843da69ffffffff,263.0,0.0,0.0,0.0
843da6dffffffff,1.0,0.0,0.0,0.0
843da81ffffffff,21.0,0.0,0.0,0.0
843da89ffffffff,3.0,0.0,0.0,0.0
843da8bffffffff,3.0,0.0,0.0,0.0
843da8dffffffff,1.0,0.0,0.0,0.0
843da91ffffffff,7.0,0.0,0.0,0.0
843da95ffffffff,16.0,0.0,0.0,0.0
843da97ffffffff,37.0,0.0,1.0,0.0
843da99ffffffff,14.0,0.0,0.0,0.0
843da9dffffffff,24.0,0.0,0.0,0.0
843daa1ffffffff,5.0,0.0,0.0,0.0
843daa5ffffffff,44.0,0.0,6.0,0.0
843daa7ffffffff,8.0,0.0,0.0,0.0
843daadffffffff,3.0,0.0,0.0,0.0
843dab5ffffffff,8.0,0.0,0.0,0.0
843dac3ffffffff,3.0,0.0,0.0,0.0
843dac9ffffffff,204.0,0.0,2.0,0.0
843dacbffffffff,4.0,0.0,2.0,0.0
843dad1ffffffff,520.0,0.0,57.0,0.0
843dad3ffffffff,8.0,0.0,0.0,0.0
843dad5ffffffff,95.0,0.0,6.0,0.0
843dad7ffffffff,16.0,0.0,2.0,0.0
843dad9ffffffff,85.0,0.0,5.0,0.0
843dadbffffffff,33.0,0.0,9.0,0.0
843daddffffffff,444.0,0.0,48.0,0.0
843dae1ffffffff,22.0,0.0,0.0,0.0
843dae5ffffffff,6.0,0.0,0.0,0.0
843dae7ffffffff,12.0,0.0,0.0,0.0
843daebffffffff,9.0,0.0,0.0,0.0
843daedffffffff,3.0,0.0,0.0,0.0
843db0bffffffff,1.0,0.0,0.0,0.0
843db13ffffffff,82.0,0.0,0.0,0.0
843db23ffffffff,3.0,0.0,0.0,0.0
843db25ffffffff,26.0,0.0,0.0,0.0
843db27ffffffff,8.0,0.0,0.0,0.0
843db29ffffffff,46.0,0.0,0.0,0.0
843db2dffffffff,46.0,0.0,0.0,0.0
843db31ffffffff,20.0,0.0,0.0,0.0
843db33ffffffff,7.0,0.0,0.0,0.0
843db35ffffffff,123.0,0.0,0.0,0.0
843db37ffffffff,81.0,0.0,0.0,0.0
843db39ffffffff,3.0,0.0,0.0,0.0
843db3bffffffff,14.0,0.0,0.0,0.0
843db3dffffffff,2.0,0.0,0.0,0.0
843db43ffffffff,1.0,0.0,0.0,0.0
843db4dffffffff,4.0,0.0,0.0,0.0
843db51ffffffff,2.0,0.0,0.0,0.0
843db53ffffffff,6.0,0.0,0.0,0.0
843db55ffffffff,2.0,0.0,0.0,0.0
843db57ffffffff,12.0,0.0,0.0,0.0
843db5bffffffff,18.0,0.0,0.0,0.0
843db61ffffffff,2.0,0.0,0.0,0.0
843db65ffffffff,2.0,0.0,0.0,0.0
843db67ffffffff,51.0,0.0,0.0,0.0
843db6dffffffff,19.0,0.0,0.0,0.0
843e411ffffffff,1.0,0.0,0.0,0.0
843e451ffffffff,21.0,1.0,0.0,0.0
843e457ffffffff,2.0,0.0,0.0,0.0
843e4cbffffffff,1.0,1.0,0.0,0.0
843e583ffffffff,2.0,0.0,0.0,0.0
843e5b9ffffffff,1.0,0.0,0.0,0.0
843e5cbffffffff,2.0,0.0,0.0,0.0
843e655ffffffff,2.0,0.0,0.0,0.0
843e689ffffffff,390.0,105.0,27.0,0.0
843e68dffffffff,9.0,0.0,0.0,0.0
843e6a3ffffffff,3.0,3.0,0.0,0.0
843e6c3ffffffff,161.0,39.0,13.0,0.0
843e6c9ffffffff,64.0,17.0,4.0,0.0
843e6cbffffffff,45.0,8.0,2.0,0.0
843f4d1ffffffff,4.0,0.0,0.0,0.0
843f4d3ffffffff,1.0,0.0,0.0,0.0
843f4ddffffffff,1.0,0.0,0.0,0.0
8440083ffffffff,1.0,0.0,0.0,0.0
844019dffffffff,1.0,0.0,0.0,0.0
84402a3ffffffff,1.0,0.0,0.0,0.0
8440403ffffffff,6.0,0.0,0.0,4.0
8440413ffffffff,8.0,0.0,0.0,6.0
8440417ffffffff,2.0,0.0,0.0,2.0
8440431ffffffff,2.0,0.0,0.0,2.0
8440439ffffffff,4.0,0.0,0.0,0.0
8440443ffffffff,4.0,0.0,0.0,0.0
8440457ffffffff,6.0,0.0,0.0,6.0
8440499ffffffff,6.0,0.0,0.0,0.0
84404c1ffffffff,8.0,0.0,0.0,4.0
84404c3ffffffff,6.0,0.0,0.0,6.0
84404c5ffffffff,12.0,0.0,0.0,1.0
84404c7ffffffff,3.0,0.0,0.0,3.0
84404cbffffffff,25.0,0.0,0.0,16.0
84404cdffffffff,2.0,0.0,0.0,1.0
84404ddffffffff,18.0,0.0,0.0,15.0
844054dffffffff,1.0,0.0,0.0,0.0
844058dffffffff,2.0,0.0,0.0,2.0
8440591ffffffff,3.0,0.0,0.0,2.0
84405cbffffffff,2.0,0.0,0.0,0.0
8440619ffffffff,4.0,0.0,0.0,4.0
844061bffffffff,1.0,0.0,0.0,1.0
8440631ffffffff,2.0,0.0,0.0,0.0
8440651ffffffff,1.0,0.0,0.0,1.0
844066dffffffff,2.0,0.0,0.0,0.0
84406b7ffffffff,4.0,0.0,0.0,1.0
8440711ffffffff,9.0,0.0,0.0,2.0
8440717ffffffff,2.0,0.0,0.0,2.0
8440733ffffffff,2.0,0.0,0.0,0.0
844075dffffffff,2.0,0.0,0.0,0.0
8440a81ffffffff,1.0,0.0,0.0,0.0
8440c05ffffffff,1.0,0.0,0.0,0.0
8440c0dffffffff,2.0,0.0,0.0,0.0
8440c15ffffffff,4.0,0.0,0.0,0.0
8440c1dffffffff,6.0,0.0,0.0,0.0
8440c23ffffffff,1.0,0.0,0.0,1.0
8440c27ffffffff,2.0,0.0,0.0,0.0
8440c2bffffffff,4.0,0.0,0.0,1.0
8440c31ffffffff,6.0,0.0,0.0,1.0
8440c35ffffffff,11.0,0.0,0.0,1.0
8440c39ffffffff,3.0,0.0,0.0,0.0
8440c3dffffffff,1.0,0.0,0.0,0.0
8440c57ffffffff,2.0,0.0,0.0,0.0
8440c63ffffffff,3.0,0.0,0.0,0.0
8440dc1ffffffff,8.0,0.0,0.0,0.0
8440dc3ffffffff,2.0,0.0,0.0,1.0
8440dc9ffffffff,1.0,0.0,0.0,0.0
8440e13ffffffff,4.0,0.0,0.0,0.0
8440e37ffffffff,2.0,0.0,0.0,0.0
8440e3bffffffff,2.0,0.0,0.0,0.0
8440e3dffffffff,5.0,0.0,0.0,0.0
8440e8dffffffff,4.0,0.0,0.0,0.0
8440ea9ffffffff,1.0,0.0,0.0,0.0
8440ec5ffffffff,2.0,0.0,0.0,0.0
8440f63ffffffff,1.0,0.0,0.0,0.0
844142bffffffff,2.0,0.0,0.0,2.0
8441431ffffffff,3.0,0.0,0.0,0.0
8441433ffffffff,1.0,0.0,0.0,1.0
8441439ffffffff,4.0,0.0,0.0,2.0
844143bffffffff,1.0,0.0,0.0,1.0
8441487ffffffff,2.0,0.0,0.0,0.0
844148bffffffff,2.0,0.0,0.0,0.0
844149bffffffff,4.0,0.0,0.0,3.0
844149dffffffff,2.0,0.0,0.0,0.0
84414c3ffffffff,83.0,0.0,0.0,46.0
84414d1ffffffff,1.0,0.0,0.0,1.0
84414d5ffffffff,2.0,0.0,0.0,0.0
84414d9ffffffff,1.0,0.0,0.0,0.0
84414e1ffffffff,2.0,0.0,0.0,0.0
8441593ffffffff,2.0,0.0,0.0,2.0
844159bffffffff,1.0,0.0,0.0,0.0
84415a1ffffffff,2.0,0.0,0.0,0.0
8442311ffffffff,6.0,0.0,0.0,0.0
8442481ffffffff,5.0,0.0,1.0,0.0
844248bffffffff,2.0,0.0,0.0,0.0
8442493ffffffff,180.0,0.0,0.0,0.0
8442499ffffffff,72.0,0.0,13.0,0.0
844249bffffffff,6.0,0.0,0.0,0.0
844249dffffffff,2.0,0.0,2.0,0.0
84424b5ffffffff,2.0,0.0,0.0,0.0
8442515ffffffff,2.0,0.0,0.0,0.0
8442531ffffffff,77.0,0.0,0.0,0.0
8442533ffffffff,23.0,0.0,0.0,0.0
8442585ffffffff,4.0,0.0,0.0,0.0
844258bffffffff,5.0,0.0,0.0,0.0
844259dffffffff,20.0,0.0,0.0,0.0
84425a5ffffffff,2.0,0.0,0.0,0.0
84425a7ffffffff,6.0,0.0,0.0,0.0
84425a9ffffffff,5.0,0.0,0.0,0.0
84425b1ffffffff,2.0,0.0,0.0,0.0
84425d3ffffffff,2.0,0.0,0.0,0.0
84425e5ffffffff,2.0,0.0,0.0,0.0
84425e7ffffffff,1.0,0.0,0.0,0.0
8442693ffffffff,3.0,0.0,0.0,0.0
8442695ffffffff,10.0,0.0,0.0,0.0
8442697ffffffff,30.0,0.0,0.0,0.0
8442699ffffffff,12.0,0.0,0.0,0.0
844269bffffffff,18.0,0.0,0.0,0.0
844269dffffffff,2.0,0.0,0.0,0.0
8442c01ffffffff,191.0,0.0,0.0,0.0
8442c03ffffffff,3.0,0.0,0.0,0.0
8442c05ffffffff,91.0,0.0,0.0,0.0
8442c07ffffffff,229.0,0.0,0.0,0.0
8442c09ffffffff,1.0,0.0,0.0,0.0
8442c0bffffffff,1.0,0.0,0.0,0.0
8442c0dffffffff,106.0,0.0,0.0,0.0
8442c11ffffffff,17.0,0.0,0.0,0.0
8442c13ffffffff,275.0,0.0,0.0,0.0
8442c15ffffffff,2.0,0.0,0.0,0.0
8442c17ffffffff,3.0,0.0,0.0,0.0
8442c19ffffffff,8.0,0.0,0.0,0.0
8442c1bffffffff,41.0,0.0,0.0,0.0
8442c1dffffffff,5.0,0.0,0.0,0.0
8442c21ffffffff,7.0,0.0,0.0,0.0
8442c23ffffffff,18.0,0.0,0.0,0.0
8442c25ffffffff,10.0,0.0,0.0,0.0
8442c27ffffffff,30.0,0.0,0.0,0.0
8442c29ffffffff,5.0,0.0,0.0,0.0
8442c2bffffffff,8.0,0.0,0.0,0.0
8442c2dffffffff,111.0,0.0,0.0,0.0
8442c31ffffffff,9.0,0.0,0.0,0.0
8442c33ffffffff,8.0,0.0,0.0,0.0
8442c35ffffffff,1.0,0.0,0.0,0.0
8442c39ffffffff,32.0,0.0,0.0,0.0
8442c3bffffffff,11.0,0.0,0.0,0.0
8442c3dffffffff,17.0,0.0,0.0,0.0
8442c41ffffffff,139.0,0.0,0.0,0.0
8442c43ffffffff,57.0,0.0,0.0,0.0
8442c45ffffffff,17.0,0.0,0.0,0.0
8442c47ffffffff,10.0,0.0,0.0,0.0
8442c49ffffffff,25.0,0.0,0.0,0.0
8442c4bffffffff,257.0,0.0,0.0,0.0
8442c4dffffffff,64.0,0.0,0.0,0.0
8442c51ffffffff,18.0,0.0,0.0,0.0
8442c53ffffffff,19.0,0.0,0.0,0.0
8442c55ffffffff,18.0,0.0,0.0,0.0
8442c57ffffffff,8.0,0.0,0.0,0.0
8442c59ffffffff,29.0,0.0,0.0,0.0
8442c5bffffffff,8.0,0.0,0.0,0.0
8442c5dffffffff,206.0,0.0,0.0,0.0
8442c61ffffffff,49.0,0.0,0.0,0.0
8442c63ffffffff,9.0,0.0,0.0,0.0
8442c65ffffffff,2.0,0.0,0.0,0.0
8442c67ffffffff,22.0,0.0,0.0,0.0
8442c69ffffffff,83.0,0.0,0.0,0.0
8442c6dffffffff,10.0,0.0,0.0,0.0
8442c81ffffffff,8.0,0.0,0.0,0.0
8442c83ffffffff,18.0,0.0,0.0,0.0
8442c85ffffffff,1.0,0.0,0.0,0.0
8442c87ffffffff,2.0,0.0,0.0,0.0
8442c89ffffffff,1.0,0.0,0.0,0.0
8442c8bffffffff,16.0,0.0,0.0,0.0
8442c91ffffffff,2.0,0.0,0.0,0.0
8442c93ffffffff,11.0,0.0,0.0,0.0
8442c95ffffffff,5.0,0.0,0.0,0.0
8442c97ffffffff,2.0,0.0,0.0,0.0
8442c99ffffffff,2.0,0.0,0.0,0.0
8442c9dffffffff,2.0,0.0,0.0,0.0
8442ca1ffffffff,2.0,0.0,0.0,0.0
8442ca5ffffffff,28.0,0.0,0.0,0.0
8442ca7ffffffff,14.0,0.0,0.0,0.0
8442ca9ffffffff,9.0,0.0,0.0,0.0
8442cabffffffff,189.0,0.0,0.0,0.0
8442cb1ffffffff,1.0,0.0,0.0,0.0
8442cb9ffffffff,30.0,0.0,0.0,0.0
8442cbbffffffff,5.0,0.0,0.0,0.0
8442cbdffffffff,1.0,0.0,0.0,0.0
8442cc3ffffffff,3.0,0.0,0.0,0.0
8442cc5ffffffff,151.0,0.0,0.0,0.0
8442cc7ffffffff,49.0,0.0,0.0,0.0
8442ccbffffffff,9.0,0.0,0.0,0.0
8442ccdffffffff,20.0,0.0,0.0,0.0
8442cd1ffffffff,9.0,0.0,0.0,0.0
8442cd3ffffffff,16.0,0.0,0.0,0.0
8442cd5ffffffff,6.0,0.0,0.0,0.0
8442cd7ffffffff,7.0,0.0,0.0,0.0
8442cdbffffffff,25.0,0.0,0.0,0.0
8442cddffffffff,50.0,0.0,0.0,0.0
8442ce1ffffffff,42.0,0.0,0.0,0.0
8442ce3ffffffff,349.0,0.0,0.0,0.0
8442ce5ffffffff,7.0,0.0,0.0,0.0
8442ce7ffffffff,140.0,0.0,0.0,0.0
8442ce9ffffffff,941.0,0.0,0.0,0.0
8442cebffffffff,199.0,0.0,0.0,0.0
8442cedffffffff,4.0,0.0,0.0,0.0
8442d13ffffffff,7.0,0.0,0.0,0.0
8442d1bffffffff,6.0,0.0,0.0,0.0
8442d5bffffffff,13.0,0.0,0.0,0.0
8442d89ffffffff,52.0,0.0,0.0,0.0
8442d91ffffffff,5.0,0.0,0.0,0.0
8442d93ffffffff,23.0,0.0,0.0,0.0
8442d95ffffffff,64.0,0.0,0.0,0.0
8442d97ffffffff,6.0,0.0,0.0,0.0
8442d99ffffffff,4.0,0.0,0.0,0.0
8442d9dffffffff,24.0,0.0,0.0,0.0
8442db1ffffffff,4.0,0.0,0.0,0.0
8442db3ffffffff,10.0,0.0,0.0,0.0
8442db5ffffffff,968.0,0.0,0.0,0.0
8442db7ffffffff,49.0,0.0,0.0,0.0
8442db9ffffffff,2.0,0.0,0.0,0.0
8442dbbffffffff,8.0,0.0,0.0,0.0
8442dbdffffffff,11.0,0.0,0.0,0.0
8442dc3ffffffff,68.0,0.0,0.0,0.0
