cell_id,Thinornis dubius,Thinornis dubius curonicus,Thinornis dubius dubius/jerdoni
841eda3ffffffff,156.0,4.0,0.0
841eda5ffffffff,6.0,0.0,0.0
841eda7ffffffff,18.0,0.0,0.0
841edb7ffffffff,1.0,0.0,0.0
841edc5ffffffff,2.0,0.0,0.0
841edc9ffffffff,4.0,0.0,0.0
841edcdffffffff,9.0,0.0,0.0
841ede1ffffffff,94.0,2.0,0.0
841ede7ffffffff,4.0,0.0,0.0
841ee27ffffffff,3.0,0.0,0.0
841ee35ffffffff,4.0,0.0,0.0
841ee65ffffffff,15.0,0.0,0.0
841ee81ffffffff,21.0,0.0,0.0
841ee91ffffffff,31.0,2.0,0.0
841ee95ffffffff,3.0,0.0,0.0
841ee97ffffffff,64.0,0.0,0.0
841ee99ffffffff,2.0,0.0,0.0
841eea3ffffffff,2.0,0.0,0.0
841eea7ffffffff,2.0,0.0,0.0
841eeb1ffffffff,12.0,0.0,0.0
841eeb7ffffffff,172.0,0.0,0.0
841eeb9ffffffff,8.0,0.0,0.0
841eebbffffffff,6.0,0.0,0.0
841eed3ffffffff,1.0,0.0,0.0
841eed5ffffffff,2.0,0.0,0.0
841eed9ffffffff,3.0,3.0,0.0
841eee1ffffffff,1.0,0.0,0.0
841eee3ffffffff,13.0,0.0,0.0
841eee7ffffffff,5.0,0.0,0.0
841ef01ffffffff,3.0,0.0,0.0
841ef13ffffffff,4.0,0.0,0.0
841ef21ffffffff,1.0,0.0,0.0
841ef27ffffffff,26.0,0.0,0.0
841ef2dffffffff,3.0,0.0,0.0
841ef3bffffffff,1.0,0.0,0.0
841ef5bffffffff,8.0,0.0,0.0
841ef65ffffffff,3.0,0.0,0.0
841ef69ffffffff,1.0,0.0,0.0
841f001ffffffff,33.0,23.0,0.0
841f003ffffffff,1.0,0.0,0.0
841f009ffffffff,5.0,1.0,0.0
841f00dffffffff,13.0,0.0,0.0
841f015ffffffff,8.0,1.0,0.0
841f01dffffffff,1.0,0.0,0.0
841f025ffffffff,5.0,0.0,0.0
841f029ffffffff,14.0,0.0,0.0
841f02dffffffff,1.0,0.0,0.0
841f033ffffffff,2.0,0.0,0.0
841f03bffffffff,7.0,2.0,0.0
841f041ffffffff,2.0,1.0,0.0
841f04dffffffff,2.0,0.0,0.0
841f051ffffffff,22.0,0.0,0.0
841f053ffffffff,1.0,0.0,0.0
841f055ffffffff,1.0,0.0,0.0
841f059ffffffff,16.0,2.0,0.0
841f05bffffffff,56.0,0.0,0.0
841f05dffffffff,4.0,0.0,0.0
841f061ffffffff,21.0,0.0,0.0
841f069ffffffff,2.0,0.0,0.0
841f06dffffffff,3.0,0.0,0.0
841f093ffffffff,1.0,0.0,0.0
841f09bffffffff,71.0,0.0,0.0
841f0a3ffffffff,1.0,0.0,0.0
841f0b1ffffffff,3.0,0.0,0.0
841f0b3ffffffff,1.0,0.0,0.0
841f0b5ffffffff,1.0,0.0,0.0
841f0d1ffffffff,4.0,0.0,0.0
841f0e1ffffffff,19.0,0.0,0.0
841f0e7ffffffff,1.0,0.0,0.0
841f0e9ffffffff,1.0,0.0,0.0
841f0ebffffffff,14.0,0.0,0.0
841f0edffffffff,17.0,0.0,0.0
841f10dffffffff,1.0,0.0,0.0
841f117ffffffff,11.0,0.0,0.0
841f121ffffffff,4.0,0.0,0.0
841f129ffffffff,11.0,0.0,0.0
841f12bffffffff,2.0,0.0,0.0
841f12dffffffff,76.0,0.0,0.0
841f131ffffffff,47.0,0.0,0.0
841f133ffffffff,38.0,0.0,0.0
841f137ffffffff,64.0,0.0,0.0
841f143ffffffff,5.0,0.0,0.0
841f147ffffffff,3.0,0.0,0.0
841f149ffffffff,13.0,0.0,0.0
841f14bffffffff,13.0,0.0,0.0
841f14dffffffff,12.0,0.0,0.0
841f153ffffffff,3.0,0.0,0.0
841f155ffffffff,4.0,0.0,0.0
841f15bffffffff,10.0,2.0,0.0
841f15dffffffff,2.0,0.0,0.0
841f165ffffffff,2.0,0.0,0.0
841f16dffffffff,8.0,0.0,0.0
841f189ffffffff,2.0,0.0,0.0
841f18bffffffff,7.0,0.0,0.0
841f199ffffffff,14.0,0.0,0.0
841f1a1ffffffff,51.0,2.0,0.0
841f1a5ffffffff,21.0,2.0,0.0
841f1a7ffffffff,1.0,0.0,0.0
841f1a9ffffffff,24.0,0.0,0.0
841f1abffffffff,6.0,1.0,0.0
841f1adffffffff,10.0,0.0,0.0
841f1b3ffffffff,6.0,2.0,0.0
841f1bbffffffff,10.0,2.0,0.0
841f1bdffffffff,11.0,0.0,0.0
841f1c1ffffffff,6.0,0.0,0.0
841f1c3ffffffff,2.0,0.0,0.0
841f1c7ffffffff,3.0,0.0,0.0
841f1d1ffffffff,8.0,0.0,0.0
841f1d5ffffffff,15.0,0.0,0.0
841f1d9ffffffff,3.0,0.0,0.0
841f1dbffffffff,6.0,0.0,0.0
841f1e5ffffffff,2.0,0.0,0.0
841f1ebffffffff,2.0,0.0,0.0
841f205ffffffff,2.0,0.0,0.0
841f211ffffffff,1.0,0.0,0.0
841f217ffffffff,2.0,0.0,0.0
841f219ffffffff,7.0,0.0,0.0
841f227ffffffff,2.0,0.0,0.0
841f229ffffffff,1.0,0.0,0.0
841f22bffffffff,4.0,1.0,0.0
841f233ffffffff,9.0,0.0,0.0
841f251ffffffff,5.0,0.0,0.0
841f25dffffffff,2.0,0.0,0.0
841f267ffffffff,4.0,0.0,0.0
841f26dffffffff,4.0,0.0,0.0
841f283ffffffff,11.0,0.0,0.0
841f29dffffffff,2.0,0.0,0.0
841f2a1ffffffff,2.0,0.0,0.0
841f2a9ffffffff,16.0,0.0,0.0
841f2adffffffff,7.0,0.0,0.0
841f2d7ffffffff,2.0,0.0,0.0
841f2dbffffffff,2.0,0.0,0.0
841f2e5ffffffff,5.0,0.0,0.0
841f311ffffffff,6.0,2.0,0.0
841f313ffffffff,2.0,0.0,0.0
841f315ffffffff,15.0,4.0,0.0
841f319ffffffff,2.0,1.0,0.0
841f31bffffffff,5.0,3.0,0.0
841f31dffffffff,4.0,2.0,0.0
841f327ffffffff,4.0,0.0,0.0
841f333ffffffff,6.0,2.0,0.0
841f335ffffffff,2.0,0.0,0.0
841f33bffffffff,23.0,0.0,0.0
841f351ffffffff,2.0,0.0,0.0
841f357ffffffff,2.0,0.0,0.0
841f359ffffffff,2.0,0.0,0.0
841f403ffffffff,3.0,0.0,0.0
841f40bffffffff,2.0,0.0,0.0
841f40dffffffff,3.0,0.0,0.0
841f413ffffffff,10.0,0.0,0.0
841f427ffffffff,1.0,0.0,0.0
841f42dffffffff,4.0,0.0,0.0
841f44bffffffff,1.0,0.0,0.0
841f463ffffffff,1.0,0.0,0.0
841f46bffffffff,3.0,0.0,0.0
841f4a5ffffffff,2.0,0.0,0.0
841f4c7ffffffff,1.0,0.0,0.0
841f4e1ffffffff,16.0,0.0,0.0
841f4e3ffffffff,45.0,0.0,0.0
841f4ebffffffff,24.0,0.0,0.0
841f513ffffffff,13.0,0.0,0.0
841f515ffffffff,4.0,0.0,0.0
841f517ffffffff,2.0,0.0,0.0
841f519ffffffff,26.0,0.0,0.0
841f51bffffffff,3.0,0.0,0.0
841f51dffffffff,4.0,0.0,0.0
841f521ffffffff,1.0,0.0,0.0
841f523ffffffff,3.0,0.0,0.0
841f525ffffffff,2.0,0.0,0.0
841f52bffffffff,6.0,0.0,0.0
841f535ffffffff,123.0,0.0,0.0
841f539ffffffff,5.0,0.0,0.0
841f53bffffffff,1.0,0.0,0.0
841f53dffffffff,10.0,0.0,0.0
841f549ffffffff,2.0,0.0,0.0
841f553ffffffff,2.0,0.0,0.0
841f55bffffffff,2.0,0.0,0.0
841f565ffffffff,3.0,0.0,0.0
841f567ffffffff,3.0,0.0,0.0
841f56dffffffff,8.0,0.0,0.0
841f585ffffffff,9.0,0.0,0.0
841f58dffffffff,1.0,0.0,0.0
841f593ffffffff,16.0,0.0,0.0
841f59bffffffff,5.0,0.0,0.0
841f5adffffffff,2.0,0.0,0.0
841f5b3ffffffff,14.0,0.0,0.0
841f5bbffffffff,5.0,0.0,0.0
841f5c5ffffffff,11.0,0.0,0.0
841f5c7ffffffff,4.0,0.0,0.0
841f5cdffffffff,2.0,0.0,0.0
841f5d5ffffffff,2.0,0.0,0.0
841f5dbffffffff,6.0,0.0,0.0
841f5ddffffffff,5.0,0.0,0.0
841f5e1ffffffff,2.0,0.0,0.0
841f5e3ffffffff,13.0,0.0,0.0
841f5edffffffff,2.0,0.0,0.0
841f601ffffffff,2.0,0.0,0.0
841f607ffffffff,2.0,0.0,0.0
841f62bffffffff,2.0,0.0,0.0
841f639ffffffff,1.0,0.0,0.0
841f645ffffffff,2.0,0.0,0.0
841f65dffffffff,6.0,0.0,0.0
841f6a5ffffffff,2.0,0.0,0.0
841f6c5ffffffff,2.0,0.0,0.0
841f715ffffffff,30.0,0.0,0.0
841f71dffffffff,2.0,0.0,0.0
841f725ffffffff,27.0,0.0,0.0
841f727ffffffff,6.0,0.0,0.0
841f72dffffffff,2.0,0.0,0.0
841f751ffffffff,8.0,0.0,0.0
841f803ffffffff,9.0,0.0,0.0
841f805ffffffff,1.0,0.0,0.0
841f807ffffffff,36.0,0.0,0.0
841f817ffffffff,5.0,0.0,0.0
841f81bffffffff,15.0,0.0,0.0
841f823ffffffff,7.0,0.0,0.0
841f827ffffffff,44.0,2.0,0.0
841f82dffffffff,1.0,0.0,0.0
841f831ffffffff,2.0,0.0,0.0
841f833ffffffff,3.0,0.0,0.0
841f839ffffffff,17.0,0.0,0.0
841f83bffffffff,84.0,0.0,0.0
841f83dffffffff,7.0,0.0,0.0
841f853ffffffff,12.0,0.0,0.0
841f857ffffffff,25.0,0.0,0.0
841f863ffffffff,4.0,0.0,0.0
841f883ffffffff,1.0,0.0,0.0
841f887ffffffff,11.0,0.0,0.0
841f889ffffffff,43.0,5.0,0.0
841f88bffffffff,2.0,0.0,0.0
841f899ffffffff,13.0,0.0,0.0
841f89bffffffff,2.0,0.0,0.0
841f89dffffffff,2.0,0.0,0.0
841f8abffffffff,2.0,0.0,0.0
841f8adffffffff,2.0,0.0,0.0
841f8c1ffffffff,12.0,0.0,0.0
841f8c3ffffffff,2.0,0.0,0.0
841f8c5ffffffff,2.0,0.0,0.0
841f8c7ffffffff,1.0,0.0,0.0
841f8cbffffffff,77.0,0.0,0.0
841f8d1ffffffff,170.0,122.0,0.0
841f8d3ffffffff,15.0,9.0,0.0
841f8d7ffffffff,8.0,4.0,0.0
841f8ddffffffff,2.0,2.0,0.0
841f8e1ffffffff,2.0,0.0,0.0
841f8e5ffffffff,4.0,0.0,0.0
841f8e9ffffffff,4.0,0.0,0.0
841f8ebffffffff,23.0,0.0,0.0
841f903ffffffff,2.0,0.0,0.0
841f90bffffffff,1.0,0.0,0.0
841f911ffffffff,7.0,7.0,0.0
841f917ffffffff,5.0,0.0,0.0
841f91dffffffff,6.0,0.0,0.0
841f941ffffffff,3.0,0.0,0.0
841f953ffffffff,1.0,0.0,0.0
841f95bffffffff,2.0,0.0,0.0
841f963ffffffff,2.0,0.0,0.0
841f981ffffffff,13.0,0.0,0.0
841f987ffffffff,3.0,0.0,0.0
841f991ffffffff,2.0,0.0,0.0
841f995ffffffff,2.0,0.0,0.0
841f999ffffffff,2.0,0.0,0.0
841f9a1ffffffff,8.0,0.0,0.0
841f9abffffffff,16.0,0.0,0.0
841f9b1ffffffff,3.0,0.0,0.0
841f9b3ffffffff,1.0,0.0,0.0
841f9b5ffffffff,6.0,0.0,0.0
841f9b9ffffffff,11.0,0.0,0.0
841f9c3ffffffff,1.0,0.0,0.0
841f9c9ffffffff,9.0,2.0,0.0
841f9cdffffffff,6.0,6.0,0.0
841f9d7ffffffff,15.0,0.0,0.0
841f9d9ffffffff,2.0,0.0,0.0
841fa09ffffffff,10.0,0.0,0.0
841fa0dffffffff,4.0,0.0,0.0
841fa11ffffffff,8.0,0.0,0.0
841fa15ffffffff,2.0,0.0,0.0
841fa17ffffffff,5.0,0.0,0.0
841fa19ffffffff,1.0,0.0,0.0
841fa35ffffffff,16.0,0.0,0.0
841fa3bffffffff,4.0,0.0,0.0
841fa41ffffffff,11.0,2.0,0.0
841fa43ffffffff,6.0,0.0,0.0
841fa45ffffffff,2.0,0.0,0.0
841fa47ffffffff,8.0,0.0,0.0
841fa49ffffffff,2.0,0.0,0.0
841fa4bffffffff,6.0,0.0,0.0
841fa4dffffffff,11.0,0.0,0.0
841fa51ffffffff,4.0,0.0,0.0
841fa55ffffffff,15.0,1.0,0.0
841fa57ffffffff,1.0,0.0,0.0
841fa59ffffffff,24.0,0.0,0.0
841fa5bffffffff,12.0,0.0,0.0
841fa5dffffffff,16.0,0.0,0.0
841fa67ffffffff,3.0,0.0,0.0
841fa83ffffffff,58.0,2.0,0.0
841fa8dffffffff,4.0,0.0,0.0
841fa91ffffffff,2.0,0.0,0.0
841fa93ffffffff,5.0,0.0,0.0
841fa95ffffffff,45.0,0.0,0.0
841fa99ffffffff,6.0,0.0,0.0
841faa5ffffffff,2.0,0.0,0.0
841faa7ffffffff,1.0,0.0,0.0
841faadffffffff,71.0,4.0,0.0
841fab1ffffffff,16.0,0.0,0.0
841fab7ffffffff,23.0,6.0,0.0
841fab9ffffffff,13.0,0.0,0.0
841fabbffffffff,3.0,0.0,0.0
841fac1ffffffff,2.0,0.0,0.0
841fac7ffffffff,96.0,0.0,0.0
841facbffffffff,12.0,0.0,0.0
841fad1ffffffff,2.0,0.0,0.0
841fad3ffffffff,11.0,0.0,0.0
841fadbffffffff,7.0,0.0,0.0
841faddffffffff,56.0,0.0,0.0
841fae1ffffffff,12.0,0.0,0.0
841fae3ffffffff,24.0,0.0,0.0
841fae7ffffffff,57.0,2.0,0.0
841faebffffffff,9.0,0.0,0.0
841fb01ffffffff,19.0,0.0,0.0
841fb09ffffffff,7.0,0.0,0.0
841fb0bffffffff,4.0,0.0,0.0
841fb11ffffffff,4.0,0.0,0.0
841fb21ffffffff,1.0,0.0,0.0
841fb25ffffffff,18.0,0.0,0.0
841fb29ffffffff,2.0,0.0,0.0
841fb2bffffffff,2.0,0.0,0.0
841fb2dffffffff,48.0,0.0,0.0
841fb43ffffffff,1.0,0.0,0.0
841fb45ffffffff,1.0,0.0,0.0
841fb47ffffffff,13.0,0.0,0.0
841fb55ffffffff,3.0,0.0,0.0
841fb59ffffffff,2.0,0.0,0.0
841fb67ffffffff,20.0,0.0,0.0
84200a5ffffffff,8.0,0.0,0.0
84200adffffffff,4.0,0.0,0.0
84200e3ffffffff,2.0,2.0,0.0
84200e7ffffffff,1.0,0.0,0.0
8420101ffffffff,5.0,0.0,0.0
842010dffffffff,7.0,0.0,0.0
8420125ffffffff,2.0,0.0,0.0
8420139ffffffff,1.0,0.0,0.0
8420141ffffffff,2.0,2.0,0.0
8420161ffffffff,6.0,1.0,0.0
8420165ffffffff,2.0,2.0,0.0
842016bffffffff,3.0,0.0,0.0
8420187ffffffff,15.0,0.0,0.0
8420191ffffffff,5.0,2.0,0.0
8420193ffffffff,27.0,2.0,0.0
8420199ffffffff,34.0,13.0,0.0
84201a7ffffffff,1.0,0.0,0.0
84201adffffffff,2.0,0.0,0.0
84201d3ffffffff,2.0,2.0,0.0
8420331ffffffff,2.0,0.0,0.0
8420497ffffffff,3.0,0.0,0.0
84204a1ffffffff,5.0,0.0,0.0
84204a5ffffffff,6.0,0.0,0.0
84204a7ffffffff,2.0,0.0,0.0
84204adffffffff,1.0,0.0,0.0
84204b9ffffffff,3.0,0.0,0.0
84204bbffffffff,2.0,0.0,0.0
8420547ffffffff,1.0,0.0,0.0
8420591ffffffff,6.0,0.0,0.0
8420593ffffffff,2.0,0.0,0.0
8420595ffffffff,3.0,0.0,0.0
842059bffffffff,2.0,0.0,0.0
842059dffffffff,6.0,0.0,0.0
84205a1ffffffff,2.0,0.0,0.0
84205b9ffffffff,7.0,0.0,0.0
84205e9ffffffff,1.0,0.0,0.0
8420815ffffffff,4.0,0.0,0.0
8420869ffffffff,2.0,0.0,0.0
842099bffffffff,2.0,0.0,0.0
84209a5ffffffff,36.0,0.0,0.0
84209b5ffffffff,2.0,0.0,0.0
84209e7ffffffff,1.0,0.0,0.0
8420a19ffffffff,3.0,3.0,0.0
8420a61ffffffff,6.0,3.0,0.0
8420a65ffffffff,1.0,0.0,0.0
8420a67ffffffff,2.0,0.0,0.0
8420ae1ffffffff,1.0,0.0,0.0
8420b11ffffffff,7.0,0.0,0.0
8420b13ffffffff,1.0,0.0,0.0
8420b15ffffffff,1.0,0.0,0.0
8420b17ffffffff,2.0,0.0,0.0
8420b1bffffffff,1.0,0.0,0.0
8420c9bffffffff,2.0,0.0,0.0
8420e05ffffffff,3.0,0.0,0.0
8420e07ffffffff,15.0,5.0,0.0
8420e21ffffffff,3.0,0.0,0.0
8420e31ffffffff,4.0,4.0,0.0
8420e39ffffffff,2.0,0.0,0.0
8420e3dffffffff,3.0,1.0,0.0
8420e45ffffffff,4.0,2.0,0.0
8420e4dffffffff,1.0,1.0,0.0
8420e5dffffffff,1.0,0.0,0.0
8420e69ffffffff,33.0,3.0,0.0
8420e93ffffffff,1.0,1.0,0.0
8420e9bffffffff,5.0,0.0,0.0
8420ee9ffffffff,6.0,0.0,0.0
8420f41ffffffff,2.0,0.0,0.0
8420f43ffffffff,2.0,0.0,0.0
8420f53ffffffff,3.0,0.0,0.0
8420f59ffffffff,1.0,0.0,0.0
8421111ffffffff,2.0,0.0,0.0
8421215ffffffff,2.0,0.0,0.0
8421235ffffffff,5.0,0.0,0.0
842123dffffffff,2.0,0.0,0.0
842126dffffffff,1.0,0.0,0.0
84212cbffffffff,2.0,0.0,0.0
84212d9ffffffff,2.0,0.0,0.0
84214abffffffff,2.0,0.0,0.0
8421505ffffffff,6.0,0.0,0.0
8421507ffffffff,2.0,0.0,0.0
8421521ffffffff,10.0,5.0,0.0
8421529ffffffff,33.0,7.0,0.0
842152bffffffff,1.0,0.0,0.0
842152dffffffff,1.0,0.0,0.0
8421539ffffffff,10.0,0.0,0.0
8421567ffffffff,3.0,3.0,0.0
8421823ffffffff,2.0,0.0,0.0
84218bbffffffff,2.0,2.0,0.0
8421983ffffffff,17.0,0.0,0.0
84219c1ffffffff,3.0,2.0,0.0
8424001ffffffff,3.0,0.0,0.0
8424003ffffffff,3.0,0.0,0.0
8424005ffffffff,2.0,0.0,0.0
842400bffffffff,1.0,0.0,0.0
842400dffffffff,8.0,0.0,0.0
8424031ffffffff,1.0,0.0,0.0
8424033ffffffff,2.0,0.0,0.0
8424037ffffffff,12.0,0.0,0.0
8424047ffffffff,8.0,0.0,0.0
8424049ffffffff,2.0,0.0,0.0
8424051ffffffff,7.0,0.0,0.0
842405bffffffff,2.0,0.0,0.0
8424081ffffffff,1.0,0.0,0.0
8424093ffffffff,4.0,0.0,0.0
84240a1ffffffff,2.0,0.0,0.0
84240a3ffffffff,2.0,0.0,0.0
84240a9ffffffff,16.0,0.0,0.0
84240adffffffff,1.0,0.0,0.0
84240cdffffffff,4.0,0.0,0.0
84240d1ffffffff,2.0,0.0,0.0
84240d9ffffffff,1.0,0.0,0.0
84240e1ffffffff,2.0,0.0,0.0
84240e7ffffffff,1.0,0.0,0.0
84241d9ffffffff,7.0,0.0,0.0
84241dbffffffff,3.0,0.0,0.0
8424211ffffffff,6.0,0.0,0.0
8424213ffffffff,85.0,0.0,0.0
8424215ffffffff,2.0,0.0,0.0
8424233ffffffff,2.0,0.0,0.0
8424247ffffffff,6.0,0.0,0.0
8424265ffffffff,16.0,0.0,0.0
842426bffffffff,9.0,0.0,0.0
842428dffffffff,4.0,0.0,0.0
84242adffffffff,2.0,0.0,0.0
84242b3ffffffff,2.0,0.0,0.0
84242c3ffffffff,11.0,0.0,0.0
84242c5ffffffff,7.0,0.0,0.0
84242d3ffffffff,6.0,0.0,0.0
84242d5ffffffff,1.0,0.0,0.0
84242d7ffffffff,1.0,0.0,0.0
84242e1ffffffff,1.0,0.0,0.0
84242e3ffffffff,4.0,0.0,0.0
8424311ffffffff,35.0,0.0,0.0
8424313ffffffff,2.0,0.0,0.0
8424319ffffffff,2.0,0.0,0.0
8424343ffffffff,2.0,0.0,0.0
8424367ffffffff,2.0,0.0,0.0
8424429ffffffff,3.0,0.0,0.0
8424463ffffffff,5.0,0.0,0.0
8424467ffffffff,15.0,0.0,0.0
84244b1ffffffff,17.0,0.0,0.0
84244b7ffffffff,3.0,0.0,0.0
84244c1ffffffff,14.0,0.0,0.0
8424517ffffffff,2.0,0.0,0.0
8424529ffffffff,33.0,0.0,0.0
8424567ffffffff,23.0,0.0,0.0
8424609ffffffff,3.0,0.0,0.0
842460dffffffff,9.0,0.0,0.0
8424613ffffffff,3.0,0.0,0.0
842462bffffffff,2.0,0.0,0.0
8424647ffffffff,5.0,0.0,0.0
8424661ffffffff,4.0,0.0,0.0
8424663ffffffff,2.0,0.0,0.0
8424667ffffffff,2.0,0.0,0.0
842466bffffffff,3.0,0.0,0.0
84246c3ffffffff,1.0,0.0,0.0
84246ddffffffff,7.0,0.0,0.0
8424703ffffffff,3.0,0.0,0.0
8424759ffffffff,10.0,0.0,0.0
842475dffffffff,1.0,0.0,0.0
842476dffffffff,2.0,0.0,0.0
8424809ffffffff,2.0,0.0,0.0
8424829ffffffff,6.0,0.0,0.0
8424831ffffffff,1.0,0.0,0.0
8424883ffffffff,2.0,0.0,0.0
8424885ffffffff,1.0,0.0,0.0
84248a9ffffffff,1.0,0.0,0.0
84248abffffffff,2.0,0.0,0.0
84248b1ffffffff,10.0,0.0,0.0
84248b9ffffffff,10.0,0.0,0.0
84248e1ffffffff,1.0,1.0,0.0
84248e7ffffffff,4.0,0.0,0.0
8424943ffffffff,2.0,0.0,0.0
8424981ffffffff,2.0,0.0,0.0
84249d9ffffffff,1.0,0.0,0.0
8424cddffffffff,2.0,0.0,0.0
8424d19ffffffff,1.0,0.0,0.0
8424d57ffffffff,1.0,0.0,0.0
8424d5dffffffff,2.0,0.0,0.0
8424e41ffffffff,2.0,0.0,0.0
8424e5bffffffff,24.0,0.0,0.0
8424eb5ffffffff,2.0,0.0,0.0
8425023ffffffff,6.0,0.0,0.0
842502bffffffff,2.0,0.0,0.0
8425095ffffffff,1.0,0.0,0.0
84250b9ffffffff,3.0,0.0,0.0
8425105ffffffff,4.0,0.0,0.0
8425111ffffffff,2.0,0.0,0.0
8425115ffffffff,10.0,0.0,0.0
8425121ffffffff,1.0,0.0,0.0
8425123ffffffff,12.0,0.0,0.0
842512bffffffff,7.0,0.0,0.0
8425131ffffffff,16.0,0.0,0.0
8425133ffffffff,2.0,0.0,0.0
8425135ffffffff,6.0,0.0,0.0
8425137ffffffff,6.0,0.0,0.0
8425139ffffffff,6.0,0.0,0.0
842513dffffffff,3.0,0.0,0.0
8425145ffffffff,3.0,0.0,0.0
8425161ffffffff,7.0,0.0,0.0
8425169ffffffff,2.0,0.0,0.0
842516bffffffff,2.0,0.0,0.0
842516dffffffff,2.0,0.0,0.0
84251b3ffffffff,2.0,0.0,0.0
84251b7ffffffff,1.0,0.0,0.0
84251bdffffffff,1.0,0.0,0.0
84251d5ffffffff,2.0,0.0,0.0
8425265ffffffff,1.0,0.0,0.0
8425403ffffffff,8.0,0.0,0.0
8425409ffffffff,15.0,0.0,0.0
8425415ffffffff,4.0,0.0,0.0
842541dffffffff,5.0,0.0,0.0
8425427ffffffff,3.0,0.0,0.0
8425463ffffffff,4.0,0.0,0.0
8425467ffffffff,3.0,0.0,0.0
8425523ffffffff,2.0,0.0,0.0
84255a3ffffffff,23.0,0.0,0.0
84255a7ffffffff,51.0,0.0,0.0
84255b5ffffffff,7.0,0.0,0.0
84255b7ffffffff,66.0,0.0,0.0
8425717ffffffff,7.0,0.0,0.0
8425733ffffffff,2.0,0.0,0.0
842596dffffffff,8.0,0.0,0.0
8425a01ffffffff,1.0,0.0,0.0
8425a15ffffffff,2.0,0.0,0.0
8425a33ffffffff,2.0,0.0,0.0
8425a41ffffffff,3.0,1.0,0.0
8425a49ffffffff,11.0,0.0,0.0
8425a4dffffffff,22.0,1.0,0.0
8425aabffffffff,2.0,0.0,0.0
8425ab1ffffffff,1.0,0.0,0.0
8425ac9ffffffff,12.0,0.0,0.0
8425acbffffffff,10.0,0.0,0.0
8425ae1ffffffff,3.0,0.0,0.0
8425ae9ffffffff,7.0,0.0,0.0
8425b03ffffffff,15.0,0.0,0.0
8425b0bffffffff,4.0,0.0,0.0
8425b1dffffffff,5.0,0.0,0.0
8425b3bffffffff,2.0,0.0,0.0
8425b41ffffffff,32.0,0.0,0.0
8425b43ffffffff,4.0,0.0,0.0
8425b47ffffffff,7.0,0.0,0.0
8425b4bffffffff,2.0,0.0,0.0
842c003ffffffff,36.0,0.0,0.0
842c00bffffffff,14.0,0.0,0.0
842c00dffffffff,8.0,0.0,0.0
842c011ffffffff,6.0,0.0,0.0
842c031ffffffff,6.0,0.0,0.0
842c033ffffffff,2.0,0.0,0.0
842c035ffffffff,1.0,0.0,0.0
842c03bffffffff,1.0,0.0,0.0
842c043ffffffff,415.0,0.0,0.0
842c045ffffffff,3.0,0.0,0.0
842c047ffffffff,8.0,0.0,0.0
842c04dffffffff,1.0,0.0,0.0
842c051ffffffff,3.0,0.0,0.0
842c055ffffffff,1.0,0.0,0.0
842c059ffffffff,32.0,0.0,0.0
842c05bffffffff,3.0,0.0,0.0
842c05dffffffff,4.0,0.0,0.0
842c061ffffffff,5.0,0.0,0.0
842c063ffffffff,7.0,0.0,0.0
842c065ffffffff,11.0,0.0,0.0
842c067ffffffff,16.0,0.0,0.0
842c06dffffffff,15.0,0.0,0.0
842c095ffffffff,2.0,0.0,0.0
842c09bffffffff,4.0,0.0,0.0
842c0a3ffffffff,2.0,0.0,0.0
842c0b3ffffffff,3.0,0.0,0.0
842c0b7ffffffff,7.0,0.0,0.0
842c0bbffffffff,2.0,0.0,0.0
842c0c1ffffffff,2.0,0.0,0.0
842c0c7ffffffff,7.0,0.0,0.0
842c0c9ffffffff,1.0,0.0,0.0
842c11dffffffff,2.0,0.0,0.0
842c13bffffffff,12.0,0.0,0.0
842c13dffffffff,2.0,0.0,0.0
842c145ffffffff,4.0,0.0,0.0
842c149ffffffff,5.0,0.0,0.0
842c157ffffffff,8.0,0.0,0.0
842c15bffffffff,7.0,0.0,0.0
842c189ffffffff,2.0,0.0,0.0
842c18dffffffff,3.0,0.0,0.0
842c193ffffffff,10.0,0.0,0.0
842c197ffffffff,4.0,0.0,0.0
842c19dffffffff,5.0,0.0,0.0
842c1adffffffff,2.0,0.0,0.0
842c1cdffffffff,3.0,0.0,0.0
842c1d1ffffffff,4.0,0.0,0.0
842c1e5ffffffff,4.0,0.0,0.0
842c1edffffffff,5.0,0.0,0.0
842c203ffffffff,74.0,0.0,0.0
842c20dffffffff,2.0,0.0,0.0
842c211ffffffff,1.0,0.0,0.0
842c213ffffffff,1.0,0.0,0.0
842c215ffffffff,2.0,0.0,0.0
842c219ffffffff,52.0,0.0,0.0
842c231ffffffff,2.0,0.0,0.0
842c237ffffffff,20.0,0.0,0.0
842c245ffffffff,2.0,0.0,0.0
842c26bffffffff,8.0,0.0,0.0
842c26dffffffff,2.0,0.0,0.0
842c281ffffffff,1.0,0.0,0.0
842c283ffffffff,39.0,0.0,0.0
842c287ffffffff,2.0,0.0,0.0
842c2a1ffffffff,97.0,0.0,0.0
842c2a3ffffffff,43.0,0.0,0.0
842c2abffffffff,11.0,0.0,0.0
842c2b5ffffffff,2.0,0.0,0.0
842c2e5ffffffff,7.0,0.0,0.0
842c2e7ffffffff,4.0,0.0,0.0
842c30dffffffff,1.0,0.0,0.0
842c311ffffffff,4.0,0.0,0.0
842c313ffffffff,7.0,0.0,0.0
842c317ffffffff,3.0,0.0,0.0
