cell_id,Ardea cinerea,Ardea cinerea cinerea/jouyi,Ardea cinerea firasa,Ardea cinerea monicae
841ec9bffffffff,308.0,1.0,0.0,0.0
841ec9dffffffff,605.0,18.0,0.0,0.0
841eca1ffffffff,113.0,0.0,0.0,0.0
841eca3ffffffff,5.0,0.0,0.0,0.0
841eca5ffffffff,129.0,0.0,0.0,0.0
841eca7ffffffff,2.0,0.0,0.0,0.0
841eca9ffffffff,264.0,0.0,0.0,0.0
841ecabffffffff,4.0,0.0,0.0,0.0
841ecadffffffff,72.0,0.0,0.0,0.0
841ecb1ffffffff,50.0,0.0,0.0,0.0
841ecb3ffffffff,2.0,0.0,0.0,0.0
841ecb5ffffffff,8.0,0.0,0.0,0.0
841ecb9ffffffff,53.0,1.0,0.0,0.0
841ecbbffffffff,135.0,2.0,0.0,0.0
841ecbdffffffff,14.0,0.0,0.0,0.0
841ecc3ffffffff,4.0,0.0,0.0,0.0
841ecc5ffffffff,12.0,4.0,0.0,0.0
841ecc9ffffffff,9.0,0.0,0.0,0.0
841eccbffffffff,322.0,64.0,0.0,0.0
841eccdffffffff,9.0,6.0,0.0,0.0
841ecd5ffffffff,222.0,5.0,0.0,0.0
841ecd7ffffffff,153.0,2.0,0.0,0.0
841ecddffffffff,45.0,2.0,0.0,0.0
841ece1ffffffff,14.0,0.0,0.0,0.0
841ece3ffffffff,13.0,0.0,0.0,0.0
841ece5ffffffff,111.0,26.0,0.0,0.0
841ece7ffffffff,216.0,34.0,0.0,0.0
841ece9ffffffff,161.0,55.0,0.0,0.0
841ecebffffffff,3.0,0.0,0.0,0.0
841ed01ffffffff,2.0,0.0,0.0,0.0
841ed05ffffffff,4.0,0.0,0.0,0.0
841ed09ffffffff,4.0,0.0,0.0,0.0
841ed0bffffffff,96.0,0.0,0.0,0.0
841ed0dffffffff,12.0,0.0,0.0,0.0
841ed11ffffffff,5.0,0.0,0.0,0.0
841ed13ffffffff,62.0,0.0,0.0,0.0
841ed15ffffffff,1.0,0.0,0.0,0.0
841ed19ffffffff,10.0,0.0,0.0,0.0
841ed1bffffffff,322.0,0.0,0.0,0.0
841ed1dffffffff,15.0,0.0,0.0,0.0
841ed21ffffffff,15.0,0.0,0.0,0.0
841ed23ffffffff,3.0,0.0,0.0,0.0
841ed29ffffffff,14.0,0.0,0.0,0.0
841ed2bffffffff,16.0,0.0,0.0,0.0
841ed35ffffffff,62.0,0.0,0.0,0.0
841ed37ffffffff,6.0,0.0,0.0,0.0
841ed3bffffffff,10.0,0.0,0.0,0.0
841ed3dffffffff,11.0,0.0,0.0,0.0
841ed41ffffffff,3.0,0.0,0.0,0.0
841ed43ffffffff,3.0,0.0,0.0,0.0
841ed45ffffffff,29.0,0.0,0.0,0.0
841ed47ffffffff,6.0,0.0,0.0,0.0
841ed49ffffffff,9.0,0.0,0.0,0.0
841ed4dffffffff,26.0,0.0,0.0,0.0
841ed51ffffffff,3.0,0.0,0.0,0.0
841ed55ffffffff,22.0,0.0,0.0,0.0
841ed57ffffffff,21.0,0.0,0.0,0.0
841ed5bffffffff,7.0,0.0,0.0,0.0
841ed5dffffffff,3.0,0.0,0.0,0.0
841ed63ffffffff,20.0,0.0,0.0,0.0
841ed6bffffffff,41.0,0.0,0.0,0.0
841ed91ffffffff,14.0,0.0,0.0,0.0
841ed93ffffffff,259.0,8.0,0.0,0.0
841ed9bffffffff,51.0,1.0,0.0,0.0
841eda1ffffffff,160.0,0.0,0.0,0.0
841eda3ffffffff,343.0,0.0,0.0,0.0
841eda5ffffffff,4.0,0.0,0.0,0.0
841eda7ffffffff,122.0,0.0,0.0,0.0
841edabffffffff,6.0,0.0,0.0,0.0
841edadffffffff,72.0,0.0,0.0,0.0
841edb5ffffffff,2.0,0.0,0.0,0.0
841edc5ffffffff,6.0,0.0,0.0,0.0
841edc9ffffffff,125.0,0.0,0.0,0.0
841edcdffffffff,31.0,0.0,0.0,0.0
841edd3ffffffff,2.0,0.0,0.0,0.0
841ede1ffffffff,228.0,0.0,0.0,0.0
841ede5ffffffff,21.0,0.0,0.0,0.0
841ede7ffffffff,23.0,0.0,0.0,0.0
841ede9ffffffff,34.0,0.0,0.0,0.0
841ededffffffff,4.0,0.0,0.0,0.0
841ee05ffffffff,2.0,0.0,0.0,0.0
841ee11ffffffff,1.0,0.0,0.0,0.0
841ee1dffffffff,2.0,0.0,0.0,0.0
841ee23ffffffff,6.0,0.0,0.0,0.0
841ee27ffffffff,5.0,0.0,0.0,0.0
841ee29ffffffff,4.0,0.0,0.0,0.0
841ee2bffffffff,12.0,0.0,0.0,0.0
841ee35ffffffff,15.0,0.0,0.0,0.0
841ee37ffffffff,111.0,0.0,0.0,0.0
841ee45ffffffff,1.0,0.0,0.0,0.0
841ee51ffffffff,1.0,0.0,0.0,0.0
841ee53ffffffff,1.0,0.0,0.0,0.0
841ee59ffffffff,1.0,0.0,0.0,0.0
841ee61ffffffff,4.0,0.0,0.0,0.0
841ee65ffffffff,314.0,0.0,0.0,0.0
841ee67ffffffff,91.0,0.0,0.0,0.0
841ee6dffffffff,14.0,0.0,0.0,0.0
841ee81ffffffff,70.0,35.0,0.0,0.0
841ee83ffffffff,5.0,5.0,0.0,0.0
841ee89ffffffff,5.0,0.0,0.0,0.0
841ee8bffffffff,25.0,2.0,0.0,0.0
841ee8dffffffff,26.0,15.0,0.0,0.0
841ee91ffffffff,34.0,7.0,0.0,0.0
841ee95ffffffff,1.0,0.0,0.0,0.0
841ee97ffffffff,59.0,24.0,0.0,0.0
841ee99ffffffff,5.0,0.0,0.0,0.0
841eea3ffffffff,7.0,0.0,0.0,0.0
841eea5ffffffff,5.0,0.0,0.0,0.0
841eea9ffffffff,3.0,0.0,0.0,0.0
841eeabffffffff,5.0,2.0,0.0,0.0
841eeadffffffff,2.0,0.0,0.0,0.0
841eeb1ffffffff,12.0,2.0,0.0,0.0
841eeb5ffffffff,6.0,0.0,0.0,0.0
841eeb7ffffffff,538.0,82.0,0.0,0.0
841eeb9ffffffff,29.0,4.0,0.0,0.0
841eebbffffffff,6.0,0.0,0.0,0.0
841eebdffffffff,2.0,0.0,0.0,0.0
841eec1ffffffff,1.0,0.0,0.0,0.0
841eec3ffffffff,3.0,0.0,0.0,0.0
841eec7ffffffff,6.0,0.0,0.0,0.0
841eed1ffffffff,11.0,0.0,0.0,0.0
841eed3ffffffff,1.0,0.0,0.0,0.0
841eed5ffffffff,4.0,0.0,0.0,0.0
841eee1ffffffff,1.0,0.0,0.0,0.0
841eee3ffffffff,55.0,6.0,0.0,0.0
841eee5ffffffff,6.0,0.0,0.0,0.0
841eee7ffffffff,9.0,0.0,0.0,0.0
841eeebffffffff,10.0,0.0,0.0,0.0
841ef01ffffffff,37.0,0.0,0.0,0.0
841ef05ffffffff,5.0,0.0,0.0,0.0
841ef09ffffffff,1.0,0.0,0.0,0.0
841ef0dffffffff,24.0,0.0,0.0,0.0
841ef11ffffffff,10.0,0.0,0.0,0.0
841ef13ffffffff,15.0,0.0,0.0,0.0
841ef19ffffffff,20.0,0.0,0.0,0.0
841ef1bffffffff,33.0,0.0,0.0,0.0
841ef1dffffffff,3.0,0.0,0.0,0.0
841ef21ffffffff,27.0,2.0,0.0,0.0
841ef23ffffffff,20.0,0.0,0.0,0.0
841ef27ffffffff,44.0,12.0,0.0,0.0
841ef2dffffffff,24.0,6.0,0.0,0.0
841ef33ffffffff,4.0,0.0,0.0,0.0
841ef37ffffffff,3.0,0.0,0.0,0.0
841ef3bffffffff,6.0,0.0,0.0,0.0
841ef3dffffffff,4.0,0.0,0.0,0.0
841ef43ffffffff,10.0,0.0,0.0,0.0
841ef45ffffffff,7.0,0.0,0.0,0.0
841ef47ffffffff,1.0,0.0,0.0,0.0
841ef53ffffffff,8.0,0.0,0.0,0.0
841ef55ffffffff,10.0,0.0,0.0,0.0
841ef57ffffffff,2.0,0.0,0.0,0.0
841ef59ffffffff,27.0,0.0,0.0,0.0
841ef5bffffffff,21.0,0.0,0.0,0.0
841ef5dffffffff,31.0,0.0,0.0,0.0
841ef65ffffffff,11.0,0.0,0.0,0.0
841ef6dffffffff,8.0,0.0,0.0,0.0
841f001ffffffff,143.0,129.0,0.0,0.0
841f003ffffffff,57.0,0.0,0.0,0.0
841f005ffffffff,1.0,1.0,0.0,0.0
841f007ffffffff,2.0,0.0,0.0,0.0
841f009ffffffff,26.0,20.0,0.0,0.0
841f00dffffffff,60.0,3.0,0.0,0.0
841f011ffffffff,5.0,0.0,0.0,0.0
841f015ffffffff,42.0,0.0,0.0,0.0
841f017ffffffff,11.0,0.0,0.0,0.0
841f01dffffffff,18.0,0.0,0.0,0.0
841f021ffffffff,4.0,0.0,0.0,0.0
841f025ffffffff,29.0,0.0,0.0,0.0
841f027ffffffff,12.0,0.0,0.0,0.0
841f029ffffffff,84.0,4.0,0.0,0.0
841f02bffffffff,1.0,0.0,0.0,0.0
841f02dffffffff,17.0,2.0,0.0,0.0
841f031ffffffff,1.0,0.0,0.0,0.0
841f033ffffffff,7.0,0.0,0.0,0.0
841f035ffffffff,10.0,0.0,0.0,0.0
841f037ffffffff,19.0,0.0,0.0,0.0
841f03bffffffff,69.0,7.0,0.0,0.0
841f03dffffffff,1.0,0.0,0.0,0.0
841f041ffffffff,16.0,4.0,0.0,0.0
841f043ffffffff,15.0,3.0,0.0,0.0
841f045ffffffff,43.0,2.0,0.0,0.0
841f047ffffffff,2.0,0.0,0.0,0.0
841f049ffffffff,10.0,0.0,0.0,0.0
841f04bffffffff,3.0,2.0,0.0,0.0
841f04dffffffff,11.0,0.0,0.0,0.0
841f051ffffffff,696.0,15.0,0.0,0.0
841f053ffffffff,3.0,0.0,0.0,0.0
841f055ffffffff,41.0,5.0,0.0,0.0
841f059ffffffff,481.0,53.0,0.0,0.0
841f05bffffffff,478.0,14.0,0.0,0.0
841f05dffffffff,67.0,15.0,0.0,0.0
841f061ffffffff,138.0,0.0,0.0,0.0
841f063ffffffff,28.0,0.0,0.0,0.0
841f065ffffffff,3.0,0.0,0.0,0.0
841f067ffffffff,12.0,0.0,0.0,0.0
841f069ffffffff,27.0,0.0,0.0,0.0
841f06bffffffff,5.0,0.0,0.0,0.0
841f06dffffffff,19.0,2.0,0.0,0.0
841f083ffffffff,2.0,0.0,0.0,0.0
841f085ffffffff,1.0,0.0,0.0,0.0
841f087ffffffff,3.0,0.0,0.0,0.0
841f08dffffffff,1.0,0.0,0.0,0.0
841f097ffffffff,6.0,0.0,0.0,0.0
841f09bffffffff,209.0,0.0,0.0,0.0
841f09dffffffff,6.0,0.0,0.0,0.0
841f0a3ffffffff,1.0,0.0,0.0,0.0
841f0a5ffffffff,5.0,0.0,0.0,0.0
841f0a7ffffffff,4.0,0.0,0.0,0.0
841f0a9ffffffff,2.0,0.0,0.0,0.0
841f0adffffffff,3.0,0.0,0.0,0.0
841f0b1ffffffff,12.0,0.0,0.0,0.0
841f0b3ffffffff,10.0,0.0,0.0,0.0
841f0b5ffffffff,5.0,0.0,0.0,0.0
841f0bdffffffff,1.0,0.0,0.0,0.0
841f0c7ffffffff,7.0,0.0,0.0,0.0
841f0d1ffffffff,29.0,0.0,0.0,0.0
841f0d3ffffffff,12.0,0.0,0.0,0.0
841f0d7ffffffff,2.0,0.0,0.0,0.0
841f0e1ffffffff,15.0,0.0,0.0,0.0
841f0e5ffffffff,1.0,0.0,0.0,0.0
841f0e7ffffffff,12.0,0.0,0.0,0.0
841f0e9ffffffff,4.0,0.0,0.0,0.0
841f0ebffffffff,14.0,0.0,0.0,0.0
841f0edffffffff,77.0,2.0,0.0,0.0
841f101ffffffff,4.0,0.0,0.0,0.0
841f103ffffffff,22.0,0.0,0.0,0.0
841f105ffffffff,11.0,1.0,0.0,0.0
841f107ffffffff,5.0,0.0,0.0,0.0
841f10dffffffff,29.0,1.0,0.0,0.0
841f111ffffffff,1.0,0.0,0.0,0.0
841f115ffffffff,5.0,0.0,0.0,0.0
841f117ffffffff,49.0,0.0,0.0,0.0
841f119ffffffff,2.0,2.0,0.0,0.0
841f11bffffffff,4.0,0.0,0.0,0.0
841f11dffffffff,14.0,0.0,0.0,0.0
841f121ffffffff,102.0,0.0,0.0,0.0
841f123ffffffff,2.0,0.0,0.0,0.0
841f125ffffffff,22.0,0.0,0.0,0.0
841f127ffffffff,2.0,0.0,0.0,0.0
841f129ffffffff,84.0,0.0,0.0,0.0
841f12bffffffff,35.0,0.0,0.0,0.0
841f12dffffffff,301.0,2.0,0.0,0.0
841f131ffffffff,137.0,0.0,0.0,0.0
841f133ffffffff,142.0,0.0,0.0,0.0
841f135ffffffff,1.0,0.0,0.0,0.0
841f137ffffffff,302.0,1.0,0.0,0.0
841f139ffffffff,2.0,0.0,0.0,0.0
841f13bffffffff,6.0,0.0,0.0,0.0
841f13dffffffff,2.0,0.0,0.0,0.0
841f141ffffffff,3.0,0.0,0.0,0.0
841f143ffffffff,42.0,0.0,0.0,0.0
841f145ffffffff,12.0,0.0,0.0,0.0
841f147ffffffff,12.0,0.0,0.0,0.0
841f149ffffffff,37.0,0.0,0.0,0.0
841f14bffffffff,68.0,0.0,0.0,0.0
841f14dffffffff,61.0,0.0,0.0,0.0
841f151ffffffff,1.0,0.0,0.0,0.0
841f153ffffffff,26.0,5.0,0.0,0.0
841f155ffffffff,34.0,0.0,0.0,0.0
841f157ffffffff,4.0,0.0,0.0,0.0
841f159ffffffff,7.0,0.0,0.0,0.0
841f15bffffffff,57.0,12.0,0.0,0.0
841f15dffffffff,16.0,0.0,0.0,0.0
841f161ffffffff,8.0,0.0,0.0,0.0
841f165ffffffff,17.0,0.0,0.0,0.0
841f167ffffffff,2.0,0.0,0.0,0.0
841f169ffffffff,11.0,0.0,0.0,0.0
841f16bffffffff,2.0,0.0,0.0,0.0
841f16dffffffff,38.0,0.0,0.0,0.0
841f181ffffffff,15.0,0.0,0.0,0.0
841f183ffffffff,24.0,0.0,0.0,0.0
841f185ffffffff,14.0,0.0,0.0,0.0
841f187ffffffff,3.0,0.0,0.0,0.0
841f189ffffffff,99.0,2.0,0.0,0.0
841f18bffffffff,97.0,0.0,0.0,0.0
841f18dffffffff,8.0,0.0,0.0,0.0
841f191ffffffff,10.0,0.0,0.0,0.0
841f195ffffffff,204.0,2.0,0.0,0.0
841f197ffffffff,9.0,0.0,0.0,0.0
841f199ffffffff,72.0,2.0,0.0,0.0
841f19dffffffff,7.0,0.0,0.0,0.0
841f1a1ffffffff,237.0,19.0,0.0,0.0
841f1a3ffffffff,12.0,0.0,0.0,0.0
841f1a5ffffffff,160.0,0.0,0.0,0.0
841f1a7ffffffff,8.0,2.0,0.0,0.0
841f1a9ffffffff,88.0,5.0,0.0,0.0
841f1abffffffff,40.0,4.0,0.0,0.0
841f1adffffffff,15.0,0.0,0.0,0.0
841f1b1ffffffff,74.0,2.0,0.0,0.0
841f1b3ffffffff,62.0,6.0,0.0,0.0
841f1b5ffffffff,32.0,1.0,0.0,0.0
841f1b7ffffffff,29.0,0.0,0.0,0.0
841f1bbffffffff,63.0,12.0,0.0,0.0
841f1bdffffffff,20.0,0.0,0.0,0.0
841f1c1ffffffff,81.0,0.0,0.0,0.0
841f1c3ffffffff,24.0,1.0,0.0,0.0
841f1c7ffffffff,47.0,1.0,0.0,0.0
841f1cbffffffff,1.0,0.0,0.0,0.0
841f1cdffffffff,15.0,0.0,0.0,0.0
841f1d1ffffffff,86.0,0.0,0.0,0.0
841f1d3ffffffff,5.0,0.0,0.0,0.0
841f1d5ffffffff,447.0,6.0,0.0,0.0
841f1d7ffffffff,6.0,0.0,0.0,0.0
841f1d9ffffffff,22.0,2.0,0.0,0.0
841f1dbffffffff,104.0,2.0,0.0,0.0
841f1ddffffffff,8.0,0.0,0.0,0.0
841f1e1ffffffff,3.0,0.0,0.0,0.0
841f1e3ffffffff,1.0,0.0,0.0,0.0
841f1e5ffffffff,2.0,0.0,0.0,0.0
841f1e7ffffffff,11.0,2.0,0.0,0.0
841f1e9ffffffff,2.0,0.0,0.0,0.0
841f1ebffffffff,14.0,0.0,0.0,0.0
841f1edffffffff,2.0,1.0,0.0,0.0
841f205ffffffff,11.0,0.0,0.0,0.0
841f207ffffffff,11.0,0.0,0.0,0.0
841f209ffffffff,2.0,0.0,0.0,0.0
841f20dffffffff,11.0,1.0,0.0,0.0
841f211ffffffff,14.0,0.0,0.0,0.0
841f217ffffffff,22.0,0.0,0.0,0.0
841f219ffffffff,73.0,1.0,0.0,0.0
841f21dffffffff,22.0,0.0,0.0,0.0
841f221ffffffff,21.0,6.0,0.0,0.0
841f223ffffffff,6.0,0.0,0.0,0.0
841f225ffffffff,3.0,2.0,0.0,0.0
841f227ffffffff,9.0,3.0,0.0,0.0
841f229ffffffff,29.0,0.0,0.0,0.0
841f22bffffffff,60.0,4.0,0.0,0.0
841f22dffffffff,25.0,0.0,0.0,0.0
841f231ffffffff,15.0,3.0,0.0,0.0
841f233ffffffff,128.0,30.0,0.0,0.0
841f235ffffffff,7.0,2.0,0.0,0.0
841f237ffffffff,50.0,12.0,0.0,0.0
841f23bffffffff,7.0,0.0,0.0,0.0
841f243ffffffff,3.0,1.0,0.0,0.0
841f245ffffffff,49.0,3.0,0.0,0.0
841f247ffffffff,12.0,0.0,0.0,0.0
841f24bffffffff,17.0,0.0,0.0,0.0
841f251ffffffff,64.0,0.0,0.0,0.0
841f253ffffffff,14.0,0.0,0.0,0.0
841f257ffffffff,15.0,0.0,0.0,0.0
841f259ffffffff,7.0,0.0,0.0,0.0
841f25dffffffff,18.0,5.0,0.0,0.0
841f261ffffffff,11.0,1.0,0.0,0.0
841f265ffffffff,5.0,0.0,0.0,0.0
841f267ffffffff,14.0,0.0,0.0,0.0
841f269ffffffff,40.0,2.0,0.0,0.0
841f26bffffffff,5.0,0.0,0.0,0.0
841f26dffffffff,23.0,0.0,0.0,0.0
841f281ffffffff,5.0,0.0,0.0,0.0
841f283ffffffff,144.0,0.0,0.0,0.0
841f285ffffffff,3.0,0.0,0.0,0.0
841f287ffffffff,7.0,0.0,0.0,0.0
841f291ffffffff,2.0,0.0,0.0,0.0
841f299ffffffff,4.0,0.0,0.0,0.0
841f29dffffffff,121.0,0.0,0.0,0.0
841f2a1ffffffff,22.0,6.0,0.0,0.0
841f2a3ffffffff,177.0,173.0,0.0,0.0
841f2a7ffffffff,8.0,4.0,0.0,0.0
841f2a9ffffffff,49.0,5.0,0.0,0.0
841f2adffffffff,43.0,2.0,0.0,0.0
841f2b5ffffffff,2.0,0.0,0.0,0.0
841f2c7ffffffff,13.0,0.0,0.0,0.0
841f2c9ffffffff,11.0,0.0,0.0,0.0
841f2cdffffffff,4.0,0.0,0.0,0.0
841f2d3ffffffff,27.0,0.0,0.0,0.0
841f2d7ffffffff,78.0,0.0,0.0,0.0
841f2dbffffffff,25.0,0.0,0.0,0.0
841f2e1ffffffff,4.0,0.0,0.0,0.0
841f2e3ffffffff,10.0,0.0,0.0,0.0
841f2e5ffffffff,14.0,2.0,0.0,0.0
841f2e7ffffffff,14.0,0.0,0.0,0.0
841f2ebffffffff,2.0,0.0,0.0,0.0
841f2edffffffff,10.0,0.0,0.0,0.0
841f303ffffffff,30.0,0.0,0.0,0.0
841f311ffffffff,30.0,18.0,0.0,0.0
841f313ffffffff,16.0,10.0,0.0,0.0
841f315ffffffff,115.0,21.0,0.0,0.0
841f317ffffffff,6.0,0.0,0.0,0.0
841f319ffffffff,2.0,0.0,0.0,0.0
841f31bffffffff,37.0,24.0,0.0,0.0
841f31dffffffff,67.0,21.0,0.0,0.0
841f325ffffffff,10.0,0.0,0.0,0.0
841f327ffffffff,51.0,2.0,0.0,0.0
841f331ffffffff,20.0,5.0,0.0,0.0
841f333ffffffff,71.0,4.0,0.0,0.0
841f335ffffffff,20.0,0.0,0.0,0.0
841f337ffffffff,50.0,0.0,0.0,0.0
841f339ffffffff,1.0,0.0,0.0,0.0
841f33bffffffff,203.0,13.0,0.0,0.0
841f33dffffffff,170.0,0.0,0.0,0.0
841f351ffffffff,41.0,6.0,0.0,0.0
841f353ffffffff,3.0,0.0,0.0,0.0
841f355ffffffff,21.0,1.0,0.0,0.0
841f357ffffffff,53.0,15.0,0.0,0.0
841f359ffffffff,17.0,0.0,0.0,0.0
841f35bffffffff,39.0,8.0,0.0,0.0
841f401ffffffff,2.0,0.0,0.0,0.0
841f403ffffffff,17.0,0.0,0.0,0.0
841f407ffffffff,12.0,0.0,0.0,0.0
841f40bffffffff,4.0,0.0,0.0,0.0
841f40dffffffff,6.0,0.0,0.0,0.0
841f413ffffffff,29.0,0.0,0.0,0.0
841f417ffffffff,1.0,0.0,0.0,0.0
841f419ffffffff,2.0,0.0,0.0,0.0
841f41bffffffff,2.0,0.0,0.0,0.0
841f41dffffffff,4.0,0.0,0.0,0.0
841f421ffffffff,9.0,0.0,0.0,0.0
841f423ffffffff,1.0,0.0,0.0,0.0
841f425ffffffff,12.0,0.0,0.0,0.0
841f427ffffffff,6.0,0.0,0.0,0.0
841f429ffffffff,2.0,0.0,0.0,0.0
841f42bffffffff,3.0,0.0,0.0,0.0
841f42dffffffff,5.0,0.0,0.0,0.0
841f451ffffffff,2.0,0.0,0.0,0.0
841f453ffffffff,6.0,0.0,0.0,0.0
841f459ffffffff,2.0,0.0,0.0,0.0
841f463ffffffff,1.0,0.0,0.0,0.0
841f467ffffffff,3.0,0.0,0.0,0.0
841f469ffffffff,3.0,0.0,0.0,0.0
841f46bffffffff,3.0,0.0,0.0,0.0
841f483ffffffff,1.0,0.0,0.0,0.0
841f485ffffffff,1.0,0.0,0.0,0.0
841f487ffffffff,12.0,0.0,0.0,0.0
841f48dffffffff,5.0,0.0,0.0,0.0
841f4a1ffffffff,1.0,0.0,0.0,0.0
841f4a5ffffffff,4.0,0.0,0.0,0.0
841f4adffffffff,13.0,0.0,0.0,0.0
841f4c1ffffffff,2.0,0.0,0.0,0.0
841f4c7ffffffff,10.0,0.0,0.0,0.0
841f4cbffffffff,4.0,0.0,0.0,0.0
841f4e1ffffffff,51.0,0.0,0.0,0.0
841f4e3ffffffff,105.0,0.0,0.0,0.0
841f4e5ffffffff,2.0,0.0,0.0,0.0
841f4e7ffffffff,4.0,0.0,0.0,0.0
841f4e9ffffffff,17.0,0.0,0.0,0.0
841f4ebffffffff,97.0,0.0,0.0,0.0
841f501ffffffff,5.0,0.0,0.0,0.0
841f503ffffffff,1.0,0.0,0.0,0.0
841f50bffffffff,3.0,0.0,0.0,0.0
841f50dffffffff,1.0,0.0,0.0,0.0
841f511ffffffff,35.0,0.0,0.0,0.0
841f513ffffffff,35.0,0.0,0.0,0.0
841f517ffffffff,3.0,0.0,0.0,0.0
841f519ffffffff,141.0,0.0,0.0,0.0
841f51bffffffff,3.0,0.0,0.0,0.0
841f51dffffffff,40.0,0.0,0.0,0.0
841f521ffffffff,13.0,0.0,0.0,0.0
841f523ffffffff,51.0,0.0,0.0,0.0
841f525ffffffff,55.0,0.0,0.0,0.0
841f52bffffffff,19.0,0.0,0.0,0.0
841f52dffffffff,9.0,0.0,0.0,0.0
841f535ffffffff,198.0,0.0,0.0,0.0
841f539ffffffff,6.0,0.0,0.0,0.0
841f53bffffffff,2.0,0.0,0.0,0.0
841f53dffffffff,78.0,0.0,0.0,0.0
841f543ffffffff,4.0,0.0,0.0,0.0
841f547ffffffff,1.0,0.0,0.0,0.0
841f549ffffffff,1.0,0.0,0.0,0.0
841f551ffffffff,5.0,0.0,0.0,0.0
841f553ffffffff,3.0,0.0,0.0,0.0
841f555ffffffff,15.0,0.0,0.0,0.0
841f55bffffffff,3.0,0.0,0.0,0.0
841f55dffffffff,2.0,0.0,0.0,0.0
841f561ffffffff,3.0,0.0,0.0,0.0
841f565ffffffff,40.0,0.0,0.0,0.0
841f567ffffffff,20.0,0.0,0.0,0.0
841f56bffffffff,5.0,0.0,0.0,0.0
841f56dffffffff,5.0,0.0,0.0,0.0
841f585ffffffff,10.0,0.0,0.0,0.0
841f587ffffffff,2.0,0.0,0.0,0.0
841f591ffffffff,1.0,0.0,0.0,0.0
841f593ffffffff,50.0,0.0,0.0,0.0
841f597ffffffff,1.0,0.0,0.0,0.0
841f59bffffffff,13.0,0.0,0.0,0.0
841f59dffffffff,2.0,0.0,0.0,0.0
841f5a5ffffffff,4.0,0.0,0.0,0.0
841f5a9ffffffff,4.0,0.0,0.0,0.0
841f5adffffffff,31.0,0.0,0.0,0.0
841f5b3ffffffff,3.0,0.0,0.0,0.0
841f5b5ffffffff,7.0,0.0,0.0,0.0
841f5b7ffffffff,2.0,0.0,0.0,0.0
841f5b9ffffffff,4.0,0.0,0.0,0.0
841f5bbffffffff,4.0,0.0,0.0,0.0
841f5c1ffffffff,8.0,0.0,0.0,0.0
841f5c5ffffffff,111.0,0.0,0.0,0.0
841f5c7ffffffff,19.0,0.0,0.0,0.0
841f5d1ffffffff,1.0,0.0,0.0,0.0
841f5d3ffffffff,1.0,0.0,0.0,0.0
841f5d5ffffffff,2.0,0.0,0.0,0.0
841f5dbffffffff,10.0,0.0,0.0,0.0
841f5ddffffffff,2.0,0.0,0.0,0.0
841f5e1ffffffff,29.0,0.0,0.0,0.0
841f5e3ffffffff,23.0,0.0,0.0,0.0
841f5e5ffffffff,3.0,0.0,0.0,0.0
841f5e7ffffffff,3.0,0.0,0.0,0.0
841f5ebffffffff,6.0,0.0,0.0,0.0
841f601ffffffff,10.0,0.0,0.0,0.0
841f603ffffffff,5.0,0.0,0.0,0.0
841f605ffffffff,21.0,0.0,0.0,0.0
841f607ffffffff,6.0,0.0,0.0,0.0
841f60dffffffff,11.0,0.0,0.0,0.0
841f613ffffffff,4.0,0.0,0.0,0.0
841f61dffffffff,3.0,0.0,0.0,0.0
841f621ffffffff,4.0,0.0,0.0,0.0
841f62bffffffff,1.0,0.0,0.0,0.0
841f639ffffffff,2.0,0.0,0.0,0.0
841f641ffffffff,2.0,0.0,0.0,0.0
841f645ffffffff,6.0,0.0,0.0,0.0
841f64dffffffff,27.0,0.0,0.0,0.0
841f655ffffffff,2.0,0.0,0.0,0.0
841f659ffffffff,7.0,0.0,0.0,0.0
841f65dffffffff,42.0,0.0,0.0,0.0
841f661ffffffff,2.0,0.0,0.0,0.0
841f6a5ffffffff,5.0,0.0,0.0,0.0
841f6c5ffffffff,2.0,0.0,0.0,0.0
841f6d3ffffffff,3.0,0.0,0.0,0.0
841f6e5ffffffff,2.0,0.0,0.0,0.0
841f6e9ffffffff,2.0,0.0,0.0,0.0
841f703ffffffff,34.0,0.0,0.0,0.0
841f715ffffffff,466.0,3.0,0.0,0.0
841f717ffffffff,9.0,0.0,0.0,0.0
841f71dffffffff,7.0,1.0,0.0,0.0
841f725ffffffff,311.0,0.0,0.0,0.0
841f727ffffffff,83.0,0.0,0.0,0.0
841f72dffffffff,134.0,0.0,0.0,0.0
841f739ffffffff,12.0,0.0,0.0,0.0
841f73dffffffff,1.0,0.0,0.0,0.0
841f751ffffffff,21.0,0.0,0.0,0.0
841f757ffffffff,7.0,0.0,0.0,0.0
841f801ffffffff,10.0,0.0,0.0,0.0
841f803ffffffff,124.0,2.0,0.0,0.0
841f805ffffffff,7.0,0.0,0.0,0.0
841f807ffffffff,218.0,4.0,0.0,0.0
841f80bffffffff,142.0,2.0,0.0,0.0
841f811ffffffff,28.0,0.0,0.0,0.0
841f813ffffffff,1.0,0.0,0.0,0.0
841f815ffffffff,22.0,1.0,0.0,0.0
841f817ffffffff,67.0,0.0,0.0,0.0
841f819ffffffff,3.0,0.0,0.0,0.0
841f81bffffffff,105.0,4.0,0.0,0.0
841f81dffffffff,59.0,2.0,0.0,0.0
841f821ffffffff,31.0,5.0,0.0,0.0
841f823ffffffff,345.0,18.0,0.0,0.0
841f827ffffffff,356.0,37.0,0.0,0.0
