cell_id,Thinornis dubius,Thinornis dubius curonicus,Thinornis dubius dubius/jerdoni
832e68fffffffff,15.0,0.0,0.0
832e6afffffffff,2.0,0.0,0.0
832e6cfffffffff,2.0,0.0,0.0
832e6dfffffffff,3.0,0.0,0.0
832e71fffffffff,1.0,0.0,0.0
832e72fffffffff,2.0,0.0,0.0
832e74fffffffff,33.0,4.0,0.0
832e75fffffffff,1.0,0.0,0.0
832e88fffffffff,7.0,3.0,0.0
832e89fffffffff,3.0,0.0,0.0
832e8afffffffff,3.0,3.0,0.0
832e8cfffffffff,2.0,0.0,0.0
832e99fffffffff,2.0,0.0,0.0
832ea9fffffffff,2.0,0.0,0.0
832eacfffffffff,7.0,0.0,0.0
832eadfffffffff,3.0,2.0,0.0
832ec0fffffffff,3.0,0.0,0.0
832ec1fffffffff,3.0,0.0,0.0
832ec2fffffffff,2.0,0.0,0.0
832ecbfffffffff,1.0,0.0,0.0
832f58fffffffff,1.0,0.0,0.0
832f5afffffffff,208.0,13.0,0.0
832f5bfffffffff,31.0,0.0,0.0
833000fffffffff,2.0,0.0,0.0
833011fffffffff,4.0,4.0,0.0
833019fffffffff,70.0,0.0,0.0
833025fffffffff,2.0,0.0,0.0
83302bfffffffff,12.0,0.0,0.0
833030fffffffff,33.0,4.0,0.0
833032fffffffff,11.0,0.0,0.0
833034fffffffff,2.0,0.0,0.0
833081fffffffff,3.0,0.0,0.0
833082fffffffff,2.0,0.0,0.0
833083fffffffff,41.0,0.0,0.0
833084fffffffff,4.0,0.0,0.0
83308efffffffff,28.0,1.0,0.0
833091fffffffff,11.0,0.0,0.0
833092fffffffff,1.0,0.0,0.0
833098fffffffff,10.0,0.0,0.0
833099fffffffff,26.0,0.0,0.0
83309afffffffff,72.0,1.0,0.0
83309bfffffffff,360.0,0.0,0.0
83309dfffffffff,57.0,0.0,0.0
8330a1fffffffff,2.0,2.0,0.0
8330a2fffffffff,5.0,0.0,0.0
8330c0fffffffff,2.0,0.0,0.0
8330c1fffffffff,3.0,0.0,0.0
8330c2fffffffff,5.0,0.0,0.0
8330c4fffffffff,15.0,2.0,0.0
8330c6fffffffff,9.0,0.0,0.0
8330d0fffffffff,10.0,0.0,0.0
8330d1fffffffff,7.0,0.0,0.0
8330d9fffffffff,21.0,2.0,0.0
8330e0fffffffff,143.0,22.0,0.0
8330e1fffffffff,6.0,0.0,0.0
8330e2fffffffff,26.0,0.0,0.0
8330e3fffffffff,30.0,2.0,0.0
8330e5fffffffff,18.0,1.0,0.0
8330eafffffffff,1.0,0.0,0.0
8330ecfffffffff,6.0,0.0,0.0
8330f3fffffffff,2.0,0.0,0.0
833105fffffffff,1.0,0.0,0.0
833118fffffffff,2.0,0.0,0.0
83312cfffffffff,2.0,0.0,0.0
83312efffffffff,7.0,0.0,0.0
833150fffffffff,1.0,0.0,0.0
833155fffffffff,2.0,0.0,0.0
83316cfffffffff,10.0,0.0,0.0
83316efffffffff,11.0,0.0,0.0
833181fffffffff,9.0,0.0,0.0
833185fffffffff,242.0,6.0,0.0
833188fffffffff,14.0,0.0,0.0
83318cfffffffff,10.0,2.0,0.0
83318dfffffffff,188.0,5.0,0.0
833192fffffffff,9.0,0.0,0.0
8331a5fffffffff,3.0,0.0,0.0
8331a8fffffffff,9.0,2.0,0.0
8331aafffffffff,171.0,0.0,0.0
8331abfffffffff,2.0,0.0,0.0
8331aefffffffff,2.0,2.0,0.0
83344cfffffffff,229.0,0.0,0.0
833469fffffffff,325.0,0.0,0.0
83346bfffffffff,51.0,0.0,0.0
83346dfffffffff,2.0,0.0,0.0
833810fffffffff,1.0,1.0,0.0
833816fffffffff,118.0,0.0,0.0
833820fffffffff,17.0,0.0,0.0
833824fffffffff,167.0,0.0,0.0
833825fffffffff,660.0,0.0,0.0
833826fffffffff,42.0,0.0,0.0
833835fffffffff,2.0,0.0,0.0
833836fffffffff,30.0,10.0,0.0
833842fffffffff,2.0,0.0,0.0
833843fffffffff,3.0,0.0,0.0
83384cfffffffff,2.0,0.0,0.0
83384efffffffff,3.0,0.0,0.0
833862fffffffff,32.0,0.0,0.0
833863fffffffff,2.0,0.0,0.0
833868fffffffff,2.0,0.0,0.0
833869fffffffff,2.0,0.0,0.0
83386afffffffff,5.0,0.0,0.0
83386efffffffff,21.0,0.0,0.0
833871fffffffff,2.0,0.0,0.0
833875fffffffff,2.0,0.0,0.0
8338a4fffffffff,1.0,0.0,0.0
833900fffffffff,1434.0,0.0,0.0
833901fffffffff,717.0,0.0,0.0
833902fffffffff,549.0,1.0,0.0
833903fffffffff,762.0,0.0,0.0
833904fffffffff,225.0,0.0,0.0
833905fffffffff,395.0,0.0,0.0
833906fffffffff,382.0,0.0,0.0
833908fffffffff,592.0,0.0,0.0
833909fffffffff,97.0,0.0,0.0
83390afffffffff,51.0,0.0,0.0
83390bfffffffff,9.0,0.0,0.0
83390cfffffffff,791.0,0.0,0.0
83390dfffffffff,30.0,0.0,0.0
83390efffffffff,136.0,0.0,0.0
833910fffffffff,107.0,0.0,0.0
833911fffffffff,1293.0,30.0,0.0
833915fffffffff,362.0,4.0,0.0
833918fffffffff,940.0,0.0,0.0
833919fffffffff,720.0,0.0,0.0
83391afffffffff,417.0,3.0,0.0
83391cfffffffff,530.0,6.0,0.0
83391dfffffffff,49.0,0.0,0.0
83391efffffffff,690.0,29.0,0.0
833920fffffffff,16.0,0.0,0.0
833921fffffffff,28.0,0.0,0.0
833922fffffffff,140.0,0.0,0.0
833923fffffffff,116.0,0.0,0.0
833925fffffffff,15.0,0.0,0.0
833928fffffffff,102.0,0.0,0.0
833929fffffffff,322.0,0.0,0.0
83392afffffffff,1339.0,0.0,0.0
83392bfffffffff,513.0,0.0,0.0
83392cfffffffff,233.0,0.0,0.0
83392dfffffffff,398.0,0.0,0.0
83392efffffffff,761.0,0.0,0.0
833931fffffffff,106.0,0.0,0.0
833933fffffffff,277.0,4.0,0.0
833942fffffffff,44.0,0.0,0.0
833943fffffffff,420.0,0.0,0.0
833944fffffffff,924.0,0.0,0.0
833945fffffffff,166.0,0.0,0.0
833946fffffffff,297.0,0.0,0.0
833950fffffffff,10.0,0.0,0.0
833951fffffffff,31.0,0.0,0.0
833954fffffffff,938.0,0.0,0.0
833956fffffffff,636.0,0.0,0.0
83395cfffffffff,116.0,0.0,0.0
83395dfffffffff,1.0,0.0,0.0
833960fffffffff,24.0,0.0,0.0
833961fffffffff,5.0,0.0,0.0
833962fffffffff,2.0,0.0,0.0
833963fffffffff,8.0,0.0,0.0
833966fffffffff,5.0,1.0,0.0
833968fffffffff,100.0,5.0,0.0
833969fffffffff,13.0,0.0,0.0
83396cfffffffff,212.0,4.0,0.0
83396dfffffffff,2.0,1.0,0.0
83396efffffffff,49.0,0.0,0.0
833970fffffffff,261.0,0.0,0.0
833971fffffffff,498.0,0.0,0.0
833972fffffffff,4.0,0.0,0.0
833973fffffffff,335.0,0.0,0.0
833974fffffffff,789.0,0.0,0.0
833975fffffffff,289.0,0.0,0.0
833976fffffffff,216.0,0.0,0.0
833980fffffffff,24.0,0.0,0.0
833981fffffffff,7.0,0.0,0.0
833982fffffffff,78.0,6.0,0.0
833983fffffffff,24.0,0.0,0.0
833985fffffffff,23.0,1.0,0.0
833988fffffffff,56.0,0.0,0.0
833989fffffffff,19.0,0.0,0.0
83398afffffffff,9.0,0.0,0.0
83398dfffffffff,21.0,0.0,0.0
83398efffffffff,140.0,15.0,0.0
833991fffffffff,106.0,12.0,0.0
833992fffffffff,6.0,1.0,0.0
833993fffffffff,28.0,3.0,0.0
83399cfffffffff,1.0,0.0,0.0
83399dfffffffff,9.0,1.0,0.0
8339a8fffffffff,34.0,2.0,0.0
8339a9fffffffff,43.0,0.0,0.0
8339aafffffffff,23.0,0.0,0.0
8339abfffffffff,61.0,4.0,0.0
833c02fffffffff,247.0,0.0,2.0
833c06fffffffff,11.0,0.0,0.0
833c0afffffffff,3.0,0.0,0.0
833c0bfffffffff,75.0,0.0,0.0
833c11fffffffff,5.0,0.0,0.0
833c15fffffffff,193.0,0.0,0.0
833c18fffffffff,12.0,0.0,0.0
833c19fffffffff,311.0,0.0,6.0
833c1afffffffff,24.0,0.0,0.0
833c1bfffffffff,99.0,0.0,0.0
833c1cfffffffff,153.0,0.0,2.0
833c1dfffffffff,1.0,0.0,0.0
833c1efffffffff,2.0,0.0,0.0
833c31fffffffff,2.0,0.0,0.0
833c32fffffffff,4.0,0.0,0.0
833c33fffffffff,84.0,0.0,0.0
833c36fffffffff,36.0,0.0,0.0
833c52fffffffff,9.0,0.0,0.0
833c58fffffffff,43.0,0.0,0.0
833c5afffffffff,339.0,0.0,0.0
833c5bfffffffff,17.0,0.0,0.0
833c5efffffffff,2.0,0.0,0.0
833c80fffffffff,66.0,0.0,0.0
833c81fffffffff,2.0,0.0,0.0
833c83fffffffff,2.0,0.0,0.0
833c84fffffffff,2.0,0.0,0.0
833c85fffffffff,2.0,0.0,0.0
833c88fffffffff,24.0,0.0,0.0
833c89fffffffff,160.0,0.0,0.0
833c8afffffffff,2.0,0.0,0.0
833c8cfffffffff,23.0,0.0,0.0
833c8dfffffffff,34.0,0.0,2.0
833c8efffffffff,89.0,0.0,0.0
833c90fffffffff,2.0,0.0,0.0
833c91fffffffff,20.0,0.0,0.0
833c92fffffffff,106.0,0.0,0.0
833c93fffffffff,114.0,0.0,0.0
833c94fffffffff,79.0,0.0,0.0
833c95fffffffff,38.0,0.0,0.0
833c96fffffffff,7.0,0.0,0.0
833c9cfffffffff,20.0,0.0,0.0
833c9dfffffffff,160.0,0.0,0.0
833c9efffffffff,30.0,0.0,0.0
833ca2fffffffff,68.0,0.0,0.0
833ca4fffffffff,16.0,0.0,0.0
833ca8fffffffff,25.0,0.0,0.0
833ca9fffffffff,55.0,0.0,0.0
833cabfffffffff,20.0,0.0,0.0
833cacfffffffff,2.0,0.0,0.0
833cadfffffffff,12.0,0.0,0.0
833caefffffffff,2.0,0.0,0.0
833cb0fffffffff,114.0,0.0,0.0
833cb1fffffffff,978.0,0.0,0.0
833cb2fffffffff,8.0,0.0,0.0
833cb3fffffffff,112.0,0.0,0.0
833cb4fffffffff,95.0,0.0,0.0
833cb5fffffffff,41.0,0.0,0.0
833cb6fffffffff,78.0,0.0,0.0
833cc4fffffffff,38.0,0.0,0.0
833cc5fffffffff,1.0,0.0,0.0
833cc6fffffffff,44.0,0.0,0.0
833cc8fffffffff,4.0,0.0,0.0
833cc9fffffffff,2.0,0.0,0.0
833ccbfffffffff,6.0,0.0,0.0
833ccdfffffffff,2.0,0.0,0.0
833ccefffffffff,2.0,0.0,0.0
833cd1fffffffff,3.0,0.0,0.0
833cd4fffffffff,6.0,0.0,0.0
833cd5fffffffff,3.0,0.0,0.0
833cd8fffffffff,2.0,0.0,0.0
833cd9fffffffff,75.0,0.0,0.0
833cdbfffffffff,11.0,0.0,0.0
833cdcfffffffff,4.0,0.0,0.0
833cdefffffffff,4.0,0.0,0.0
833ce0fffffffff,33.0,0.0,0.0
833ce1fffffffff,230.0,0.0,0.0
833ce2fffffffff,8.0,0.0,0.0
833ce3fffffffff,8.0,0.0,0.0
833ce4fffffffff,116.0,0.0,0.0
833ce5fffffffff,104.0,0.0,0.0
833ceafffffffff,1.0,0.0,0.0
833cecfffffffff,457.0,0.0,0.0
833cedfffffffff,49.0,0.0,0.0
833cf0fffffffff,45.0,0.0,0.0
833cf1fffffffff,114.0,0.0,0.0
833cf2fffffffff,145.0,0.0,0.0
833cf3fffffffff,12.0,0.0,0.0
833cf4fffffffff,139.0,0.0,0.0
833cf5fffffffff,3.0,0.0,0.0
833cf6fffffffff,170.0,0.0,2.0
833d04fffffffff,6.0,0.0,0.0
833d06fffffffff,1.0,0.0,0.0
833d10fffffffff,58.0,0.0,0.0
833d12fffffffff,5.0,0.0,0.0
833d13fffffffff,134.0,0.0,0.0
833d14fffffffff,67.0,0.0,0.0
833d16fffffffff,16.0,0.0,0.0
833d30fffffffff,20.0,0.0,0.0
833d32fffffffff,56.0,0.0,0.0
833d33fffffffff,165.0,0.0,0.0
833d34fffffffff,16.0,0.0,0.0
833d36fffffffff,190.0,0.0,0.0
833d80fffffffff,2.0,0.0,0.0
833d81fffffffff,28.0,0.0,0.0
833d83fffffffff,2.0,0.0,0.0
833d84fffffffff,125.0,0.0,0.0
833d85fffffffff,391.0,0.0,0.0
833d86fffffffff,22.0,0.0,0.0
833d89fffffffff,13.0,0.0,0.0
833d8bfffffffff,49.0,0.0,0.0
833d8cfffffffff,19.0,0.0,0.0
833d8dfffffffff,89.0,0.0,0.0
833d90fffffffff,12.0,0.0,0.0
833d91fffffffff,52.0,0.0,0.0
833d92fffffffff,67.0,0.0,0.0
833d93fffffffff,21.0,0.0,0.0
833d94fffffffff,2.0,0.0,0.0
833d96fffffffff,234.0,0.0,0.0
833d98fffffffff,123.0,0.0,0.0
833d99fffffffff,3.0,0.0,0.0
833d9afffffffff,23.0,0.0,0.0
833d9bfffffffff,129.0,0.0,0.0
833d9cfffffffff,2.0,0.0,0.0
833d9dfffffffff,72.0,0.0,0.0
833d9efffffffff,455.0,0.0,0.0
833da0fffffffff,6.0,0.0,0.0
833da1fffffffff,976.0,0.0,0.0
833da2fffffffff,105.0,0.0,0.0
833da3fffffffff,187.0,0.0,0.0
833da5fffffffff,46.0,0.0,0.0
833da6fffffffff,59.0,0.0,0.0
833da8fffffffff,13.0,0.0,0.0
833da9fffffffff,15.0,0.0,0.0
833daafffffffff,22.0,0.0,0.0
833dabfffffffff,1.0,0.0,0.0
833dacfffffffff,72.0,0.0,0.0
833dadfffffffff,123.0,0.0,0.0
833daefffffffff,21.0,0.0,0.0
833db0fffffffff,92.0,0.0,0.0
833db1fffffffff,53.0,0.0,0.0
833db2fffffffff,207.0,0.0,0.0
833db3fffffffff,211.0,0.0,0.0
833db4fffffffff,21.0,0.0,0.0
833db5fffffffff,49.0,0.0,0.0
833db6fffffffff,71.0,0.0,0.0
833e41fffffffff,11.0,0.0,0.0
833e45fffffffff,153.0,0.0,0.0
833e58fffffffff,22.0,3.0,0.0
833e5bfffffffff,6.0,0.0,0.0
833e5cfffffffff,1.0,0.0,0.0
833e62fffffffff,3.0,0.0,0.0
833e63fffffffff,3.0,3.0,0.0
833e68fffffffff,1162.0,58.0,0.0
833e6afffffffff,2.0,0.0,0.0
833e6cfffffffff,175.0,4.0,0.0
833e6dfffffffff,2.0,0.0,0.0
833e71fffffffff,8.0,0.0,0.0
833e75fffffffff,3.0,0.0,0.0
833ee9fffffffff,6.0,6.0,0.0
833f28fffffffff,14.0,0.0,0.0
833f29fffffffff,21.0,0.0,0.0
833f2cfffffffff,17.0,0.0,0.0
833f2dfffffffff,41.0,0.0,0.0
833f30fffffffff,18.0,0.0,0.0
833f35fffffffff,16.0,0.0,0.0
833f44fffffffff,17.0,0.0,0.0
833f45fffffffff,20.0,0.0,0.0
833f4dfffffffff,47.0,0.0,0.0
833f60fffffffff,14.0,0.0,0.0
833f61fffffffff,49.0,0.0,0.0
833f62fffffffff,39.0,0.0,0.0
833f63fffffffff,12.0,0.0,0.0
833f64fffffffff,35.0,0.0,0.0
833f65fffffffff,3.0,0.0,0.0
833f66fffffffff,42.0,0.0,0.0
833f68fffffffff,238.0,0.0,0.0
833f69fffffffff,5.0,0.0,0.0
833f6afffffffff,18.0,0.0,0.0
833f6bfffffffff,2.0,0.0,0.0
833f6cfffffffff,2.0,0.0,0.0
833f6efffffffff,14.0,0.0,0.0
833f72fffffffff,20.0,0.0,0.0
833f73fffffffff,2.0,0.0,0.0
833f75fffffffff,127.0,0.0,0.0
834019fffffffff,4.0,0.0,0.0
83402dfffffffff,10.0,0.0,0.0
834043fffffffff,3.0,0.0,0.0
834048fffffffff,2.0,0.0,0.0
834049fffffffff,18.0,0.0,0.0
83404cfffffffff,110.0,0.0,0.0
83404dfffffffff,10.0,0.0,0.0
83405cfffffffff,1.0,0.0,0.0
834061fffffffff,2.0,0.0,0.0
83406bfffffffff,13.0,0.0,0.0
834090fffffffff,1.0,0.0,0.0
834096fffffffff,2.0,0.0,0.0
8340a0fffffffff,1.0,0.0,0.0
8340a4fffffffff,7.0,0.0,0.0
8340b5fffffffff,10.0,0.0,0.0
8340c3fffffffff,2.0,0.0,0.0
8340c6fffffffff,6.0,0.0,0.0
8340dcfffffffff,2.0,0.0,0.0
8340e2fffffffff,6.0,0.0,0.0
8340e3fffffffff,22.0,0.0,0.0
8340e5fffffffff,12.0,0.0,0.0
834103fffffffff,77.0,0.0,0.0
834109fffffffff,6.0,0.0,0.0
834110fffffffff,5.0,0.0,0.0
834111fffffffff,6.0,0.0,0.0
834112fffffffff,3.0,0.0,0.0
834116fffffffff,4.0,0.0,0.0
834118fffffffff,6.0,0.0,0.0
834119fffffffff,2.0,0.0,0.0
83411cfffffffff,916.0,0.0,0.0
83411dfffffffff,42.0,0.0,0.0
834133fffffffff,24.0,0.0,0.0
834142fffffffff,7.0,0.0,0.0
834143fffffffff,5.0,0.0,0.0
834145fffffffff,1.0,0.0,0.0
834149fffffffff,11.0,0.0,0.0
83414dfffffffff,20.0,0.0,0.0
834150fffffffff,8.0,0.0,0.0
834154fffffffff,20.0,0.0,0.0
83415cfffffffff,9.0,0.0,0.0
834164fffffffff,2.0,0.0,0.0
834168fffffffff,8.0,0.0,0.0
834169fffffffff,8.0,0.0,0.0
83416bfffffffff,14.0,0.0,0.0
83416cfffffffff,13.0,0.0,0.0
83416dfffffffff,18.0,0.0,0.0
834171fffffffff,21.0,0.0,0.0
834172fffffffff,10.0,0.0,0.0
834173fffffffff,38.0,0.0,0.0
834175fffffffff,1.0,0.0,0.0
834183fffffffff,6.0,0.0,0.0
83418bfffffffff,2.0,0.0,0.0
834191fffffffff,4.0,0.0,0.0
834192fffffffff,17.0,0.0,0.0
834194fffffffff,1.0,1.0,0.0
83419dfffffffff,11.0,0.0,0.0
8341a0fffffffff,206.0,9.0,0.0
8341a4fffffffff,324.0,25.0,0.0
8341a5fffffffff,971.0,39.0,0.0
8341b0fffffffff,3.0,0.0,0.0
8341b2fffffffff,22.0,0.0,0.0
8341b4fffffffff,227.0,8.0,0.0
8341b5fffffffff,236.0,27.0,0.0
834233fffffffff,4.0,0.0,0.0
834248fffffffff,4.0,0.0,0.0
834249fffffffff,122.0,0.0,0.0
83424afffffffff,3.0,0.0,0.0
83424bfffffffff,1.0,0.0,0.0
834251fffffffff,80.0,0.0,0.0
834253fffffffff,32.0,0.0,0.0
834258fffffffff,34.0,0.0,0.0
834259fffffffff,20.0,0.0,0.0
83425afffffffff,38.0,0.0,0.0
83425dfffffffff,16.0,0.0,0.0
83425efffffffff,6.0,0.0,0.0
834269fffffffff,44.0,0.0,0.0
83426dfffffffff,2.0,0.0,0.0
8342c0fffffffff,485.0,0.0,0.0
8342c1fffffffff,312.0,0.0,0.0
8342c2fffffffff,171.0,0.0,0.0
8342c3fffffffff,136.0,0.0,0.0
8342c4fffffffff,251.0,0.0,0.0
8342c5fffffffff,168.0,0.0,0.0
8342c6fffffffff,124.0,0.0,0.0
8342c8fffffffff,19.0,0.0,0.0
8342c9fffffffff,13.0,0.0,0.0
8342cafffffffff,82.0,0.0,0.0
8342cbfffffffff,7.0,0.0,0.0
8342ccfffffffff,347.0,0.0,0.0
8342cdfffffffff,138.0,0.0,0.0
8342cefffffffff,526.0,0.0,0.0
8342d1fffffffff,13.0,0.0,0.0
8342d5fffffffff,6.0,0.0,0.0
8342d9fffffffff,66.0,0.0,0.0
8342dbfffffffff,267.0,0.0,0.0
8342dcfffffffff,105.0,0.0,0.0
8342ddfffffffff,260.0,0.0,0.0
8342e0fffffffff,3.0,0.0,0.0
8342e2fffffffff,23.0,0.0,0.0
8342e3fffffffff,92.0,0.0,0.0
8342e4fffffffff,32.0,0.0,0.0
8342eafffffffff,30.0,0.0,0.0
8342ebfffffffff,37.0,0.0,0.0
8342edfffffffff,2.0,0.0,0.0
8342eefffffffff,2.0,0.0,0.0
834310fffffffff,2.0,0.0,0.0
834313fffffffff,7.0,0.0,0.0
834315fffffffff,2.0,0.0,0.0
834316fffffffff,1.0,0.0,0.0
83431efffffffff,57.0,0.0,0.0
834324fffffffff,7.0,0.0,0.0
834331fffffffff,5.0,0.0,0.0
834334fffffffff,11.0,0.0,0.0
834350fffffffff,4.0,0.0,0.0
834360fffffffff,110.0,0.0,0.0
834361fffffffff,7.0,0.0,0.0
834363fffffffff,4.0,0.0,0.0
834364fffffffff,3.0,0.0,0.0
834365fffffffff,2.0,0.0,0.0
834371fffffffff,1.0,0.0,0.0
834388fffffffff,7.0,2.0,0.0
83438cfffffffff,34.0,10.0,0.0
834398fffffffff,19.0,4.0,0.0
8343a0fffffffff,11.0,0.0,0.0
8343a1fffffffff,341.0,10.0,0.0
8343a3fffffffff,99.0,3.0,0.0
8343a6fffffffff,4.0,0.0,0.0
8343a8fffffffff,31.0,2.0,0.0
8343a9fffffffff,2.0,0.0,0.0
8343aafffffffff,3.0,2.0,0.0
8343acfffffffff,274.0,20.0,0.0
8343adfffffffff,3.0,0.0,0.0
8343aefffffffff,677.0,0.0,0.0
834a26fffffffff,72.0,5.0,0.0
834b12fffffffff,3.0,0.0,0.0
834b30fffffffff,5.0,0.0,0.0
834b32fffffffff,4.0,0.0,0.0
834b34fffffffff,13.0,0.0,0.0
834b35fffffffff,12.0,0.0,0.0
834b56fffffffff,18.0,3.0,0.0
834b60fffffffff,2.0,0.0,0.0
834b62fffffffff,3.0,0.0,0.0
834b65fffffffff,2.0,0.0,0.0
834b66fffffffff,7.0,0.0,0.0
834b6dfffffffff,7.0,0.0,0.0
834b75fffffffff,21.0,10.0,0.0
834b82fffffffff,16.0,0.0,0.0
834b84fffffffff,656.0,37.0,0.0
834b86fffffffff,568.0,33.0,0.0
834b91fffffffff,177.0,0.0,0.0
834b9cfffffffff,30.0,0.0,0.0
834ba0fffffffff,3856.0,278.0,0.0
834ba1fffffffff,4314.0,204.0,0.0
834ba2fffffffff,4944.0,269.0,0.0
834ba3fffffffff,1695.0,47.0,0.0
834ba4fffffffff,1.0,0.0,0.0
834ba5fffffffff,397.0,22.0,0.0
834ba6fffffffff,457.0,15.0,0.0
834ba8fffffffff,27.0,3.0,0.0
834ba9fffffffff,4.0,0.0,0.0
834baefffffffff,2.0,0.0,0.0
834bb1fffffffff,5472.0,212.0,0.0
834bb5fffffffff,3731.0,593.0,0.0
835211fffffffff,10.0,0.0,0.0
835215fffffffff,7.0,0.0,0.0
83521cfffffffff,12.0,0.0,0.0
83521efffffffff,9.0,0.0,0.0
835232fffffffff,4.0,0.0,0.0
835233fffffffff,4.0,0.0,0.0
835236fffffffff,2.0,0.0,0.0
83524dfffffffff,55.0,10.0,0.0
835289fffffffff,2.0,0.0,0.0
83528afffffffff,2.0,0.0,0.0
835299fffffffff,1.0,0.0,0.0
83529bfffffffff,9.0,0.0,0.0
8352d4fffffffff,9.0,0.0,0.0
8352d6fffffffff,2.0,0.0,0.0
835312fffffffff,2.0,0.0,0.0
835316fffffffff,1.0,0.0,0.0
83532bfffffffff,2.0,0.0,0.0
835345fffffffff,22.0,0.0,0.0
83534dfffffffff,63.0,0.0,0.0
835354fffffffff,5.0,0.0,0.0
835355fffffffff,3.0,0.0,0.0
835363fffffffff,8.0,0.0,0.0
835364fffffffff,7.0,0.0,0.0
835368fffffffff,2.0,0.0,0.0
83536afffffffff,25.0,0.0,0.0
83536bfffffffff,15.0,0.0,0.0
83536efffffffff,51.0,0.0,0.0
8353a4fffffffff,2.0,0.0,0.0
8353a9fffffffff,2.0,0.0,0.0
8353b4fffffffff,2.0,0.0,0.0
835402fffffffff,15.0,0.0,0.0
835408fffffffff,2.0,0.0,0.0
835410fffffffff,46.0,0.0,0.0
835411fffffffff,5.0,0.0,0.0
835413fffffffff,23.0,0.0,0.0
835415fffffffff,19.0,3.0,0.0
835418fffffffff,1.0,0.0,0.0
83541afffffffff,27.0,2.0,0.0
83541bfffffffff,23.0,1.0,0.0
835440fffffffff,2.0,0.0,0.0
835444fffffffff,2.0,0.0,0.0
835494fffffffff,8.0,0.0,0.0
8354a9fffffffff,43.0,1.0,0.0
8354acfffffffff,18.0,0.0,0.0
8354adfffffffff,14.0,0.0,0.0
8354b0fffffffff,3.0,0.0,0.0
8354e4fffffffff,7.0,4.0,0.0
8354e5fffffffff,2.0,0.0,0.0
8354f4fffffffff,11.0,2.0,0.0
8354f6fffffffff,2.0,0.0,0.0
835512fffffffff,13.0,0.0,0.0
835524fffffffff,1.0,1.0,0.0
835530fffffffff,14.0,2.0,0.0
835534fffffffff,4.0,0.0,0.0
83574cfffffffff,2.0,0.0,0.0
835858fffffffff,3.0,0.0,0.0
835890fffffffff,2.0,0.0,0.0
8358cdfffffffff,1.0,0.0,0.0
835998fffffffff,6.0,0.0,0.0
836002fffffffff,821.0,0.0,0.0
836004fffffffff,114.0,0.0,0.0
836006fffffffff,483.0,0.0,0.0
836010fffffffff,56.0,0.0,0.0
836011fffffffff,228.0,0.0,0.0
836012fffffffff,10.0,0.0,0.0
836013fffffffff,35.0,0.0,0.0
836014fffffffff,1150.0,0.0,0.0
836015fffffffff,1132.0,0.0,0.0
836016fffffffff,1164.0,0.0,0.0
83601efffffffff,332.0,0.0,0.0
836022fffffffff,555.0,0.0,0.0
836026fffffffff,345.0,0.0,0.0
836030fffffffff,367.0,0.0,0.0
836031fffffffff,1537.0,0.0,0.0
836032fffffffff,766.0,0.0,0.0
836033fffffffff,1389.0,0.0,0.0
836034fffffffff,86.0,0.0,0.0
836035fffffffff,51.0,0.0,0.0
836036fffffffff,265.0,0.0,0.0
836080fffffffff,61.0,0.0,0.0
836081fffffffff,15.0,0.0,0.0
836082fffffffff,4.0,0.0,0.0
836083fffffffff,2.0,0.0,0.0
836084fffffffff,80.0,0.0,0.0
836085fffffffff,30.0,0.0,0.0
836086fffffffff,11.0,0.0,0.0
836088fffffffff,482.0,0.0,0.0
836089fffffffff,2.0,0.0,0.0
83608afffffffff,40.0,0.0,0.0
83608bfffffffff,955.0,0.0,0.0
83608cfffffffff,59.0,0.0,0.0
83608dfffffffff,6.0,0.0,0.0
83608efffffffff,517.0,0.0,0.0
836090fffffffff,345.0,0.0,0.0
836091fffffffff,72.0,0.0,0.0
836092fffffffff,155.0,0.0,0.0
836093fffffffff,43.0,0.0,0.0
836094fffffffff,68.0,0.0,0.0
836095fffffffff,6.0,0.0,0.0
836096fffffffff,420.0,0.0,0.0
836098fffffffff,72.0,0.0,0.0
836099fffffffff,56.0,0.0,0.0
83609afffffffff,6.0,0.0,0.0
83609bfffffffff,10.0,0.0,0.0
83609cfffffffff,12.0,0.0,0.0
83609dfffffffff,10.0,0.0,0.0
83609efffffffff,403.0,0.0,0.0
8360a0fffffffff,76.0,0.0,0.0
8360a1fffffffff,62.0,0.0,0.0
8360a2fffffffff,793.0,0.0,0.0
8360a3fffffffff,61.0,0.0,0.0
8360a4fffffffff,2.0,0.0,0.0
8360a5fffffffff,41.0,0.0,0.0
8360a6fffffffff,44.0,0.0,0.0
8360a8fffffffff,59.0,0.0,0.0
8360a9fffffffff,607.0,0.0,0.0
8360aafffffffff,58.0,0.0,0.0
8360abfffffffff,92.0,0.0,0.0
8360acfffffffff,78.0,0.0,0.0
8360adfffffffff,89.0,0.0,0.0
8360aefffffffff,116.0,0.0,0.0
8360b0fffffffff,17.0,0.0,0.0
8360b1fffffffff,904.0,0.0,0.0
8360b2fffffffff,26.0,0.0,0.0
8360b3fffffffff,30.0,0.0,0.0
8360b4fffffffff,55.0,0.0,0.0
8360b5fffffffff,32.0,0.0,0.0
8360b6fffffffff,15.0,0.0,0.0
8360f6fffffffff,3.0,0.0,0.0
836100fffffffff,10.0,0.0,1.0
836102fffffffff,121.0,0.0,7.0
