cell_id,Cisticola juncidis,Cisticola juncidis [juncidis Group],Cisticola juncidis terrestris/uropygialis,Cisticola juncidis [tinnabulans Group],Cisticola juncidis brunniceps
84390c7ffffffff,22.0,0.0,0.0,0.0,0.0
84390c9ffffffff,62.0,0.0,0.0,0.0,0.0
84390cbffffffff,633.0,0.0,0.0,0.0,0.0
84390cdffffffff,21.0,0.0,0.0,0.0,0.0
84390d1ffffffff,3.0,0.0,0.0,0.0,0.0
84390d3ffffffff,2.0,0.0,0.0,0.0,0.0
84390d5ffffffff,4.0,0.0,0.0,0.0,0.0
84390d9ffffffff,2.0,0.0,0.0,0.0,0.0
84390ddffffffff,9.0,0.0,0.0,0.0,0.0
84390e1ffffffff,8.0,0.0,0.0,0.0,0.0
84390e3ffffffff,144.0,0.0,0.0,0.0,0.0
84390e5ffffffff,5.0,0.0,0.0,0.0,0.0
84390e7ffffffff,10.0,0.0,0.0,0.0,0.0
84390e9ffffffff,4.0,0.0,0.0,0.0,0.0
84390ebffffffff,7.0,0.0,0.0,0.0,0.0
8439101ffffffff,3428.0,43.0,0.0,0.0,0.0
8439103ffffffff,1263.0,10.0,0.0,0.0,0.0
8439109ffffffff,53.0,0.0,0.0,0.0,0.0
843910bffffffff,133.0,2.0,0.0,0.0,0.0
8439111ffffffff,729.0,12.0,0.0,0.0,0.0
8439113ffffffff,299.0,4.0,0.0,0.0,0.0
8439115ffffffff,1664.0,39.0,0.0,0.0,0.0
8439117ffffffff,259.0,0.0,0.0,0.0,0.0
8439119ffffffff,665.0,0.0,0.0,0.0,0.0
843911bffffffff,15.0,0.0,0.0,0.0,0.0
843911dffffffff,212.0,0.0,0.0,0.0,0.0
8439151ffffffff,173.0,4.0,0.0,0.0,0.0
8439153ffffffff,411.0,0.0,0.0,0.0,0.0
8439155ffffffff,399.0,2.0,0.0,0.0,0.0
8439157ffffffff,971.0,0.0,0.0,0.0,0.0
8439159ffffffff,2246.0,3.0,0.0,0.0,0.0
843915bffffffff,863.0,0.0,0.0,0.0,0.0
843915dffffffff,441.0,2.0,0.0,0.0,0.0
8439181ffffffff,93.0,0.0,0.0,0.0,0.0
8439183ffffffff,278.0,0.0,0.0,0.0,0.0
8439185ffffffff,228.0,10.0,0.0,0.0,0.0
8439187ffffffff,64.0,0.0,0.0,0.0,0.0
8439189ffffffff,131.0,8.0,0.0,0.0,0.0
843918bffffffff,507.0,0.0,0.0,0.0,0.0
843918dffffffff,31.0,1.0,0.0,0.0,0.0
8439191ffffffff,59.0,0.0,0.0,0.0,0.0
8439193ffffffff,142.0,0.0,0.0,0.0,0.0
8439195ffffffff,701.0,0.0,0.0,0.0,0.0
8439197ffffffff,113.0,6.0,0.0,0.0,0.0
843919bffffffff,9.0,0.0,0.0,0.0,0.0
843919dffffffff,16.0,0.0,0.0,0.0,0.0
84391a1ffffffff,9.0,0.0,0.0,0.0,0.0
84391a3ffffffff,5.0,0.0,0.0,0.0,0.0
84391a5ffffffff,20.0,4.0,0.0,0.0,0.0
84391a7ffffffff,2.0,0.0,0.0,0.0,0.0
84391a9ffffffff,3666.0,87.0,0.0,0.0,0.0
84391abffffffff,451.0,25.0,0.0,0.0,0.0
84391adffffffff,12.0,0.0,0.0,0.0,0.0
84391b9ffffffff,5.0,0.0,0.0,0.0,0.0
84391c1ffffffff,94.0,5.0,0.0,0.0,0.0
84391c3ffffffff,14.0,2.0,0.0,0.0,0.0
84391c5ffffffff,674.0,15.0,0.0,0.0,0.0
84391c7ffffffff,1369.0,52.0,0.0,0.0,0.0
84391c9ffffffff,13.0,0.0,0.0,0.0,0.0
84391cbffffffff,69.0,4.0,0.0,0.0,0.0
84391cdffffffff,10.0,0.0,0.0,0.0,0.0
84391d1ffffffff,11.0,0.0,0.0,0.0,0.0
84391d3ffffffff,6.0,0.0,0.0,0.0,0.0
84391d5ffffffff,26.0,4.0,0.0,0.0,0.0
84391d7ffffffff,5.0,0.0,0.0,0.0,0.0
84391d9ffffffff,10.0,0.0,0.0,0.0,0.0
84391dbffffffff,6.0,0.0,0.0,0.0,0.0
84391ddffffffff,4.0,0.0,0.0,0.0,0.0
84391e1ffffffff,67.0,1.0,0.0,0.0,0.0
84391e3ffffffff,531.0,38.0,0.0,0.0,0.0
84391e7ffffffff,106.0,3.0,0.0,0.0,0.0
84391e9ffffffff,148.0,3.0,0.0,0.0,0.0
84391ebffffffff,1709.0,75.0,0.0,0.0,0.0
8439203ffffffff,85.0,0.0,0.0,0.0,0.0
8439205ffffffff,182.0,0.0,0.0,0.0,0.0
8439207ffffffff,31.0,0.0,0.0,0.0,0.0
8439209ffffffff,32.0,0.0,0.0,0.0,0.0
843920bffffffff,5.0,0.0,0.0,0.0,0.0
843920dffffffff,386.0,0.0,0.0,0.0,0.0
8439211ffffffff,2.0,0.0,0.0,0.0,0.0
8439213ffffffff,2.0,0.0,0.0,0.0,0.0
8439215ffffffff,3.0,0.0,0.0,0.0,0.0
843921dffffffff,3.0,0.0,0.0,0.0,0.0
8439221ffffffff,1018.0,47.0,0.0,0.0,0.0
8439223ffffffff,74.0,3.0,0.0,0.0,0.0
8439227ffffffff,1564.0,6.0,0.0,0.0,0.0
8439229ffffffff,626.0,0.0,0.0,0.0,0.0
843922bffffffff,98.0,0.0,0.0,0.0,0.0
8439231ffffffff,7.0,0.0,0.0,0.0,0.0
8439233ffffffff,31.0,0.0,0.0,0.0,0.0
8439235ffffffff,11.0,0.0,0.0,0.0,0.0
8439237ffffffff,47.0,0.0,0.0,0.0,0.0
8439239ffffffff,132.0,0.0,0.0,0.0,0.0
843923bffffffff,3.0,0.0,0.0,0.0,0.0
843923dffffffff,154.0,0.0,0.0,0.0,0.0
8439241ffffffff,19.0,0.0,0.0,0.0,0.0
8439243ffffffff,127.0,0.0,0.0,0.0,0.0
8439247ffffffff,132.0,0.0,0.0,0.0,0.0
8439251ffffffff,18.0,0.0,0.0,0.0,0.0
8439253ffffffff,354.0,0.0,0.0,0.0,0.0
8439255ffffffff,108.0,0.0,0.0,0.0,0.0
8439257ffffffff,41.0,0.0,0.0,0.0,0.0
8439259ffffffff,109.0,0.0,0.0,0.0,0.0
843925bffffffff,418.0,0.0,0.0,0.0,0.0
843925dffffffff,177.0,0.0,0.0,0.0,0.0
8439263ffffffff,8.0,0.0,0.0,0.0,0.0
8439281ffffffff,30.0,0.0,0.0,0.0,0.0
8439283ffffffff,5.0,0.0,0.0,0.0,0.0
8439285ffffffff,93.0,0.0,0.0,0.0,0.0
8439287ffffffff,24.0,0.0,0.0,0.0,0.0
8439289ffffffff,9.0,0.0,0.0,0.0,0.0
843928bffffffff,113.0,0.0,0.0,0.0,0.0
843928dffffffff,293.0,0.0,0.0,0.0,0.0
8439293ffffffff,19.0,0.0,0.0,0.0,0.0
8439295ffffffff,4.0,0.0,0.0,0.0,0.0
8439297ffffffff,62.0,0.0,0.0,0.0,0.0
8439299ffffffff,34.0,0.0,0.0,0.0,0.0
843929bffffffff,129.0,0.0,0.0,0.0,0.0
843929dffffffff,331.0,0.0,0.0,0.0,0.0
84392a1ffffffff,105.0,0.0,0.0,0.0,0.0
84392a3ffffffff,9.0,0.0,0.0,0.0,0.0
84392a5ffffffff,2.0,0.0,0.0,0.0,0.0
84392a7ffffffff,10.0,0.0,0.0,0.0,0.0
84392a9ffffffff,21.0,0.0,0.0,0.0,0.0
84392abffffffff,23.0,0.0,0.0,0.0,0.0
84392adffffffff,254.0,0.0,0.0,0.0,0.0
84392b5ffffffff,142.0,0.0,0.0,0.0,0.0
84392b7ffffffff,106.0,0.0,0.0,0.0,0.0
84392b9ffffffff,21.0,0.0,0.0,0.0,0.0
84392bbffffffff,2.0,0.0,0.0,0.0,0.0
84392bdffffffff,5.0,0.0,0.0,0.0,0.0
84392c5ffffffff,142.0,0.0,0.0,0.0,0.0
84392c7ffffffff,66.0,0.0,0.0,0.0,0.0
84392c9ffffffff,1.0,0.0,0.0,0.0,0.0
84392cbffffffff,2.0,0.0,0.0,0.0,0.0
84392d1ffffffff,53.0,0.0,0.0,0.0,0.0
84392d3ffffffff,5.0,0.0,0.0,0.0,0.0
84392d5ffffffff,2.0,0.0,0.0,0.0,0.0
84392d7ffffffff,28.0,0.0,0.0,0.0,0.0
84392d9ffffffff,134.0,0.0,0.0,0.0,0.0
84392dbffffffff,678.0,4.0,0.0,0.0,0.0
84392ddffffffff,4.0,0.0,0.0,0.0,0.0
84392e1ffffffff,474.0,0.0,0.0,0.0,0.0
84392e3ffffffff,9.0,0.0,0.0,0.0,0.0
84392e5ffffffff,15.0,0.0,0.0,0.0,0.0
84392e7ffffffff,61.0,0.0,0.0,0.0,0.0
84392e9ffffffff,3.0,0.0,0.0,0.0,0.0
84392ebffffffff,189.0,0.0,0.0,0.0,0.0
84392edffffffff,12.0,0.0,0.0,0.0,0.0
8439311ffffffff,484.0,0.0,0.0,0.0,0.0
8439313ffffffff,329.0,0.0,0.0,0.0,0.0
8439317ffffffff,515.0,0.0,0.0,0.0,0.0
843931bffffffff,954.0,0.0,0.0,0.0,0.0
8439331ffffffff,367.0,0.0,0.0,0.0,0.0
8439333ffffffff,3413.0,39.0,0.0,0.0,0.0
8439335ffffffff,11.0,0.0,0.0,0.0,0.0
8439337ffffffff,2911.0,16.0,0.0,0.0,0.0
8439339ffffffff,12.0,0.0,0.0,0.0,0.0
843933bffffffff,1092.0,0.0,0.0,0.0,0.0
8439423ffffffff,51.0,0.0,0.0,0.0,0.0
8439427ffffffff,27.0,0.0,0.0,0.0,0.0
8439431ffffffff,2.0,0.0,0.0,0.0,0.0
8439433ffffffff,30.0,0.0,0.0,0.0,0.0
8439435ffffffff,869.0,0.0,0.0,0.0,0.0
8439441ffffffff,16.0,0.0,0.0,0.0,0.0
8439443ffffffff,35.0,0.0,0.0,0.0,0.0
8439445ffffffff,38.0,0.0,0.0,0.0,0.0
8439447ffffffff,1735.0,0.0,0.0,0.0,0.0
8439449ffffffff,13.0,0.0,0.0,0.0,0.0
843944bffffffff,36.0,0.0,0.0,0.0,0.0
843944dffffffff,14.0,0.0,0.0,0.0,0.0
8439451ffffffff,68.0,0.0,0.0,0.0,0.0
8439455ffffffff,28.0,0.0,0.0,0.0,0.0
8439459ffffffff,396.0,0.0,0.0,0.0,0.0
843945dffffffff,38.0,0.0,0.0,0.0,0.0
8439469ffffffff,45.0,0.0,0.0,0.0,0.0
843946bffffffff,35.0,0.0,0.0,0.0,0.0
843946dffffffff,1005.0,0.0,0.0,0.0,0.0
8439493ffffffff,9.0,0.0,0.0,0.0,0.0
843949bffffffff,2.0,0.0,0.0,0.0,0.0
843950dffffffff,89.0,0.0,0.0,0.0,0.0
8439515ffffffff,6.0,0.0,0.0,0.0,0.0
843951dffffffff,38.0,0.0,0.0,0.0,0.0
843952dffffffff,26.0,0.0,0.0,0.0,0.0
8439541ffffffff,708.0,8.0,0.0,0.0,0.0
8439545ffffffff,22.0,0.0,0.0,0.0,0.0
8439547ffffffff,606.0,7.0,0.0,0.0,0.0
8439549ffffffff,1.0,0.0,0.0,0.0,0.0
843954bffffffff,160.0,0.0,0.0,0.0,0.0
843954dffffffff,7.0,0.0,0.0,0.0,0.0
8439561ffffffff,54.0,0.0,0.0,0.0,0.0
8439563ffffffff,32.0,0.0,0.0,0.0,0.0
8439565ffffffff,69.0,0.0,0.0,0.0,0.0
8439567ffffffff,575.0,0.0,0.0,0.0,0.0
8439569ffffffff,6.0,0.0,0.0,0.0,0.0
843956bffffffff,29.0,0.0,0.0,0.0,0.0
843956dffffffff,4.0,0.0,0.0,0.0,0.0
84395c1ffffffff,9.0,0.0,0.0,0.0,0.0
84395c9ffffffff,503.0,0.0,0.0,0.0,0.0
8439601ffffffff,18.0,0.0,0.0,0.0,0.0
8439603ffffffff,3.0,0.0,0.0,0.0,0.0
8439605ffffffff,6.0,0.0,0.0,0.0,0.0
8439607ffffffff,15.0,0.0,0.0,0.0,0.0
843960dffffffff,9.0,0.0,0.0,0.0,0.0
8439613ffffffff,3.0,0.0,0.0,0.0,0.0
8439617ffffffff,40.0,0.0,0.0,0.0,0.0
8439633ffffffff,65.0,1.0,0.0,0.0,0.0
8439635ffffffff,1.0,0.0,0.0,0.0,0.0
8439637ffffffff,2.0,0.0,0.0,0.0,0.0
8439639ffffffff,4.0,0.0,0.0,0.0,0.0
843963bffffffff,41.0,4.0,0.0,0.0,0.0
8439647ffffffff,3.0,0.0,0.0,0.0,0.0
8439665ffffffff,2.0,0.0,0.0,0.0,0.0
8439683ffffffff,3.0,2.0,0.0,0.0,0.0
8439689ffffffff,9.0,2.0,0.0,0.0,0.0
843968bffffffff,2.0,2.0,0.0,0.0,0.0
843968dffffffff,202.0,21.0,0.0,0.0,0.0
843969bffffffff,2.0,0.0,0.0,0.0,0.0
84396c1ffffffff,2.0,0.0,0.0,0.0,0.0
84396c3ffffffff,1.0,0.0,0.0,0.0,0.0
84396c5ffffffff,193.0,4.0,0.0,0.0,0.0
84396c7ffffffff,636.0,26.0,0.0,0.0,0.0
84396cbffffffff,5.0,0.0,0.0,0.0,0.0
84396cdffffffff,2.0,2.0,0.0,0.0,0.0
84396d7ffffffff,1.0,0.0,0.0,0.0,0.0
84396e9ffffffff,124.0,0.0,0.0,0.0,0.0
84396ebffffffff,210.0,7.0,0.0,0.0,0.0
84396edffffffff,14.0,0.0,0.0,0.0,0.0
8439701ffffffff,106.0,0.0,0.0,0.0,0.0
8439703ffffffff,26.0,0.0,0.0,0.0,0.0
8439705ffffffff,2.0,0.0,0.0,0.0,0.0
8439709ffffffff,107.0,0.0,0.0,0.0,0.0
843970bffffffff,53.0,0.0,0.0,0.0,0.0
843970dffffffff,10.0,0.0,0.0,0.0,0.0
8439711ffffffff,293.0,0.0,0.0,0.0,0.0
8439713ffffffff,5.0,0.0,0.0,0.0,0.0
8439717ffffffff,8.0,0.0,0.0,0.0,0.0
8439719ffffffff,82.0,0.0,0.0,0.0,0.0
843971bffffffff,70.0,0.0,0.0,0.0,0.0
843971dffffffff,236.0,0.0,0.0,0.0,0.0
8439721ffffffff,21.0,0.0,0.0,0.0,0.0
8439723ffffffff,3.0,0.0,0.0,0.0,0.0
8439727ffffffff,6.0,0.0,0.0,0.0,0.0
8439729ffffffff,124.0,0.0,0.0,0.0,0.0
8439731ffffffff,6.0,0.0,0.0,0.0,0.0
8439733ffffffff,715.0,0.0,0.0,0.0,0.0
8439735ffffffff,2.0,0.0,0.0,0.0,0.0
8439737ffffffff,50.0,0.0,0.0,0.0,0.0
8439739ffffffff,8.0,0.0,0.0,0.0,0.0
843973bffffffff,8.0,0.0,0.0,0.0,0.0
8439741ffffffff,747.0,0.0,0.0,0.0,0.0
8439743ffffffff,127.0,0.0,0.0,0.0,0.0
8439745ffffffff,64.0,0.0,0.0,0.0,0.0
8439747ffffffff,143.0,0.0,0.0,0.0,0.0
8439749ffffffff,276.0,0.0,0.0,0.0,0.0
843974bffffffff,106.0,0.0,0.0,0.0,0.0
843974dffffffff,298.0,0.0,0.0,0.0,0.0
8439753ffffffff,4.0,0.0,0.0,0.0,0.0
8439755ffffffff,191.0,0.0,0.0,0.0,0.0
8439757ffffffff,40.0,0.0,0.0,0.0,0.0
843975dffffffff,16.0,0.0,0.0,0.0,0.0
8439761ffffffff,45.0,0.0,0.0,0.0,0.0
8439763ffffffff,5.0,0.0,0.0,0.0,0.0
8439765ffffffff,13.0,0.0,0.0,0.0,0.0
8439769ffffffff,275.0,0.0,0.0,0.0,0.0
843976bffffffff,2.0,0.0,0.0,0.0,0.0
843976dffffffff,29.0,0.0,0.0,0.0,0.0
8439805ffffffff,5.0,0.0,0.0,0.0,0.0
8439807ffffffff,3.0,0.0,0.0,0.0,0.0
8439815ffffffff,1.0,0.0,0.0,0.0,0.0
8439817ffffffff,2.0,0.0,0.0,0.0,0.0
8439819ffffffff,4.0,4.0,0.0,0.0,0.0
8439821ffffffff,33.0,1.0,0.0,0.0,0.0
8439825ffffffff,7.0,0.0,0.0,0.0,0.0
8439827ffffffff,136.0,14.0,0.0,0.0,0.0
8439833ffffffff,4.0,0.0,0.0,0.0,0.0
8439835ffffffff,3.0,0.0,0.0,0.0,0.0
8439837ffffffff,26.0,4.0,0.0,0.0,0.0
8439839ffffffff,3.0,0.0,0.0,0.0,0.0
843983bffffffff,29.0,9.0,0.0,0.0,0.0
8439851ffffffff,63.0,9.0,0.0,0.0,0.0
8439853ffffffff,12.0,4.0,0.0,0.0,0.0
8439855ffffffff,25.0,10.0,0.0,0.0,0.0
8439857ffffffff,4.0,4.0,0.0,0.0,0.0
843985bffffffff,2.0,2.0,0.0,0.0,0.0
8439891ffffffff,2.0,2.0,0.0,0.0,0.0
84398c5ffffffff,3.0,0.0,0.0,0.0,0.0
84398e7ffffffff,18.0,1.0,0.0,0.0,0.0
84398edffffffff,10.0,5.0,0.0,0.0,0.0
843991bffffffff,376.0,58.0,0.0,0.0,0.0
8439921ffffffff,2.0,2.0,0.0,0.0,0.0
8439939ffffffff,5.0,0.0,0.0,0.0,0.0
843993bffffffff,16.0,2.0,0.0,0.0,0.0
84399c9ffffffff,8.0,0.0,0.0,0.0,0.0
84399dbffffffff,3.0,2.0,0.0,0.0,0.0
8439a83ffffffff,63.0,15.0,0.0,0.0,0.0
8439a87ffffffff,24.0,8.0,0.0,0.0,0.0
8439a95ffffffff,4.0,0.0,0.0,0.0,0.0
8439a99ffffffff,230.0,35.0,0.0,0.0,0.0
8439a9dffffffff,14.0,3.0,0.0,0.0,0.0
8439aa7ffffffff,1.0,0.0,0.0,0.0,0.0
8439aa9ffffffff,51.0,4.0,0.0,0.0,0.0
8439aabffffffff,4.0,0.0,0.0,0.0,0.0
8439ab1ffffffff,3.0,0.0,0.0,0.0,0.0
8439ab5ffffffff,2.0,2.0,0.0,0.0,0.0
8439ab9ffffffff,130.0,88.0,0.0,0.0,0.0
8439abdffffffff,21.0,7.0,0.0,0.0,0.0
843c021ffffffff,2.0,0.0,0.0,0.0,0.0
843c029ffffffff,351.0,3.0,0.0,0.0,0.0
843c02dffffffff,67.0,1.0,0.0,0.0,0.0
843c065ffffffff,7.0,0.0,0.0,0.0,0.0
843c067ffffffff,4.0,0.0,0.0,0.0,0.0
843c06dffffffff,1.0,0.0,0.0,0.0,0.0
843c117ffffffff,4.0,0.0,0.0,0.0,0.0
843c135ffffffff,5.0,0.0,0.0,0.0,0.0
843c13bffffffff,2.0,0.0,0.0,0.0,0.0
843c155ffffffff,2.0,0.0,0.0,0.0,0.0
843c159ffffffff,97.0,0.0,0.0,0.0,0.0
843c15bffffffff,4.0,0.0,0.0,0.0,0.0
843c15dffffffff,1.0,0.0,0.0,0.0,0.0
843c189ffffffff,7.0,0.0,0.0,0.0,0.0
843c18bffffffff,2.0,0.0,0.0,0.0,0.0
843c191ffffffff,54.0,0.0,0.0,0.0,0.0
843c197ffffffff,2.0,0.0,0.0,0.0,0.0
843c199ffffffff,24.0,0.0,0.0,0.0,0.0
843c1a3ffffffff,1.0,0.0,0.0,0.0,0.0
843c1a9ffffffff,7.0,0.0,0.0,0.0,0.0
843c1b5ffffffff,136.0,0.0,0.0,0.0,0.0
843c1bdffffffff,4.0,0.0,0.0,0.0,0.0
843c1c3ffffffff,152.0,0.0,0.0,0.0,0.0
843c1c7ffffffff,14.0,0.0,0.0,0.0,0.0
843c1c9ffffffff,6.0,0.0,0.0,0.0,0.0
843c1d3ffffffff,1.0,0.0,0.0,0.0,0.0
843c1d7ffffffff,3.0,0.0,0.0,0.0,0.0
843c1e1ffffffff,2.0,0.0,0.0,0.0,0.0
843c1e9ffffffff,22.0,0.0,0.0,0.0,0.0
843c315ffffffff,2.0,0.0,0.0,0.0,0.0
843c329ffffffff,1.0,0.0,0.0,0.0,0.0
843c32bffffffff,2.0,0.0,0.0,0.0,0.0
843c333ffffffff,13.0,0.0,0.0,0.0,0.0
843c335ffffffff,12.0,0.0,0.0,0.0,0.0
843c337ffffffff,2.0,0.0,0.0,0.0,0.0
843c33bffffffff,27.0,0.0,0.0,0.0,0.0
843c33dffffffff,12.0,0.0,0.0,0.0,0.0
843c369ffffffff,30.0,0.0,0.0,0.0,0.0
843c36bffffffff,8.0,0.0,0.0,0.0,0.0
843c527ffffffff,1.0,0.0,0.0,0.0,0.0
843c581ffffffff,4.0,0.0,0.0,0.0,0.0
843c585ffffffff,20.0,0.0,0.0,0.0,0.0
843c58dffffffff,7.0,0.0,0.0,0.0,0.0
843c5a1ffffffff,4.0,0.0,0.0,0.0,0.0
843c5a9ffffffff,227.0,0.0,0.0,0.0,0.0
843c5adffffffff,10.0,0.0,0.0,0.0,0.0
843c5e3ffffffff,5.0,0.0,0.0,0.0,0.0
843c801ffffffff,5.0,0.0,0.0,0.0,0.0
843c805ffffffff,23.0,0.0,0.0,0.0,0.0
843c809ffffffff,3.0,0.0,0.0,0.0,0.0
843c80dffffffff,6.0,0.0,0.0,0.0,0.0
843c81bffffffff,1.0,0.0,0.0,0.0,0.0
843c839ffffffff,4.0,0.0,0.0,0.0,0.0
843c841ffffffff,1.0,0.0,0.0,0.0,0.0
843c855ffffffff,2.0,0.0,0.0,0.0,0.0
843c885ffffffff,5.0,0.0,0.0,0.0,0.0
843c899ffffffff,4.0,0.0,0.0,0.0,0.0
843c8a9ffffffff,4.0,0.0,0.0,0.0,0.0
843c8c1ffffffff,3.0,0.0,0.0,0.0,0.0
843c8c7ffffffff,2.0,0.0,0.0,0.0,0.0
843c8c9ffffffff,6.0,0.0,0.0,0.0,0.0
843c8cbffffffff,8.0,0.0,0.0,0.0,0.0
843c8d3ffffffff,10.0,0.0,0.0,0.0,0.0
843c8d7ffffffff,1.0,0.0,0.0,0.0,0.0
843c8d9ffffffff,40.0,0.0,0.0,0.0,0.0
843c8dbffffffff,67.0,0.0,0.0,0.0,0.0
843c8ddffffffff,3.0,0.0,0.0,0.0,0.0
843c8e1ffffffff,3.0,0.0,0.0,0.0,0.0
843c8e5ffffffff,54.0,0.0,0.0,0.0,0.0
843c8e7ffffffff,10.0,0.0,0.0,0.0,0.0
843c8ebffffffff,1.0,0.0,0.0,0.0,0.0
843c8edffffffff,28.0,0.0,0.0,0.0,0.0
843c90bffffffff,5.0,0.0,0.0,0.0,0.0
843c90dffffffff,2.0,0.0,0.0,0.0,0.0
843c925ffffffff,4.0,0.0,0.0,0.0,0.0
843c929ffffffff,4.0,0.0,0.0,0.0,0.0
843c92bffffffff,2.0,0.0,0.0,0.0,0.0
843c931ffffffff,45.0,0.0,0.0,0.0,0.0
843c93bffffffff,18.0,0.0,0.0,0.0,0.0
843c93dffffffff,2.0,0.0,0.0,0.0,0.0
843c943ffffffff,30.0,0.0,0.0,0.0,0.0
843c947ffffffff,11.0,0.0,0.0,0.0,0.0
843c949ffffffff,2.0,0.0,0.0,0.0,0.0
843c959ffffffff,5.0,0.0,0.0,0.0,0.0
843c95bffffffff,6.0,0.0,0.0,0.0,0.0
843c9c1ffffffff,20.0,0.0,0.0,0.0,0.0
843c9c3ffffffff,7.0,0.0,0.0,0.0,0.0
843c9d9ffffffff,16.0,0.0,0.0,0.0,0.0
843c9ddffffffff,2.0,0.0,0.0,0.0,0.0
843c9e9ffffffff,9.0,0.0,0.0,0.0,0.0
843ca25ffffffff,10.0,0.0,0.0,0.0,0.0
843ca2dffffffff,1.0,0.0,0.0,0.0,0.0
843ca33ffffffff,4.0,0.0,0.0,0.0,0.0
843ca47ffffffff,4.0,0.0,0.0,0.0,0.0
843ca83ffffffff,2.0,0.0,0.0,0.0,0.0
843ca87ffffffff,5.0,0.0,0.0,0.0,0.0
843ca8dffffffff,18.0,0.0,0.0,0.0,0.0
843ca91ffffffff,2.0,0.0,0.0,0.0,0.0
843ca93ffffffff,11.0,0.0,0.0,0.0,0.0
843ca95ffffffff,9.0,0.0,0.0,0.0,0.0
843ca97ffffffff,68.0,0.0,0.0,0.0,0.0
843ca9dffffffff,22.0,0.0,0.0,0.0,0.0
843cab1ffffffff,3.0,0.0,0.0,0.0,0.0
843cab7ffffffff,6.0,0.0,0.0,0.0,0.0
843cab9ffffffff,20.0,0.0,0.0,0.0,0.0
843cabbffffffff,4.0,0.0,0.0,0.0,0.0
843cad3ffffffff,3.0,0.0,0.0,0.0,0.0
843cadbffffffff,1.0,0.0,0.0,0.0,0.0
843cae3ffffffff,5.0,0.0,0.0,0.0,0.0
843cb03ffffffff,12.0,0.0,0.0,0.0,0.0
843cb0bffffffff,4.0,0.0,0.0,0.0,0.0
843cb11ffffffff,23.0,0.0,0.0,0.0,0.0
843cb15ffffffff,94.0,0.0,0.0,0.0,0.0
843cb19ffffffff,19.0,0.0,0.0,0.0,0.0
843cb1dffffffff,179.0,0.0,0.0,0.0,0.0
843cb39ffffffff,16.0,0.0,0.0,0.0,0.0
843cb3bffffffff,5.0,0.0,0.0,0.0,0.0
843cb41ffffffff,2.0,0.0,0.0,0.0,0.0
843cb45ffffffff,6.0,0.0,0.0,0.0,0.0
843cb47ffffffff,4.0,0.0,0.0,0.0,0.0
843cb4bffffffff,53.0,0.0,0.0,0.0,0.0
843cb4dffffffff,5.0,0.0,0.0,0.0,0.0
843cb51ffffffff,9.0,0.0,0.0,0.0,0.0
843cb59ffffffff,24.0,0.0,0.0,0.0,0.0
843cb5dffffffff,313.0,0.0,0.0,0.0,0.0
843cb65ffffffff,21.0,0.0,0.0,0.0,0.0
843cb69ffffffff,2.0,0.0,0.0,0.0,0.0
843cb6bffffffff,5.0,0.0,0.0,0.0,0.0
843cb6dffffffff,18.0,0.0,0.0,0.0,0.0
843cc0dffffffff,4.0,0.0,0.0,0.0,0.0
843cc21ffffffff,13.0,0.0,0.0,0.0,0.0
843cc43ffffffff,13.0,0.0,0.0,0.0,0.0
843cc45ffffffff,48.0,0.0,0.0,0.0,0.0
843cc49ffffffff,2.0,0.0,0.0,0.0,0.0
843cc4bffffffff,12.0,0.0,0.0,0.0,0.0
843cc67ffffffff,7.0,0.0,0.0,0.0,0.0
843cc6bffffffff,84.0,0.0,0.0,0.0,0.0
843cc83ffffffff,2.0,0.0,0.0,0.0,0.0
843cca1ffffffff,5.0,0.0,0.0,0.0,0.0
843cca3ffffffff,2.0,0.0,0.0,0.0,0.0
843ccbdffffffff,2.0,0.0,0.0,0.0,0.0
843cce7ffffffff,2.0,0.0,0.0,0.0,0.0
843cd91ffffffff,39.0,0.0,0.0,0.0,0.0
843cd93ffffffff,2.0,0.0,0.0,0.0,0.0
843cd9bffffffff,8.0,0.0,0.0,0.0,0.0
843cdbbffffffff,5.0,0.0,0.0,0.0,0.0
843cddbffffffff,1.0,0.0,0.0,0.0,0.0
843ce03ffffffff,58.0,0.0,0.0,0.0,0.0
843ce09ffffffff,2.0,0.0,0.0,0.0,0.0
843ce0bffffffff,2.0,0.0,0.0,0.0,0.0
843ce11ffffffff,51.0,0.0,0.0,0.0,0.0
843ce13ffffffff,12.0,0.0,0.0,0.0,0.0
843ce15ffffffff,105.0,0.0,0.0,0.0,0.0
843ce19ffffffff,1.0,0.0,0.0,0.0,0.0
843ce1bffffffff,30.0,0.0,0.0,0.0,0.0
843ce1dffffffff,16.0,0.0,0.0,0.0,0.0
843ce2dffffffff,8.0,0.0,0.0,0.0,0.0
843ce37ffffffff,2.0,0.0,0.0,0.0,0.0
843ce3dffffffff,3.0,0.0,0.0,0.0,0.0
843ce43ffffffff,7.0,0.0,0.0,0.0,0.0
843ce47ffffffff,16.0,0.0,0.0,0.0,0.0
843ce55ffffffff,22.0,0.0,0.0,0.0,0.0
843ce57ffffffff,76.0,0.0,0.0,0.0,0.0
843cea1ffffffff,6.0,0.0,0.0,0.0,0.0
843cea7ffffffff,2.0,0.0,0.0,0.0,0.0
843cec1ffffffff,122.0,0.0,0.0,0.0,0.0
843cec3ffffffff,22.0,0.0,0.0,0.0,0.0
