cell_id,Tachyspiza badia,Tachyspiza badia sphenura/polyzonoides,Tachyspiza badia [badia Group]
8383adfffffffff,1.0,0.0,0.0
83960bfffffffff,2.0,0.0,0.0
83960efffffffff,2.0,0.0,0.0
839614fffffffff,2.0,0.0,0.0
839620fffffffff,15.0,0.0,0.0
839623fffffffff,15.0,0.0,0.0
839626fffffffff,4.0,0.0,0.0
839628fffffffff,6.0,0.0,0.0
839629fffffffff,2.0,0.0,0.0
83962cfffffffff,9.0,4.0,0.0
83962dfffffffff,4.0,0.0,0.0
83962efffffffff,9.0,0.0,0.0
839633fffffffff,26.0,0.0,0.0
839636fffffffff,9.0,0.0,0.0
839670fffffffff,2.0,0.0,0.0
839673fffffffff,2.0,0.0,0.0
839675fffffffff,2.0,0.0,0.0
839690fffffffff,8.0,0.0,0.0
839692fffffffff,6.0,0.0,0.0
839693fffffffff,6.0,0.0,0.0
83969afffffffff,3.0,0.0,0.0
8396a2fffffffff,3.0,0.0,0.0
8396a5fffffffff,6.0,0.0,0.0
8396a8fffffffff,4.0,0.0,0.0
8396a9fffffffff,1.0,0.0,0.0
8396b0fffffffff,2.0,0.0,0.0
8396b1fffffffff,42.0,0.0,0.0
8396b5fffffffff,1.0,0.0,0.0
8396b6fffffffff,5.0,0.0,0.0
8396e4fffffffff,1.0,0.0,0.0
839701fffffffff,1.0,0.0,0.0
839711fffffffff,20.0,0.0,0.0
839719fffffffff,5.0,0.0,0.0
83971dfffffffff,2.0,0.0,0.0
839724fffffffff,7.0,0.0,0.0
839728fffffffff,8.0,2.0,0.0
839729fffffffff,4.0,0.0,0.0
83972cfffffffff,12.0,0.0,0.0
83972efffffffff,12.0,0.0,0.0
839740fffffffff,2.0,0.0,0.0
839741fffffffff,8.0,0.0,0.0
839742fffffffff,1.0,0.0,0.0
839743fffffffff,26.0,0.0,0.0
839745fffffffff,4.0,0.0,0.0
839748fffffffff,2.0,0.0,0.0
83974afffffffff,43.0,0.0,0.0
83974bfffffffff,20.0,0.0,0.0
83974efffffffff,7.0,0.0,0.0
839750fffffffff,3.0,0.0,0.0
839751fffffffff,43.0,0.0,0.0
839752fffffffff,1.0,0.0,0.0
839754fffffffff,3.0,0.0,0.0
839755fffffffff,7.0,4.0,0.0
83975cfffffffff,21.0,0.0,0.0
83975dfffffffff,8.0,0.0,0.0
83975efffffffff,9.0,0.0,0.0
839775fffffffff,2.0,0.0,0.0
83978bfffffffff,2.0,0.0,0.0
83978dfffffffff,2.0,0.0,0.0
8397a8fffffffff,5.0,0.0,0.0
8397aafffffffff,6.0,0.0,0.0
8397adfffffffff,1.0,0.0,0.0
83ac80fffffffff,39.0,7.0,0.0
83ac81fffffffff,7.0,0.0,0.0
83ac82fffffffff,4.0,0.0,0.0
83ac84fffffffff,7.0,0.0,0.0
83ac85fffffffff,5.0,0.0,0.0
83ac86fffffffff,59.0,0.0,0.0
83ac8afffffffff,14.0,0.0,0.0
83ac8efffffffff,3.0,0.0,0.0
83ac94fffffffff,4.0,0.0,0.0
83ac95fffffffff,5.0,0.0,0.0
83ac96fffffffff,17.0,0.0,0.0
83ac99fffffffff,4.0,0.0,0.0
83ac9dfffffffff,2.0,0.0,0.0
83aca0fffffffff,2.0,0.0,0.0
83aca2fffffffff,3.0,0.0,0.0
83aca3fffffffff,23.0,0.0,0.0
83aca6fffffffff,4.0,0.0,0.0
83acb1fffffffff,6.0,0.0,0.0
83acb3fffffffff,11.0,0.0,0.0
83ad82fffffffff,4.0,0.0,0.0
83ad86fffffffff,1.0,0.0,0.0
83ad94fffffffff,1.0,0.0,0.0
83adb2fffffffff,2.0,0.0,0.0
83bc99fffffffff,3.0,0.0,0.0
83bcc3fffffffff,3.0,0.0,0.0
83bcd0fffffffff,9.0,4.0,0.0
83bcd2fffffffff,81.0,5.0,0.0
83bcd3fffffffff,3.0,0.0,0.0
83bcd4fffffffff,2.0,0.0,0.0
83bcd6fffffffff,10.0,3.0,0.0
83bcd8fffffffff,2.0,0.0,0.0
83bcdcfffffffff,13.0,0.0,0.0
83bcddfffffffff,4.0,4.0,0.0
83bcf2fffffffff,21.0,2.0,0.0
83bcf6fffffffff,2.0,0.0,0.0
