cell_id,Parus cinereus,Parus cinereus [cinereus Group],Parus cinereus [minor Group],Parus cinereus commixtus,Parus cinereus amamiensis,Parus cinereus okinawae,Parus cinereus nigriloris
8441035ffffffff,134.0,0.0,0.0,36.0,0.0,0.0,0.0
8441037ffffffff,287.0,0.0,0.0,22.0,0.0,0.0,0.0
8441085ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844109bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84410a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84410e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441105ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8441111ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844112bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8441185ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8441189ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844118bffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
844118dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441193ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8441199ffffffff,23.0,0.0,0.0,6.0,0.0,0.0,0.0
844119dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84411a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84411a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84411adffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84411b5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84411bdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84411c1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84411c3ffffffff,15.0,0.0,0.0,1.0,0.0,0.0,0.0
84411c9ffffffff,413.0,0.0,0.0,139.0,0.0,0.0,0.0
84411cbffffffff,2498.0,0.0,0.0,911.0,0.0,0.0,0.0
84411cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84411d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84411d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84411d5ffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0
84411d7ffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
84411d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84411dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84411ddffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84411e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844141bffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8441421ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8441425ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844142bffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
8441431ffffffff,17.0,0.0,0.0,2.0,0.0,0.0,0.0
8441433ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8441437ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8441439ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
844143bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
844148bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84414c3ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
84414d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84414d7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8441501ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844150bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8441517ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8441523ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441539ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844153bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
844153dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8441547ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8441585ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
844158dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8441593ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
844159bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844159dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84415a1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84415a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84415a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84415b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84415bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84415c3ffffffff,29.0,0.0,0.0,3.0,0.0,0.0,0.0
84415cbffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
84415d7ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84415ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84415e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84415e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84415e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84415e9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84415edffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
8441609ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844160bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84416e5ffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0
84416e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441705ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8441709ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
844170bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8441715ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8441717ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8441719ffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
844171dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8441721ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8441739ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
844173dffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8441747ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8441751ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8441767ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8441809ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441829ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441833ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8441837ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8441845ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441847ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844184bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8441855ffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
8441859ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8441863ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8441869ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844186bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441891ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84418a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84418b3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84418b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84418c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441901ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8441903ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8441907ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8441909ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844190bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8441911ffffffff,75.0,0.0,1.0,0.0,0.0,0.0,0.0
8441915ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8441919ffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
844191bffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8441921ffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0
8441923ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8441925ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8441929ffffffff,16.0,0.0,1.0,0.0,0.0,0.0,0.0
844192bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
844192dffffffff,154.0,0.0,3.0,0.0,0.0,0.0,0.0
844193bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
844193dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441941ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441945ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8441949ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
844194bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441953ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441959ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844195dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8441965ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441967ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441969ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844196dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441993ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84419a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84419b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84419bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84419cdffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84419d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84419d5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84419d9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84419dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84419ddffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
84419e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84419edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441a0bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8441a37ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8441a47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441a55ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8441a57ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441a97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441ab3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b19ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b21ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b29ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b2dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b37ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b3dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b51ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b53ffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b61ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8442493ffffffff,40.0,40.0,0.0,0.0,0.0,0.0,0.0
8442499ffffffff,32.0,32.0,0.0,0.0,0.0,0.0,0.0
8442689ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8442693ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8442695ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8442697ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8442699ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
844269bffffffff,43.0,43.0,0.0,0.0,0.0,0.0,0.0
8442c23ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8442c27ffffffff,218.0,218.0,0.0,0.0,0.0,0.0,0.0
8442c83ffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
8442c8bffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8442c9dffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8442ca3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8442ca7ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
8442cabffffffff,52.0,52.0,0.0,0.0,0.0,0.0,0.0
8442cb9ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
8442cbdffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
8442cd1ffffffff,52.0,52.0,0.0,0.0,0.0,0.0,0.0
8442cd9ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8442cdbffffffff,53.0,53.0,0.0,0.0,0.0,0.0,0.0
8442cddffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
8442d1bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8442d93ffffffff,43.0,43.0,0.0,0.0,0.0,0.0,0.0
8442d97ffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8442db3ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8442db5ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8442db7ffffffff,311.0,311.0,0.0,0.0,0.0,0.0,0.0
8442dbbffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
8442dc9ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8442dcdffffffff,175.0,175.0,0.0,0.0,0.0,0.0,0.0
8442e97ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8442eb1ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
8442eb3ffffffff,50.0,50.0,0.0,0.0,0.0,0.0,0.0
8442eb7ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
8442ebbffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
844a247ffffffff,30.0,0.0,0.0,0.0,0.0,30.0,0.0
844a261ffffffff,33.0,0.0,0.0,0.0,0.0,33.0,0.0
844a265ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
844a269ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
844a26bffffffff,158.0,0.0,2.0,0.0,0.0,156.0,0.0
844a26dffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
844b0b3ffffffff,7.0,0.0,0.0,0.0,7.0,0.0,0.0
844b265ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844b26dffffffff,225.0,0.0,0.0,0.0,0.0,0.0,0.0
844b305ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
844b309ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844b30bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
844b30dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
844b325ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
844b329ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844b32bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
844b32dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844b341ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
844b343ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
844b349ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
844b34bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844b351ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
844b353ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844b355ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844b357ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844b35dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
844b367ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
844b369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844b36dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844b561ffffffff,8.0,0.0,0.0,0.0,8.0,0.0,0.0
844b56dffffffff,88.0,0.0,25.0,0.0,63.0,0.0,0.0
844b60bffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
844b60dffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
844b61dffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
844b621ffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
844b62bffffffff,7.0,0.0,7.0,0.0,0.0,0.0,0.0
844b643ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
844b645ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
844b647ffffffff,24.0,0.0,24.0,0.0,0.0,0.0,0.0
844b649ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
844b653ffffffff,18.0,0.0,18.0,0.0,0.0,0.0,0.0
844b657ffffffff,18.0,0.0,18.0,0.0,0.0,0.0,0.0
844b659ffffffff,25.0,0.0,25.0,0.0,0.0,0.0,0.0
844b65bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
844b661ffffffff,18.0,0.0,18.0,0.0,0.0,0.0,0.0
844b663ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
844b669ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
844b66bffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
844b66dffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
844b6d3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
844b6d9ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
844b6dbffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
844b71dffffffff,7.0,0.0,7.0,0.0,0.0,0.0,0.0
844b73dffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
844b751ffffffff,61.0,0.0,61.0,0.0,0.0,0.0,0.0
844b753ffffffff,95.0,0.0,95.0,0.0,0.0,0.0,0.0
844b755ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
844b757ffffffff,16.0,0.0,16.0,0.0,0.0,0.0,0.0
844b759ffffffff,8.0,0.0,8.0,0.0,0.0,0.0,0.0
844b75bffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
844ba81ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,19.0
844ba83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
844ba85ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0
844ba87ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
844ba8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
846002dffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
846004dffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8460065ffffffff,86.0,86.0,0.0,0.0,0.0,0.0,0.0
8460067ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8460069ffffffff,30.0,30.0,0.0,0.0,0.0,0.0,0.0
846006dffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
8460101ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8460103ffffffff,27.0,27.0,0.0,0.0,0.0,0.0,0.0
8460105ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8460107ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8460109ffffffff,17.0,17.0,0.0,0.0,0.0,0.0,0.0
846010bffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
846010dffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8460115ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8460119ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
846011dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460121ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460123ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460127ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8460129ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
846012bffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
8460131ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460133ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8460135ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8460139ffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
846013bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
846013dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460141ffffffff,70.0,70.0,0.0,0.0,0.0,0.0,0.0
8460143ffffffff,325.0,325.0,0.0,0.0,0.0,0.0,0.0
8460145ffffffff,2962.0,2962.0,0.0,0.0,0.0,0.0,0.0
8460147ffffffff,114.0,114.0,0.0,0.0,0.0,0.0,0.0
8460149ffffffff,126.0,126.0,0.0,0.0,0.0,0.0,0.0
846014bffffffff,344.0,344.0,0.0,0.0,0.0,0.0,0.0
846014dffffffff,1227.0,1226.0,0.0,0.0,0.0,0.0,0.0
8460151ffffffff,269.0,269.0,0.0,0.0,0.0,0.0,0.0
8460153ffffffff,34.0,34.0,0.0,0.0,0.0,0.0,0.0
8460155ffffffff,95.0,95.0,0.0,0.0,0.0,0.0,0.0
8460157ffffffff,37.0,37.0,0.0,0.0,0.0,0.0,0.0
8460159ffffffff,415.0,415.0,0.0,0.0,0.0,0.0,0.0
846015bffffffff,136.0,136.0,0.0,0.0,0.0,0.0,0.0
846015dffffffff,2451.0,2451.0,0.0,0.0,0.0,0.0,0.0
8460161ffffffff,128.0,128.0,0.0,0.0,0.0,0.0,0.0
8460163ffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
8460167ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460169ffffffff,5176.0,5174.0,0.0,0.0,0.0,0.0,0.0
846016bffffffff,108.0,108.0,0.0,0.0,0.0,0.0,0.0
846016dffffffff,41.0,41.0,0.0,0.0,0.0,0.0,0.0
84601e5ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8460221ffffffff,34.0,34.0,0.0,0.0,0.0,0.0,0.0
8460225ffffffff,209.0,209.0,0.0,0.0,0.0,0.0,0.0
8460227ffffffff,19.0,19.0,0.0,0.0,0.0,0.0,0.0
8460229ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
846022dffffffff,281.0,281.0,0.0,0.0,0.0,0.0,0.0
8460261ffffffff,93.0,93.0,0.0,0.0,0.0,0.0,0.0
8460263ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8460267ffffffff,120.0,120.0,0.0,0.0,0.0,0.0,0.0
8460269ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
8460309ffffffff,25.0,25.0,0.0,0.0,0.0,0.0,0.0
846030bffffffff,137.0,137.0,0.0,0.0,0.0,0.0,0.0
8460311ffffffff,999.0,999.0,0.0,0.0,0.0,0.0,0.0
8460313ffffffff,370.0,370.0,0.0,0.0,0.0,0.0,0.0
8460315ffffffff,72.0,72.0,0.0,0.0,0.0,0.0,0.0
8460317ffffffff,120.0,120.0,0.0,0.0,0.0,0.0,0.0
8460319ffffffff,793.0,792.0,0.0,0.0,0.0,0.0,0.0
846031bffffffff,705.0,705.0,0.0,0.0,0.0,0.0,0.0
846031dffffffff,781.0,781.0,0.0,0.0,0.0,0.0,0.0
8460323ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8460325ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8460327ffffffff,51.0,51.0,0.0,0.0,0.0,0.0,0.0
846032dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8460331ffffffff,745.0,745.0,0.0,0.0,0.0,0.0,0.0
8460333ffffffff,1185.0,1185.0,0.0,0.0,0.0,0.0,0.0
8460335ffffffff,472.0,472.0,0.0,0.0,0.0,0.0,0.0
8460337ffffffff,128.0,128.0,0.0,0.0,0.0,0.0,0.0
846033bffffffff,242.0,242.0,0.0,0.0,0.0,0.0,0.0
8460351ffffffff,53.0,53.0,0.0,0.0,0.0,0.0,0.0
8460353ffffffff,538.0,538.0,0.0,0.0,0.0,0.0,0.0
8460357ffffffff,43.0,43.0,0.0,0.0,0.0,0.0,0.0
846035bffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
8460803ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460805ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8460807ffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
8460817ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
846081dffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8460827ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8460837ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8460843ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460845ffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
846084dffffffff,37.0,37.0,0.0,0.0,0.0,0.0,0.0
8460857ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460881ffffffff,42.0,42.0,0.0,0.0,0.0,0.0,0.0
8460885ffffffff,3571.0,3569.0,0.0,0.0,0.0,0.0,0.0
8460887ffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
8460889ffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
846088dffffffff,231.0,231.0,0.0,0.0,0.0,0.0,0.0
84608a1ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
84608a3ffffffff,30.0,30.0,0.0,0.0,0.0,0.0,0.0
84608a5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
84608a9ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
84608abffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84608b5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84608b9ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
