cell_id,Tachybaptus ruficollis,Tachybaptus ruficollis [ruficollis Group],Tachybaptus ruficollis [tricolor Group]
841e801ffffffff,1.0,0.0,0.0
841e805ffffffff,63.0,0.0,0.0
841e807ffffffff,2.0,0.0,0.0
841e809ffffffff,4.0,0.0,0.0
841e80dffffffff,6.0,0.0,0.0
841e813ffffffff,8.0,0.0,0.0
841e82bffffffff,54.0,0.0,0.0
841e831ffffffff,32.0,0.0,0.0
841e833ffffffff,33.0,0.0,0.0
841e837ffffffff,4.0,0.0,0.0
841e83bffffffff,2.0,0.0,0.0
841e83dffffffff,16.0,0.0,0.0
841e841ffffffff,17.0,0.0,0.0
841e843ffffffff,3.0,0.0,0.0
841e845ffffffff,5.0,0.0,0.0
841e847ffffffff,20.0,0.0,0.0
841e849ffffffff,5.0,0.0,0.0
841e859ffffffff,8.0,0.0,0.0
841e85dffffffff,2.0,0.0,0.0
841e863ffffffff,68.0,0.0,0.0
841e869ffffffff,21.0,0.0,0.0
841e86bffffffff,15.0,0.0,0.0
841e8bbffffffff,1.0,0.0,0.0
841e8c5ffffffff,2.0,0.0,0.0
841e8d9ffffffff,2.0,0.0,0.0
841e929ffffffff,6.0,0.0,0.0
841e92dffffffff,3.0,0.0,0.0
841e947ffffffff,1.0,0.0,0.0
841e961ffffffff,2.0,0.0,0.0
841e9a5ffffffff,4.0,0.0,0.0
841e9d9ffffffff,1.0,0.0,0.0
841ea01ffffffff,56.0,0.0,0.0
841ea03ffffffff,13.0,0.0,0.0
841ea05ffffffff,6.0,0.0,0.0
841ea07ffffffff,26.0,0.0,0.0
841ea0bffffffff,39.0,0.0,0.0
841ea11ffffffff,17.0,0.0,0.0
841ea19ffffffff,71.0,0.0,0.0
841ea1bffffffff,1.0,0.0,0.0
841ea21ffffffff,7.0,0.0,0.0
841ea29ffffffff,2.0,0.0,0.0
841ea2dffffffff,8.0,0.0,0.0
841ea43ffffffff,9.0,0.0,0.0
841ea45ffffffff,27.0,0.0,0.0
841ea49ffffffff,5.0,0.0,0.0
841ea4dffffffff,6.0,2.0,0.0
841ea51ffffffff,1.0,0.0,0.0
841ea53ffffffff,96.0,0.0,0.0
841ea55ffffffff,18.0,0.0,0.0
841ea57ffffffff,7.0,0.0,0.0
841ea5bffffffff,6.0,0.0,0.0
841ea5dffffffff,5.0,0.0,0.0
841ea63ffffffff,1.0,0.0,0.0
841ea6dffffffff,3.0,0.0,0.0
841ea83ffffffff,14.0,0.0,0.0
841ea85ffffffff,36.0,0.0,0.0
841ea87ffffffff,24.0,0.0,0.0
841ea8dffffffff,31.0,0.0,0.0
841ea93ffffffff,3.0,0.0,0.0
841ea95ffffffff,8.0,0.0,0.0
841ea97ffffffff,2.0,0.0,0.0
841eab3ffffffff,20.0,0.0,0.0
841eab9ffffffff,7.0,0.0,0.0
841eac1ffffffff,3.0,0.0,0.0
841eac3ffffffff,2.0,0.0,0.0
841eac7ffffffff,2.0,0.0,0.0
841eac9ffffffff,2.0,0.0,0.0
841eacdffffffff,13.0,0.0,0.0
841ead1ffffffff,6.0,0.0,0.0
841ead9ffffffff,26.0,0.0,0.0
841eaebffffffff,9.0,0.0,0.0
841eb03ffffffff,36.0,2.0,0.0
841eb07ffffffff,11.0,0.0,0.0
841eb0bffffffff,7.0,4.0,0.0
841eb11ffffffff,5.0,0.0,0.0
841eb13ffffffff,15.0,0.0,0.0
841eb23ffffffff,13.0,0.0,0.0
841eb2bffffffff,5.0,1.0,0.0
841eb35ffffffff,10.0,0.0,0.0
841eb39ffffffff,7.0,1.0,0.0
841eb3dffffffff,7.0,1.0,0.0
841eb49ffffffff,6.0,0.0,0.0
841eb4dffffffff,146.0,0.0,0.0
841eb53ffffffff,7.0,1.0,0.0
841eb5bffffffff,6.0,0.0,0.0
841ec03ffffffff,22.0,6.0,0.0
841ec07ffffffff,1.0,1.0,0.0
841ec09ffffffff,241.0,12.0,0.0
841ec11ffffffff,6.0,0.0,0.0
841ec13ffffffff,4.0,2.0,0.0
841ec17ffffffff,5.0,0.0,0.0
841ec19ffffffff,2.0,0.0,0.0
841ec1dffffffff,279.0,15.0,0.0
841ec21ffffffff,229.0,0.0,0.0
841ec23ffffffff,47.0,0.0,0.0
841ec25ffffffff,17.0,0.0,0.0
841ec27ffffffff,133.0,0.0,0.0
841ec33ffffffff,114.0,15.0,0.0
841ec35ffffffff,6.0,0.0,0.0
841ec37ffffffff,10.0,3.0,0.0
841ec45ffffffff,2.0,0.0,0.0
841ec47ffffffff,280.0,31.0,0.0
841ec4bffffffff,7.0,0.0,0.0
841ec4dffffffff,8.0,0.0,0.0
841ec51ffffffff,2.0,0.0,0.0
841ec55ffffffff,1.0,0.0,0.0
841ec57ffffffff,2.0,0.0,0.0
841ec63ffffffff,2.0,2.0,0.0
841ec65ffffffff,14.0,0.0,0.0
841ec69ffffffff,1.0,0.0,0.0
841ec6bffffffff,38.0,0.0,0.0
841ec85ffffffff,3.0,0.0,0.0
841ec89ffffffff,2.0,0.0,0.0
841ec8bffffffff,5.0,0.0,0.0
841ec91ffffffff,138.0,0.0,0.0
841ec93ffffffff,200.0,0.0,0.0
841ec97ffffffff,2.0,0.0,0.0
841ec99ffffffff,129.0,0.0,0.0
841ec9bffffffff,62.0,0.0,0.0
841ec9dffffffff,328.0,9.0,0.0
841eca1ffffffff,66.0,0.0,0.0
841eca3ffffffff,3.0,0.0,0.0
841eca5ffffffff,41.0,0.0,0.0
841eca9ffffffff,154.0,0.0,0.0
841ecabffffffff,3.0,0.0,0.0
841ecadffffffff,20.0,0.0,0.0
841ecb1ffffffff,15.0,0.0,0.0
841ecb5ffffffff,1.0,0.0,0.0
841ecb9ffffffff,11.0,0.0,0.0
841ecbbffffffff,69.0,2.0,0.0
841ecbdffffffff,3.0,0.0,0.0
841ecc9ffffffff,4.0,0.0,0.0
841eccbffffffff,181.0,26.0,0.0
841eccdffffffff,3.0,1.0,0.0
841ecd5ffffffff,119.0,8.0,0.0
841ecd7ffffffff,94.0,0.0,0.0
841ecddffffffff,14.0,0.0,0.0
841ece3ffffffff,5.0,0.0,0.0
841ece5ffffffff,65.0,14.0,0.0
841ece7ffffffff,83.0,19.0,0.0
841ece9ffffffff,10.0,2.0,0.0
841ed05ffffffff,3.0,0.0,0.0
841ed0bffffffff,69.0,0.0,0.0
841ed0dffffffff,3.0,0.0,0.0
841ed13ffffffff,2.0,0.0,0.0
841ed19ffffffff,7.0,0.0,0.0
841ed1bffffffff,180.0,0.0,0.0
841ed1dffffffff,11.0,0.0,0.0
841ed21ffffffff,1.0,0.0,0.0
841ed23ffffffff,4.0,0.0,0.0
841ed29ffffffff,5.0,0.0,0.0
841ed2bffffffff,7.0,0.0,0.0
841ed33ffffffff,2.0,0.0,0.0
841ed35ffffffff,43.0,0.0,0.0
841ed37ffffffff,1.0,0.0,0.0
841ed3dffffffff,13.0,0.0,0.0
841ed41ffffffff,24.0,0.0,0.0
841ed43ffffffff,2.0,0.0,0.0
841ed45ffffffff,8.0,0.0,0.0
841ed47ffffffff,5.0,0.0,0.0
841ed49ffffffff,4.0,0.0,0.0
841ed4dffffffff,5.0,0.0,0.0
841ed51ffffffff,2.0,0.0,0.0
841ed55ffffffff,13.0,0.0,0.0
841ed57ffffffff,8.0,0.0,0.0
841ed63ffffffff,2.0,0.0,0.0
841ed6bffffffff,6.0,0.0,0.0
841ed6dffffffff,1.0,0.0,0.0
841ed91ffffffff,4.0,0.0,0.0
841ed93ffffffff,53.0,3.0,0.0
841ed9bffffffff,46.0,1.0,0.0
841eda1ffffffff,33.0,0.0,0.0
841eda3ffffffff,373.0,0.0,0.0
841eda5ffffffff,2.0,0.0,0.0
841eda7ffffffff,40.0,0.0,0.0
841edabffffffff,1.0,0.0,0.0
841edadffffffff,29.0,0.0,0.0
841edc5ffffffff,4.0,0.0,0.0
841edc9ffffffff,26.0,0.0,0.0
841edcdffffffff,6.0,0.0,0.0
841ede1ffffffff,127.0,0.0,0.0
841ede5ffffffff,16.0,0.0,0.0
841ede7ffffffff,4.0,0.0,0.0
841ede9ffffffff,17.0,0.0,0.0
841ededffffffff,1.0,0.0,0.0
841ee05ffffffff,2.0,0.0,0.0
841ee29ffffffff,4.0,0.0,0.0
841ee2bffffffff,2.0,0.0,0.0
841ee35ffffffff,2.0,0.0,0.0
841ee37ffffffff,34.0,0.0,0.0
841ee65ffffffff,143.0,0.0,0.0
841ee67ffffffff,38.0,0.0,0.0
841ee81ffffffff,40.0,26.0,0.0
841ee85ffffffff,1.0,0.0,0.0
841ee89ffffffff,2.0,0.0,0.0
841ee8bffffffff,7.0,0.0,0.0
841ee8dffffffff,8.0,6.0,0.0
841ee91ffffffff,28.0,6.0,0.0
841ee95ffffffff,4.0,0.0,0.0
841ee97ffffffff,27.0,5.0,0.0
841ee99ffffffff,1.0,0.0,0.0
841eea3ffffffff,2.0,0.0,0.0
841eea5ffffffff,2.0,0.0,0.0
841eeabffffffff,3.0,0.0,0.0
841eeb5ffffffff,4.0,0.0,0.0
841eeb7ffffffff,178.0,14.0,0.0
841eeb9ffffffff,21.0,2.0,0.0
841eebdffffffff,1.0,0.0,0.0
841eec5ffffffff,1.0,0.0,0.0
841eec7ffffffff,1.0,0.0,0.0
841eed1ffffffff,3.0,0.0,0.0
841eed5ffffffff,2.0,0.0,0.0
841eee1ffffffff,1.0,0.0,0.0
841eee3ffffffff,2.0,0.0,0.0
841eee7ffffffff,6.0,0.0,0.0
841eeebffffffff,9.0,0.0,0.0
841ef01ffffffff,11.0,0.0,0.0
841ef09ffffffff,4.0,0.0,0.0
841ef11ffffffff,4.0,0.0,0.0
841ef13ffffffff,2.0,0.0,0.0
841ef15ffffffff,1.0,0.0,0.0
841ef19ffffffff,2.0,0.0,0.0
841ef1bffffffff,16.0,0.0,0.0
841ef21ffffffff,23.0,0.0,0.0
841ef23ffffffff,19.0,0.0,0.0
841ef27ffffffff,27.0,0.0,0.0
841ef29ffffffff,3.0,0.0,0.0
841ef2bffffffff,2.0,0.0,0.0
841ef2dffffffff,1.0,0.0,0.0
841ef33ffffffff,5.0,0.0,0.0
841ef3bffffffff,4.0,0.0,0.0
841ef47ffffffff,2.0,0.0,0.0
841ef55ffffffff,5.0,0.0,0.0
841ef59ffffffff,3.0,0.0,0.0
841ef5bffffffff,4.0,0.0,0.0
841ef5dffffffff,10.0,0.0,0.0
841ef63ffffffff,3.0,0.0,0.0
841ef65ffffffff,17.0,0.0,0.0
841ef69ffffffff,2.0,0.0,0.0
841ef6dffffffff,3.0,0.0,0.0
841f001ffffffff,35.0,29.0,0.0
841f003ffffffff,4.0,0.0,0.0
841f009ffffffff,11.0,9.0,0.0
841f00dffffffff,18.0,0.0,0.0
841f015ffffffff,2.0,0.0,0.0
841f017ffffffff,1.0,0.0,0.0
841f01dffffffff,2.0,0.0,0.0
841f027ffffffff,2.0,0.0,0.0
841f029ffffffff,20.0,0.0,0.0
841f033ffffffff,7.0,2.0,0.0
841f035ffffffff,2.0,0.0,0.0
841f037ffffffff,2.0,0.0,0.0
841f03bffffffff,9.0,0.0,0.0
841f041ffffffff,1.0,0.0,0.0
841f045ffffffff,13.0,0.0,0.0
841f049ffffffff,2.0,0.0,0.0
841f051ffffffff,247.0,2.0,0.0
841f055ffffffff,9.0,6.0,0.0
841f059ffffffff,141.0,16.0,0.0
841f05bffffffff,84.0,4.0,0.0
841f05dffffffff,5.0,2.0,0.0
841f061ffffffff,41.0,2.0,0.0
841f063ffffffff,13.0,0.0,0.0
841f067ffffffff,2.0,0.0,0.0
841f069ffffffff,12.0,0.0,0.0
841f06bffffffff,2.0,0.0,0.0
841f06dffffffff,6.0,0.0,0.0
841f087ffffffff,1.0,0.0,0.0
841f095ffffffff,1.0,0.0,0.0
841f09bffffffff,60.0,0.0,0.0
841f09dffffffff,5.0,0.0,0.0
841f0a9ffffffff,2.0,0.0,0.0
841f0b1ffffffff,7.0,0.0,0.0
841f0b3ffffffff,8.0,0.0,0.0
841f0bdffffffff,1.0,0.0,0.0
841f0c7ffffffff,3.0,0.0,0.0
841f0d1ffffffff,4.0,0.0,0.0
841f0d3ffffffff,6.0,0.0,0.0
841f0e1ffffffff,1.0,0.0,0.0
841f0e7ffffffff,4.0,0.0,0.0
841f0ebffffffff,8.0,0.0,0.0
841f0edffffffff,14.0,0.0,0.0
841f101ffffffff,2.0,2.0,0.0
841f103ffffffff,6.0,0.0,0.0
841f10dffffffff,9.0,0.0,0.0
841f115ffffffff,1.0,0.0,0.0
841f117ffffffff,18.0,0.0,0.0
841f11dffffffff,1.0,1.0,0.0
841f121ffffffff,37.0,2.0,0.0
841f125ffffffff,7.0,0.0,0.0
841f129ffffffff,63.0,0.0,0.0
841f12bffffffff,13.0,0.0,0.0
841f12dffffffff,218.0,1.0,0.0
841f131ffffffff,75.0,0.0,0.0
841f133ffffffff,39.0,0.0,0.0
841f137ffffffff,117.0,0.0,0.0
841f13bffffffff,2.0,0.0,0.0
841f13dffffffff,2.0,2.0,0.0
841f143ffffffff,11.0,0.0,0.0
841f149ffffffff,9.0,0.0,0.0
841f14bffffffff,30.0,0.0,0.0
841f14dffffffff,9.0,0.0,0.0
841f153ffffffff,4.0,0.0,0.0
841f155ffffffff,4.0,0.0,0.0
841f157ffffffff,2.0,0.0,0.0
841f15bffffffff,6.0,5.0,0.0
841f161ffffffff,4.0,0.0,0.0
841f165ffffffff,6.0,0.0,0.0
841f169ffffffff,1.0,0.0,0.0
841f16bffffffff,1.0,0.0,0.0
841f16dffffffff,10.0,0.0,0.0
841f181ffffffff,3.0,0.0,0.0
841f185ffffffff,5.0,3.0,0.0
841f189ffffffff,27.0,2.0,0.0
841f18bffffffff,17.0,0.0,0.0
841f191ffffffff,4.0,0.0,0.0
841f193ffffffff,3.0,0.0,0.0
841f195ffffffff,11.0,0.0,0.0
841f199ffffffff,12.0,0.0,0.0
841f1a1ffffffff,110.0,9.0,0.0
841f1a5ffffffff,149.0,0.0,0.0
841f1a7ffffffff,2.0,0.0,0.0
841f1a9ffffffff,30.0,2.0,0.0
841f1abffffffff,16.0,0.0,0.0
841f1adffffffff,5.0,0.0,0.0
841f1b1ffffffff,19.0,0.0,0.0
841f1b3ffffffff,14.0,0.0,0.0
841f1b5ffffffff,1.0,0.0,0.0
841f1b7ffffffff,6.0,0.0,0.0
841f1bbffffffff,19.0,6.0,0.0
841f1bdffffffff,5.0,0.0,0.0
841f1c1ffffffff,6.0,0.0,0.0
841f1c3ffffffff,10.0,1.0,0.0
841f1c7ffffffff,2.0,0.0,0.0
841f1cdffffffff,4.0,0.0,0.0
841f1d1ffffffff,15.0,0.0,0.0
841f1d3ffffffff,4.0,0.0,0.0
841f1d5ffffffff,100.0,0.0,0.0
841f1d7ffffffff,4.0,0.0,0.0
841f1d9ffffffff,6.0,0.0,0.0
841f1dbffffffff,7.0,0.0,0.0
841f1e1ffffffff,1.0,0.0,0.0
841f1e7ffffffff,5.0,0.0,0.0
841f1ebffffffff,4.0,0.0,0.0
841f1edffffffff,2.0,0.0,0.0
841f205ffffffff,2.0,0.0,0.0
841f207ffffffff,3.0,2.0,0.0
841f20dffffffff,5.0,0.0,0.0
841f211ffffffff,1.0,0.0,0.0
841f217ffffffff,4.0,0.0,0.0
841f219ffffffff,11.0,0.0,0.0
841f21dffffffff,2.0,0.0,0.0
841f221ffffffff,8.0,6.0,0.0
841f225ffffffff,1.0,0.0,0.0
841f227ffffffff,3.0,2.0,0.0
841f22bffffffff,17.0,0.0,0.0
841f22dffffffff,5.0,0.0,0.0
841f231ffffffff,4.0,0.0,0.0
841f233ffffffff,34.0,1.0,0.0
841f235ffffffff,2.0,0.0,0.0
841f237ffffffff,4.0,0.0,0.0
841f245ffffffff,3.0,3.0,0.0
841f24bffffffff,12.0,0.0,0.0
841f251ffffffff,11.0,0.0,0.0
841f253ffffffff,2.0,0.0,0.0
841f257ffffffff,8.0,0.0,0.0
841f259ffffffff,4.0,0.0,0.0
841f25dffffffff,2.0,0.0,0.0
841f263ffffffff,1.0,1.0,0.0
841f269ffffffff,2.0,2.0,0.0
841f26dffffffff,2.0,0.0,0.0
841f283ffffffff,9.0,0.0,0.0
841f29dffffffff,7.0,0.0,0.0
841f2a1ffffffff,9.0,0.0,0.0
841f2a3ffffffff,2.0,2.0,0.0
841f2a9ffffffff,41.0,0.0,0.0
841f2adffffffff,5.0,0.0,0.0
841f2dbffffffff,2.0,0.0,0.0
841f2e1ffffffff,2.0,0.0,0.0
841f2e5ffffffff,3.0,0.0,0.0
841f2e7ffffffff,8.0,4.0,0.0
841f311ffffffff,7.0,5.0,0.0
841f313ffffffff,11.0,4.0,0.0
841f315ffffffff,11.0,0.0,0.0
841f317ffffffff,4.0,0.0,0.0
841f31bffffffff,19.0,19.0,0.0
841f31dffffffff,1.0,1.0,0.0
841f327ffffffff,9.0,0.0,0.0
841f331ffffffff,3.0,2.0,0.0
841f333ffffffff,10.0,0.0,0.0
841f335ffffffff,2.0,0.0,0.0
841f337ffffffff,9.0,0.0,0.0
841f33bffffffff,45.0,2.0,0.0
841f33dffffffff,13.0,0.0,0.0
841f357ffffffff,6.0,2.0,0.0
841f359ffffffff,1.0,0.0,0.0
841f403ffffffff,4.0,0.0,0.0
841f40dffffffff,2.0,0.0,0.0
841f415ffffffff,1.0,0.0,0.0
841f421ffffffff,9.0,0.0,0.0
841f42dffffffff,1.0,0.0,0.0
841f453ffffffff,1.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0
841f4adffffffff,2.0,0.0,0.0
841f4e1ffffffff,22.0,0.0,0.0
841f4e3ffffffff,5.0,0.0,0.0
841f4e9ffffffff,1.0,0.0,0.0
841f4ebffffffff,16.0,0.0,0.0
841f501ffffffff,3.0,0.0,0.0
841f50dffffffff,1.0,0.0,0.0
841f511ffffffff,5.0,0.0,0.0
841f513ffffffff,17.0,0.0,0.0
841f517ffffffff,2.0,0.0,0.0
841f519ffffffff,4.0,0.0,0.0
841f51bffffffff,4.0,0.0,0.0
841f521ffffffff,6.0,0.0,0.0
841f523ffffffff,25.0,0.0,0.0
841f525ffffffff,16.0,0.0,0.0
841f535ffffffff,8.0,0.0,0.0
841f53dffffffff,12.0,0.0,0.0
841f547ffffffff,2.0,0.0,0.0
841f551ffffffff,2.0,0.0,0.0
841f561ffffffff,1.0,0.0,0.0
841f565ffffffff,6.0,0.0,0.0
841f567ffffffff,14.0,0.0,0.0
841f585ffffffff,2.0,0.0,0.0
841f593ffffffff,2.0,0.0,0.0
841f59bffffffff,2.0,0.0,0.0
841f5c5ffffffff,5.0,0.0,0.0
841f5c7ffffffff,3.0,0.0,0.0
841f5ddffffffff,1.0,0.0,0.0
841f5e1ffffffff,6.0,0.0,0.0
841f5e3ffffffff,7.0,0.0,0.0
841f5e9ffffffff,2.0,0.0,0.0
841f605ffffffff,3.0,0.0,0.0
841f607ffffffff,4.0,0.0,0.0
841f655ffffffff,2.0,0.0,0.0
841f6c5ffffffff,5.0,0.0,0.0
841f703ffffffff,2.0,0.0,0.0
841f715ffffffff,16.0,0.0,0.0
841f71dffffffff,9.0,0.0,0.0
841f725ffffffff,6.0,0.0,0.0
841f727ffffffff,1.0,0.0,0.0
841f72dffffffff,2.0,0.0,0.0
841f803ffffffff,6.0,0.0,0.0
841f805ffffffff,1.0,0.0,0.0
841f807ffffffff,30.0,4.0,0.0
841f80bffffffff,17.0,0.0,0.0
841f813ffffffff,2.0,0.0,0.0
841f817ffffffff,31.0,0.0,0.0
841f819ffffffff,5.0,0.0,0.0
841f81bffffffff,57.0,2.0,0.0
841f81dffffffff,10.0,0.0,0.0
841f821ffffffff,3.0,0.0,0.0
841f823ffffffff,95.0,1.0,0.0
841f827ffffffff,114.0,14.0,0.0
841f82bffffffff,1.0,0.0,0.0
841f82dffffffff,2.0,0.0,0.0
841f831ffffffff,15.0,0.0,0.0
841f833ffffffff,54.0,1.0,0.0
841f835ffffffff,58.0,0.0,0.0
841f837ffffffff,15.0,0.0,0.0
841f839ffffffff,189.0,13.0,0.0
841f83bffffffff,429.0,6.0,0.0
841f83dffffffff,36.0,1.0,0.0
841f841ffffffff,2.0,2.0,0.0
841f843ffffffff,2.0,0.0,0.0
841f84bffffffff,4.0,0.0,0.0
841f853ffffffff,24.0,0.0,0.0
841f857ffffffff,81.0,3.0,0.0
841f865ffffffff,4.0,0.0,0.0
841f881ffffffff,7.0,2.0,0.0
841f883ffffffff,6.0,4.0,0.0
841f887ffffffff,24.0,7.0,0.0
841f889ffffffff,61.0,2.0,0.0
841f88bffffffff,14.0,9.0,0.0
841f891ffffffff,4.0,2.0,0.0
841f895ffffffff,2.0,0.0,0.0
841f899ffffffff,104.0,21.0,0.0
841f89bffffffff,6.0,0.0,0.0
841f89dffffffff,4.0,2.0,0.0
841f8abffffffff,2.0,0.0,0.0
841f8adffffffff,15.0,0.0,0.0
841f8b1ffffffff,2.0,0.0,0.0
841f8b3ffffffff,15.0,0.0,0.0
841f8b7ffffffff,3.0,0.0,0.0
841f8c1ffffffff,6.0,3.0,0.0
841f8c3ffffffff,2.0,0.0,0.0
841f8c5ffffffff,1.0,0.0,0.0
841f8c7ffffffff,2.0,0.0,0.0
841f8c9ffffffff,2.0,0.0,0.0
841f8cbffffffff,70.0,0.0,0.0
841f8d1ffffffff,392.0,196.0,0.0
841f8d3ffffffff,59.0,30.0,0.0
841f8d5ffffffff,14.0,2.0,0.0
841f8d7ffffffff,149.0,43.0,0.0
841f8d9ffffffff,2.0,0.0,0.0
841f8dbffffffff,13.0,9.0,0.0
841f8e1ffffffff,46.0,9.0,0.0
841f8e5ffffffff,107.0,6.0,0.0
841f8e7ffffffff,2.0,0.0,0.0
841f8e9ffffffff,225.0,2.0,0.0
841f8ebffffffff,116.0,33.0,0.0
841f8edffffffff,114.0,2.0,0.0
841f903ffffffff,4.0,2.0,0.0
841f911ffffffff,30.0,29.0,0.0
841f913ffffffff,3.0,3.0,0.0
841f917ffffffff,46.0,32.0,0.0
841f91bffffffff,79.0,15.0,0.0
841f91dffffffff,54.0,1.0,0.0
841f927ffffffff,2.0,0.0,0.0
841f92bffffffff,1.0,0.0,0.0
841f931ffffffff,6.0,0.0,0.0
841f93bffffffff,3.0,1.0,0.0
841f94bffffffff,2.0,0.0,0.0
841f94dffffffff,2.0,0.0,0.0
841f951ffffffff,4.0,0.0,0.0
841f95bffffffff,4.0,0.0,0.0
841f981ffffffff,47.0,0.0,0.0
841f983ffffffff,4.0,0.0,0.0
841f985ffffffff,80.0,0.0,0.0
841f987ffffffff,1.0,0.0,0.0
841f98bffffffff,17.0,0.0,0.0
841f991ffffffff,12.0,0.0,0.0
841f995ffffffff,10.0,0.0,0.0
841f997ffffffff,2.0,0.0,0.0
841f999ffffffff,23.0,0.0,0.0
841f99bffffffff,2.0,0.0,0.0
841f99dffffffff,17.0,2.0,0.0
841f9a1ffffffff,68.0,0.0,0.0
841f9a3ffffffff,13.0,0.0,0.0
841f9abffffffff,22.0,0.0,0.0
841f9adffffffff,4.0,0.0,0.0
841f9b9ffffffff,6.0,0.0,0.0
841f9bdffffffff,1.0,0.0,0.0
841f9c9ffffffff,51.0,7.0,0.0
841f9cbffffffff,8.0,0.0,0.0
841f9cdffffffff,25.0,23.0,0.0
841f9d3ffffffff,5.0,0.0,0.0
841f9d5ffffffff,1.0,0.0,0.0
841f9d7ffffffff,82.0,6.0,0.0
841f9d9ffffffff,14.0,2.0,0.0
841f9dbffffffff,1.0,0.0,0.0
841f9e7ffffffff,7.0,0.0,0.0
841f9ebffffffff,1.0,1.0,0.0
841fa05ffffffff,4.0,0.0,0.0
841fa09ffffffff,12.0,0.0,0.0
841fa0bffffffff,3.0,0.0,0.0
841fa0dffffffff,2.0,0.0,0.0
841fa11ffffffff,20.0,0.0,0.0
841fa13ffffffff,1.0,0.0,0.0
841fa15ffffffff,2.0,0.0,0.0
841fa17ffffffff,15.0,0.0,0.0
841fa19ffffffff,5.0,0.0,0.0
841fa1dffffffff,10.0,0.0,0.0
841fa21ffffffff,2.0,0.0,0.0
841fa25ffffffff,2.0,0.0,0.0
841fa29ffffffff,6.0,2.0,0.0
841fa31ffffffff,12.0,0.0,0.0
841fa35ffffffff,31.0,0.0,0.0
841fa37ffffffff,2.0,0.0,0.0
841fa3bffffffff,6.0,0.0,0.0
841fa3dffffffff,1.0,0.0,0.0
841fa41ffffffff,11.0,0.0,0.0
841fa43ffffffff,5.0,0.0,0.0
841fa45ffffffff,20.0,0.0,0.0
841fa47ffffffff,46.0,2.0,0.0
841fa49ffffffff,8.0,2.0,0.0
841fa4bffffffff,13.0,0.0,0.0
841fa4dffffffff,101.0,3.0,0.0
841fa51ffffffff,9.0,1.0,0.0
841fa53ffffffff,21.0,0.0,0.0
841fa55ffffffff,34.0,4.0,0.0
841fa57ffffffff,10.0,5.0,0.0
841fa59ffffffff,37.0,0.0,0.0
841fa5bffffffff,28.0,0.0,0.0
841fa5dffffffff,26.0,0.0,0.0
841fa61ffffffff,4.0,0.0,0.0
841fa65ffffffff,2.0,0.0,0.0
841fa67ffffffff,7.0,2.0,0.0
841fa69ffffffff,8.0,0.0,0.0
841fa6bffffffff,1.0,0.0,0.0
841fa6dffffffff,16.0,0.0,0.0
841fa81ffffffff,4.0,0.0,0.0
841fa83ffffffff,133.0,0.0,0.0
841fa85ffffffff,8.0,0.0,0.0
841fa87ffffffff,8.0,0.0,0.0
841fa89ffffffff,3.0,0.0,0.0
841fa8bffffffff,8.0,0.0,0.0
841fa8dffffffff,8.0,0.0,0.0
841fa91ffffffff,2.0,0.0,0.0
841fa93ffffffff,4.0,0.0,0.0
841fa95ffffffff,165.0,0.0,0.0
841fa97ffffffff,4.0,1.0,0.0
841fa99ffffffff,6.0,0.0,0.0
841fa9bffffffff,2.0,0.0,0.0
841fa9dffffffff,5.0,0.0,0.0
841faa1ffffffff,5.0,0.0,0.0
841faa3ffffffff,2.0,0.0,0.0
841faa5ffffffff,10.0,0.0,0.0
841faa7ffffffff,73.0,0.0,0.0
841faadffffffff,264.0,6.0,0.0
841fab1ffffffff,13.0,0.0,0.0
841fab3ffffffff,4.0,0.0,0.0
841fab5ffffffff,1.0,0.0,0.0
841fab7ffffffff,10.0,0.0,0.0
841fab9ffffffff,78.0,0.0,0.0
841fabbffffffff,12.0,0.0,0.0
841fac5ffffffff,4.0,0.0,0.0
841fac7ffffffff,324.0,0.0,0.0
841facbffffffff,6.0,0.0,0.0
841fad3ffffffff,6.0,0.0,0.0
841fad7ffffffff,1.0,0.0,0.0
841fadbffffffff,47.0,4.0,0.0
841faddffffffff,101.0,0.0,0.0
841fae1ffffffff,110.0,1.0,0.0
841fae3ffffffff,80.0,0.0,0.0
841fae5ffffffff,2.0,0.0,0.0
841fae7ffffffff,143.0,3.0,0.0
841faebffffffff,113.0,0.0,0.0
841faedffffffff,1.0,0.0,0.0
841fb01ffffffff,33.0,16.0,0.0
841fb05ffffffff,4.0,0.0,0.0
841fb09ffffffff,20.0,0.0,0.0
841fb0bffffffff,4.0,2.0,0.0
841fb0dffffffff,17.0,0.0,0.0
841fb11ffffffff,68.0,2.0,0.0
841fb13ffffffff,17.0,0.0,0.0
841fb15ffffffff,4.0,0.0,0.0
841fb17ffffffff,12.0,2.0,0.0
841fb1bffffffff,6.0,0.0,0.0
841fb21ffffffff,10.0,0.0,0.0
841fb25ffffffff,2.0,0.0,0.0
841fb27ffffffff,2.0,0.0,0.0
841fb29ffffffff,2.0,0.0,0.0
841fb2dffffffff,99.0,0.0,0.0
841fb31ffffffff,1.0,1.0,0.0
841fb37ffffffff,2.0,0.0,0.0
841fb43ffffffff,52.0,2.0,0.0
841fb45ffffffff,6.0,0.0,0.0
841fb47ffffffff,55.0,7.0,0.0
841fb4dffffffff,5.0,0.0,0.0
