cell_id,Oriolus chinensis,Oriolus chinensis diffusus,Oriolus chinensis [maculatus Group],Oriolus chinensis [chinensis Group],Oriolus chinensis melanisticus,Oriolus chinensis [frontalis Group],Oriolus chinensis broderipi/boneratensis
8460227ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8460229ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
846022dffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8460261ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8460263ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8460267ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8460269ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
846026bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846030bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460311ffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0
8460313ffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0
8460315ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8460317ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
8460319ffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0
846031bffffffff,361.0,0.0,0.0,0.0,0.0,0.0,0.0
846031dffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8460327ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
846032dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8460331ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8460333ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8460335ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8460337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846033bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8460343ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460351ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8460353ffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0
846035bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
846035dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460361ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84608a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84608b5ffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a8bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a91ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a95ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a99ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a9dffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
8460ad3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8460ad7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8460adbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84611bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8461885ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8461887ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8461893ffffffff,385.0,0.0,0.0,0.0,0.0,0.0,0.0
846189bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
846189dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84618b9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84618c5ffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0
84618c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84618cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84618d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84618d7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84619a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464087ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84640a7ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84640b9ffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0
84640bdffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
84640d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464121ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464125ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464127ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8464129ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846414dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464161ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
8464165ffffffff,25.0,3.0,0.0,0.0,0.0,0.0,0.0
846416dffffffff,1146.0,179.0,5.0,0.0,0.0,0.0,0.0
8464193ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8464225ffffffff,28.0,0.0,2.0,0.0,0.0,0.0,0.0
846422dffffffff,40.0,6.0,2.0,0.0,0.0,0.0,0.0
8464265ffffffff,38.0,6.0,0.0,0.0,0.0,0.0,0.0
8464267ffffffff,22.0,2.0,2.0,0.0,0.0,0.0,0.0
846426dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
846428bffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
846429dffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0
84642b1ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
84642d7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8464309ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
846430bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464313ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464319ffffffff,90.0,2.0,5.0,0.0,0.0,0.0,0.0
846431dffffffff,17.0,0.0,11.0,0.0,0.0,0.0,0.0
8464323ffffffff,189.0,111.0,0.0,0.0,0.0,0.0,0.0
8464327ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
846432bffffffff,32.0,6.0,0.0,0.0,0.0,0.0,0.0
8464331ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464339ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
846433dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464341ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8464343ffffffff,10.0,0.0,1.0,0.0,0.0,0.0,0.0
8464347ffffffff,40.0,4.0,30.0,0.0,0.0,0.0,0.0
8464349ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
846434bffffffff,15.0,0.0,10.0,0.0,0.0,0.0,0.0
8464353ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8464357ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464359ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
846435bffffffff,36.0,8.0,0.0,0.0,0.0,0.0,0.0
8464363ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846436bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
846480bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846480dffffffff,58.0,40.0,0.0,0.0,0.0,0.0,0.0
8464813ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8464821ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8464825ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8464829ffffffff,27.0,20.0,0.0,0.0,0.0,0.0,0.0
846482bffffffff,68.0,6.0,0.0,0.0,0.0,0.0,0.0
846482dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8464835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464841ffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
8464843ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464845ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
8464849ffffffff,10.0,5.0,0.0,0.0,0.0,0.0,0.0
846484bffffffff,8.0,5.0,0.0,0.0,0.0,0.0,0.0
846484dffffffff,9.0,5.0,4.0,0.0,0.0,0.0,0.0
8464853ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846485dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464867ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846488bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84648a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84648b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84648b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84648c1ffffffff,36.0,4.0,0.0,0.0,0.0,0.0,0.0
84648c9ffffffff,67.0,4.0,0.0,0.0,0.0,0.0,0.0
84648ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84648ebffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8464901ffffffff,10.0,1.0,0.0,0.0,0.0,0.0,0.0
8464903ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
8464911ffffffff,39.0,12.0,0.0,0.0,0.0,0.0,0.0
846491dffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
846494bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464951ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8464953ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464981ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8464983ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84649b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84649b7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84649d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464a03ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8464a05ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8464a07ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
8464a09ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8464a0dffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8464a11ffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0
8464a17ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8464a19ffffffff,8.0,1.0,0.0,0.0,0.0,0.0,0.0
8464a1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464a1dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464a21ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8464a25ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8464a29ffffffff,66.0,16.0,1.0,0.0,0.0,0.0,0.0
8464a2bffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8464a2dffffffff,10.0,8.0,0.0,0.0,0.0,0.0,0.0
8464a31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8464a35ffffffff,21.0,6.0,0.0,0.0,0.0,0.0,0.0
8464a39ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8464a3dffffffff,55.0,23.0,0.0,0.0,0.0,0.0,0.0
8464a41ffffffff,54.0,5.0,1.0,0.0,0.0,0.0,0.0
8464a43ffffffff,27.0,27.0,0.0,0.0,0.0,0.0,0.0
8464a45ffffffff,63.0,29.0,0.0,0.0,0.0,0.0,0.0
8464a47ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8464a49ffffffff,133.0,47.0,0.0,0.0,0.0,0.0,0.0
8464a4bffffffff,983.0,358.0,27.0,0.0,0.0,0.0,0.0
8464a4dffffffff,37.0,15.0,0.0,0.0,0.0,0.0,0.0
8464a51ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8464a53ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464a55ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8464a57ffffffff,183.0,7.0,0.0,0.0,0.0,0.0,0.0
8464a59ffffffff,18.0,10.0,0.0,0.0,0.0,0.0,0.0
8464a5bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8464a5dffffffff,31.0,9.0,0.0,0.0,0.0,0.0,0.0
8464a63ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
8464a69ffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
8464a6bffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8464abbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8464b13ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8464b19ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8464b1bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464b25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464b29ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8464b31ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
8464b37ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8464b41ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464b49ffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0
8464b4dffffffff,19.0,12.0,0.0,0.0,0.0,0.0,0.0
8464b51ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8464b53ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8464b55ffffffff,28.0,14.0,0.0,0.0,0.0,0.0,0.0
8464b5dffffffff,13.0,6.0,0.0,0.0,0.0,0.0,0.0
8464b61ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464b63ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8464b67ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464e45ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8464e49ffffffff,2205.0,0.0,0.0,0.0,0.0,0.0,0.0
8464e4dffffffff,195.0,0.0,0.0,0.0,0.0,0.0,0.0
8464e61ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8464e65ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8464e69ffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8464e6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464e6dffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
8465005ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8465009ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
846500bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
846500dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465015ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8465017ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8465019ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
846501dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465023ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465029ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846502bffffffff,21.0,0.0,1.0,0.0,0.0,0.0,0.0
846502dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8465031ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465033ffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0
8465039ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
846503bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8465047ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465051ffffffff,251.0,0.0,5.0,0.0,0.0,0.0,0.0
8465053ffffffff,38.0,0.0,1.0,0.0,0.0,0.0,0.0
8465055ffffffff,278.0,0.0,0.0,0.0,0.0,0.0,0.0
8465057ffffffff,356.0,0.0,14.0,0.0,0.0,0.0,0.0
8465059ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
846505bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846505dffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8465063ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84650d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84650d9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84650e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8465113ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8465119ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8465153ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8465181ffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0
8465183ffffffff,7.0,1.0,1.0,0.0,0.0,0.0,0.0
8465187ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8465189ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
846518bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
846518dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8465191ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465193ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8465199ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
846519dffffffff,19.0,0.0,8.0,0.0,0.0,0.0,0.0
84651b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84651b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84651b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84651bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84651bdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84651c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84651c9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84651cdffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84651d1ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
84651d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84651d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84651d9ffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0
84651dbffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
84651ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465205ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8465207ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846520dffffffff,3738.0,0.0,51.0,0.0,0.0,0.0,0.0
846521bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8465223ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8465225ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8465227ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8465229ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
846522dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8465231ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8465233ffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
8465237ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
846523dffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8465263ffffffff,1028.0,0.0,27.0,0.0,0.0,0.0,0.0
8465267ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
846526bffffffff,345.0,0.0,8.0,0.0,0.0,0.0,0.0
84652cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84652e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465313ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465353ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
846556bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465731ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8465801ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8465803ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8465805ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8465807ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846580bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
846580dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465811ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465813ffffffff,14.0,10.0,0.0,0.0,0.0,0.0,0.0
8465815ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8465817ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8465819ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846581dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8465821ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465825ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8465827ffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0
8465835ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8465839ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846583dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465847ffffffff,277.0,43.0,0.0,0.0,0.0,0.0,0.0
8465851ffffffff,39.0,1.0,0.0,0.0,0.0,0.0,0.0
8465855ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8465857ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8465859ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846585dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465861ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8465867ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846586bffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
8465885ffffffff,10.0,0.0,1.0,0.0,0.0,0.0,0.0
8465887ffffffff,26.0,17.0,0.0,0.0,0.0,0.0,0.0
8465891ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465893ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8465895ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8465897ffffffff,33.0,17.0,0.0,0.0,0.0,0.0,0.0
846589bffffffff,27.0,12.0,0.0,0.0,0.0,0.0,0.0
84658a1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84658a3ffffffff,65.0,19.0,0.0,0.0,0.0,0.0,0.0
84658a5ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
84658a7ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
84658a9ffffffff,40.0,6.0,0.0,0.0,0.0,0.0,0.0
84658abffffffff,25.0,16.0,0.0,0.0,0.0,0.0,0.0
84658adffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84658b1ffffffff,37.0,7.0,0.0,0.0,0.0,0.0,0.0
84658b3ffffffff,129.0,38.0,2.0,0.0,0.0,0.0,0.0
84658b5ffffffff,195.0,168.0,9.0,0.0,0.0,0.0,0.0
84658b7ffffffff,14.0,5.0,0.0,0.0,0.0,0.0,0.0
84658bbffffffff,28.0,3.0,0.0,0.0,0.0,0.0,0.0
84658e1ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0
84658e3ffffffff,24.0,7.0,0.0,0.0,0.0,0.0,0.0
84658e7ffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0
84658e9ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
8465907ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465909ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0
846590bffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8465911ffffffff,173.0,8.0,0.0,0.0,0.0,0.0,0.0
8465915ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8465917ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8465919ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846591bffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0
846591dffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8465933ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8465955ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465959ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846595dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8465969ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465981ffffffff,10.0,8.0,0.0,0.0,0.0,0.0,0.0
846598bffffffff,15.0,12.0,0.0,0.0,0.0,0.0,0.0
8465991ffffffff,38.0,10.0,0.0,0.0,0.0,0.0,0.0
8465993ffffffff,722.0,217.0,0.0,0.0,0.0,0.0,0.0
8465995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465997ffffffff,14.0,7.0,0.0,0.0,0.0,0.0,0.0
8465999ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846599bffffffff,30.0,26.0,0.0,0.0,0.0,0.0,0.0
846599dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84659a7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84659b3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84659b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84659bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84659c1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84659c3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84659c9ffffffff,308.0,0.0,0.0,0.0,0.0,0.0,0.0
84659cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84659cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84659d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84659d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84659dbffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84659e9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b01ffffffff,289.0,43.0,0.0,0.0,0.0,0.0,0.0
8465b09ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8465b0bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b21ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b23ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b25ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b27ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b2bffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b33ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b39ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b3bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b3dffffffff,147.0,6.0,0.0,0.0,0.0,0.0,0.0
