cell_id,Pernis ptilorhynchus,Pernis ptilorhynchus orientalis,Pernis ptilorhynchus ruficollis/philippensis,Pernis ptilorhynchus [ptilorhynchus Group]
843d9b7ffffffff,557.0,0.0,0.0,0.0
843d9b9ffffffff,96.0,0.0,0.0,0.0
843d9bbffffffff,10.0,0.0,0.0,0.0
843d9bdffffffff,11.0,0.0,0.0,0.0
843d9d1ffffffff,66.0,0.0,0.0,0.0
843d9d3ffffffff,45.0,0.0,0.0,0.0
843d9dbffffffff,54.0,0.0,0.0,0.0
843d9e3ffffffff,2.0,0.0,0.0,0.0
843d9e5ffffffff,354.0,0.0,0.0,0.0
843d9e7ffffffff,36.0,0.0,0.0,0.0
843d9edffffffff,10.0,0.0,0.0,0.0
843da03ffffffff,2.0,0.0,0.0,0.0
843da11ffffffff,712.0,0.0,0.0,0.0
843da13ffffffff,86.0,0.0,0.0,0.0
843da15ffffffff,3.0,0.0,0.0,0.0
843da19ffffffff,13.0,0.0,0.0,0.0
843da1bffffffff,32.0,0.0,0.0,0.0
843da1dffffffff,201.0,0.0,0.0,0.0
843da21ffffffff,16.0,0.0,0.0,0.0
843da33ffffffff,14.0,0.0,0.0,0.0
843da37ffffffff,439.0,0.0,0.0,0.0
843da3bffffffff,1.0,0.0,0.0,0.0
843da3dffffffff,4.0,0.0,0.0,0.0
843da53ffffffff,3.0,0.0,0.0,0.0
843da57ffffffff,40.0,0.0,0.0,0.0
843da63ffffffff,2.0,0.0,0.0,0.0
843da69ffffffff,14.0,0.0,0.0,0.0
843da91ffffffff,7.0,0.0,0.0,0.0
843da95ffffffff,11.0,0.0,0.0,0.0
843da97ffffffff,40.0,0.0,0.0,0.0
843da99ffffffff,16.0,0.0,0.0,0.0
843da9dffffffff,23.0,0.0,0.0,0.0
843daa5ffffffff,2.0,0.0,0.0,0.0
843daa7ffffffff,2.0,0.0,0.0,0.0
843daadffffffff,3.0,0.0,0.0,0.0
843dab9ffffffff,3.0,0.0,0.0,0.0
843dac1ffffffff,2.0,0.0,0.0,0.0
843dac3ffffffff,2.0,0.0,0.0,0.0
843dac9ffffffff,151.0,0.0,0.0,0.0
843dacbffffffff,1.0,0.0,0.0,0.0
843dad1ffffffff,141.0,0.0,0.0,0.0
843dad5ffffffff,49.0,0.0,0.0,0.0
843dad7ffffffff,6.0,0.0,0.0,0.0
843dad9ffffffff,39.0,0.0,0.0,0.0
843dadbffffffff,1.0,0.0,0.0,0.0
843daddffffffff,232.0,0.0,0.0,0.0
843dae1ffffffff,13.0,0.0,0.0,0.0
843dae7ffffffff,10.0,0.0,0.0,0.0
843daedffffffff,2.0,0.0,0.0,0.0
843db03ffffffff,1.0,0.0,0.0,0.0
843db09ffffffff,2.0,0.0,0.0,0.0
843db0bffffffff,2.0,0.0,0.0,0.0
843db13ffffffff,63.0,0.0,0.0,0.0
843db1bffffffff,1.0,0.0,0.0,0.0
843db23ffffffff,2.0,0.0,0.0,0.0
843db25ffffffff,5.0,0.0,0.0,0.0
843db29ffffffff,18.0,0.0,0.0,0.0
843db2dffffffff,21.0,0.0,0.0,0.0
843db31ffffffff,10.0,0.0,0.0,0.0
843db35ffffffff,77.0,0.0,0.0,0.0
843db37ffffffff,40.0,0.0,0.0,0.0
843db39ffffffff,2.0,0.0,0.0,0.0
843db3dffffffff,2.0,0.0,0.0,0.0
843db43ffffffff,3.0,0.0,0.0,0.0
843db47ffffffff,1.0,0.0,0.0,0.0
843db49ffffffff,2.0,0.0,0.0,0.0
843db51ffffffff,5.0,0.0,0.0,0.0
843db57ffffffff,1.0,0.0,0.0,0.0
843db5dffffffff,1.0,0.0,0.0,0.0
843db61ffffffff,1.0,0.0,0.0,0.0
843db67ffffffff,29.0,0.0,0.0,0.0
843db6dffffffff,8.0,0.0,0.0,0.0
843e457ffffffff,1.0,0.0,0.0,0.0
843e631ffffffff,2.0,0.0,0.0,0.0
843e689ffffffff,891.0,33.0,0.0,0.0
843e68dffffffff,10.0,2.0,0.0,0.0
843e6c3ffffffff,2.0,0.0,0.0,0.0
8440011ffffffff,2.0,2.0,0.0,0.0
844004dffffffff,2.0,0.0,0.0,0.0
8440197ffffffff,5.0,0.0,0.0,0.0
84401dbffffffff,3.0,0.0,0.0,0.0
84402d7ffffffff,10.0,0.0,0.0,0.0
8440403ffffffff,2.0,0.0,0.0,0.0
8440413ffffffff,2.0,0.0,0.0,0.0
8440415ffffffff,1.0,0.0,0.0,0.0
8440417ffffffff,2.0,0.0,0.0,0.0
8440439ffffffff,6.0,4.0,0.0,0.0
8440447ffffffff,4.0,0.0,0.0,0.0
8440491ffffffff,2.0,0.0,0.0,0.0
8440499ffffffff,13.0,0.0,0.0,0.0
844049bffffffff,5.0,0.0,0.0,0.0
84404c1ffffffff,1.0,1.0,0.0,0.0
84404c3ffffffff,1.0,0.0,0.0,0.0
84404c5ffffffff,9.0,0.0,0.0,0.0
84404cbffffffff,4.0,0.0,0.0,0.0
84404cdffffffff,15.0,7.0,0.0,0.0
84404ddffffffff,171.0,15.0,0.0,0.0
84404e7ffffffff,2.0,0.0,0.0,0.0
844052dffffffff,3.0,0.0,0.0,0.0
8440591ffffffff,2.0,0.0,0.0,0.0
844059dffffffff,2.0,0.0,0.0,0.0
84405c1ffffffff,1.0,0.0,0.0,0.0
84405c9ffffffff,3.0,0.0,0.0,0.0
8440613ffffffff,1.0,0.0,0.0,0.0
8440619ffffffff,28.0,3.0,0.0,0.0
8440651ffffffff,2.0,0.0,0.0,0.0
8440653ffffffff,9.0,0.0,0.0,0.0
844066dffffffff,1.0,0.0,0.0,0.0
8440695ffffffff,1.0,0.0,0.0,0.0
8440699ffffffff,3.0,0.0,0.0,0.0
84406b1ffffffff,2.0,0.0,0.0,0.0
84406b3ffffffff,2.0,0.0,0.0,0.0
84406b7ffffffff,31.0,4.0,0.0,0.0
84406cdffffffff,1.0,0.0,0.0,0.0
84406d7ffffffff,1.0,0.0,0.0,0.0
8440717ffffffff,4.0,0.0,0.0,0.0
84408a9ffffffff,3.0,0.0,0.0,0.0
84408bdffffffff,1.0,0.0,0.0,0.0
8440a8dffffffff,3.0,0.0,0.0,0.0
8440ac5ffffffff,2.0,0.0,0.0,0.0
8440c05ffffffff,2.0,0.0,0.0,0.0
8440c27ffffffff,7.0,0.0,0.0,0.0
8440c61ffffffff,2.0,0.0,0.0,0.0
8440c63ffffffff,1.0,0.0,0.0,0.0
8440c67ffffffff,2.0,0.0,0.0,0.0
8440c6dffffffff,9.0,2.0,0.0,0.0
8440da3ffffffff,2.0,0.0,0.0,0.0
8440dc9ffffffff,1.0,0.0,0.0,0.0
8440e11ffffffff,1.0,0.0,0.0,0.0
8440e13ffffffff,47.0,0.0,2.0,0.0
8440e33ffffffff,3.0,0.0,0.0,0.0
8440e37ffffffff,2.0,0.0,0.0,0.0
8440e3dffffffff,17.0,0.0,0.0,0.0
8440e45ffffffff,6.0,0.0,0.0,0.0
8440e5bffffffff,3.0,0.0,0.0,0.0
8440ec5ffffffff,9.0,0.0,0.0,0.0
8440ee5ffffffff,10.0,0.0,0.0,0.0
8440eedffffffff,4.0,0.0,0.0,0.0
8441035ffffffff,2.0,0.0,0.0,0.0
8441037ffffffff,18.0,0.0,0.0,0.0
84411c9ffffffff,5.0,0.0,0.0,0.0
84411cbffffffff,33.0,0.0,0.0,0.0
8441433ffffffff,2.0,0.0,0.0,0.0
844143bffffffff,5.0,4.0,0.0,0.0
8441485ffffffff,1.0,0.0,0.0,0.0
8441493ffffffff,2.0,0.0,0.0,0.0
8441497ffffffff,4.0,0.0,0.0,0.0
84414c3ffffffff,10.0,0.0,0.0,0.0
84414d7ffffffff,1.0,0.0,0.0,0.0
84414d9ffffffff,3.0,0.0,0.0,0.0
84414dbffffffff,2.0,0.0,0.0,0.0
844150bffffffff,2.0,0.0,0.0,0.0
8441547ffffffff,20.0,0.0,0.0,0.0
844154dffffffff,2.0,0.0,0.0,0.0
844159bffffffff,2.0,0.0,0.0,0.0
84415a1ffffffff,4.0,0.0,0.0,0.0
84415a9ffffffff,2.0,0.0,0.0,0.0
84415c3ffffffff,4.0,0.0,1.0,0.0
84415cbffffffff,2.0,0.0,0.0,0.0
84415d3ffffffff,1.0,1.0,0.0,0.0
84415edffffffff,3.0,0.0,0.0,0.0
8441609ffffffff,1.0,0.0,0.0,0.0
8441617ffffffff,5.0,0.0,3.0,0.0
8441643ffffffff,5.0,0.0,0.0,0.0
844164bffffffff,2.0,0.0,0.0,0.0
8441653ffffffff,2.0,0.0,0.0,0.0
8441659ffffffff,5.0,0.0,0.0,0.0
844165bffffffff,3.0,0.0,0.0,0.0
844165dffffffff,5.0,0.0,0.0,0.0
8441687ffffffff,2.0,0.0,0.0,0.0
84416b1ffffffff,1.0,0.0,0.0,0.0
84416b3ffffffff,2.0,0.0,0.0,0.0
84416d5ffffffff,1.0,0.0,0.0,0.0
84416d7ffffffff,6.0,0.0,0.0,0.0
84416ddffffffff,3.0,0.0,0.0,0.0
84416e1ffffffff,4.0,0.0,0.0,0.0
84416edffffffff,6.0,0.0,3.0,0.0
8441707ffffffff,1.0,0.0,0.0,0.0
844170bffffffff,3.0,0.0,0.0,0.0
8441715ffffffff,4.0,0.0,0.0,0.0
8441719ffffffff,25.0,0.0,0.0,0.0
8441721ffffffff,2.0,0.0,0.0,0.0
8441739ffffffff,1.0,0.0,0.0,0.0
844173dffffffff,7.0,0.0,0.0,0.0
8441855ffffffff,2.0,0.0,0.0,0.0
8441891ffffffff,1.0,0.0,0.0,0.0
84418b3ffffffff,2.0,0.0,0.0,0.0
844192dffffffff,2.0,0.0,0.0,0.0
84419bbffffffff,1.0,0.0,0.0,0.0
8441b43ffffffff,69.0,0.0,0.0,0.0
8441b53ffffffff,4.0,2.0,0.0,0.0
8441b55ffffffff,2.0,0.0,0.0,0.0
8441b5dffffffff,15.0,0.0,0.0,0.0
844206dffffffff,1.0,0.0,0.0,0.0
8442221ffffffff,2.0,0.0,0.0,0.0
8442253ffffffff,1.0,0.0,0.0,0.0
844231dffffffff,6.0,0.0,0.0,0.0
8442345ffffffff,3.0,0.0,0.0,0.0
8442433ffffffff,1.0,0.0,0.0,0.0
8442483ffffffff,2.0,0.0,0.0,0.0
8442493ffffffff,41.0,0.0,0.0,0.0
8442497ffffffff,2.0,0.0,0.0,0.0
8442499ffffffff,17.0,0.0,0.0,0.0
844249dffffffff,2.0,0.0,0.0,0.0
84424d3ffffffff,1.0,0.0,0.0,0.0
84424d5ffffffff,2.0,0.0,0.0,0.0
8442531ffffffff,9.0,0.0,0.0,0.0
8442533ffffffff,4.0,0.0,0.0,0.0
8442581ffffffff,4.0,0.0,0.0,0.0
8442589ffffffff,4.0,0.0,0.0,0.0
844258bffffffff,24.0,0.0,0.0,0.0
844259dffffffff,5.0,0.0,0.0,0.0
84425a7ffffffff,2.0,0.0,0.0,0.0
8442693ffffffff,3.0,0.0,0.0,0.0
8442695ffffffff,1.0,0.0,0.0,0.0
8442697ffffffff,9.0,0.0,0.0,0.0
844269bffffffff,15.0,0.0,0.0,0.0
844269dffffffff,1.0,0.0,0.0,0.0
8442c01ffffffff,48.0,0.0,0.0,0.0
8442c05ffffffff,72.0,0.0,0.0,0.0
8442c07ffffffff,62.0,0.0,0.0,0.0
8442c09ffffffff,4.0,0.0,0.0,0.0
8442c0dffffffff,9.0,0.0,0.0,0.0
8442c11ffffffff,2.0,0.0,0.0,0.0
8442c13ffffffff,35.0,0.0,0.0,0.0
8442c17ffffffff,4.0,0.0,0.0,0.0
8442c19ffffffff,2.0,0.0,0.0,0.0
8442c1bffffffff,4.0,0.0,0.0,0.0
8442c1dffffffff,2.0,0.0,0.0,0.0
8442c21ffffffff,12.0,0.0,2.0,0.0
8442c23ffffffff,38.0,0.0,2.0,0.0
8442c27ffffffff,180.0,0.0,10.0,0.0
8442c29ffffffff,2.0,0.0,0.0,0.0
8442c2bffffffff,3.0,0.0,0.0,0.0
8442c2dffffffff,9.0,0.0,0.0,0.0
8442c31ffffffff,20.0,0.0,0.0,0.0
8442c39ffffffff,16.0,0.0,0.0,0.0
8442c3dffffffff,3.0,0.0,0.0,0.0
8442c41ffffffff,114.0,0.0,0.0,0.0
8442c43ffffffff,58.0,0.0,0.0,0.0
8442c45ffffffff,13.0,0.0,0.0,0.0
8442c47ffffffff,18.0,0.0,0.0,0.0
8442c49ffffffff,6.0,0.0,0.0,0.0
8442c4bffffffff,61.0,0.0,0.0,0.0
8442c4dffffffff,2.0,0.0,0.0,0.0
8442c53ffffffff,7.0,0.0,0.0,0.0
8442c55ffffffff,12.0,0.0,0.0,0.0
8442c57ffffffff,4.0,0.0,0.0,0.0
8442c5dffffffff,115.0,0.0,0.0,0.0
8442c61ffffffff,5.0,0.0,0.0,0.0
8442c63ffffffff,1.0,0.0,0.0,0.0
8442c67ffffffff,4.0,0.0,0.0,0.0
8442c69ffffffff,57.0,0.0,0.0,0.0
8442c6dffffffff,16.0,0.0,0.0,0.0
8442c81ffffffff,4.0,0.0,0.0,0.0
8442c83ffffffff,23.0,0.0,0.0,0.0
8442c89ffffffff,5.0,0.0,0.0,0.0
8442c8bffffffff,18.0,0.0,2.0,0.0
8442c8dffffffff,7.0,0.0,0.0,0.0
8442c91ffffffff,4.0,0.0,0.0,0.0
8442c93ffffffff,1.0,0.0,0.0,0.0
8442c95ffffffff,2.0,0.0,0.0,0.0
8442c9dffffffff,9.0,0.0,0.0,0.0
8442ca1ffffffff,11.0,0.0,0.0,0.0
8442ca5ffffffff,5.0,0.0,0.0,0.0
8442ca7ffffffff,12.0,0.0,0.0,0.0
8442ca9ffffffff,34.0,0.0,0.0,0.0
8442cabffffffff,69.0,0.0,0.0,0.0
8442cb9ffffffff,12.0,0.0,0.0,0.0
8442cbdffffffff,18.0,0.0,0.0,0.0
8442cc1ffffffff,6.0,0.0,0.0,0.0
8442cc3ffffffff,5.0,0.0,0.0,0.0
8442cc5ffffffff,129.0,0.0,4.0,0.0
8442cc7ffffffff,472.0,0.0,2.0,0.0
8442ccbffffffff,5.0,0.0,0.0,0.0
8442ccdffffffff,5.0,0.0,0.0,0.0
8442cd1ffffffff,26.0,0.0,2.0,0.0
8442cd3ffffffff,2.0,0.0,0.0,0.0
8442cd5ffffffff,5.0,0.0,0.0,0.0
8442cdbffffffff,19.0,0.0,0.0,0.0
8442cddffffffff,15.0,0.0,0.0,0.0
8442ce1ffffffff,5.0,0.0,0.0,0.0
8442ce3ffffffff,175.0,0.0,0.0,0.0
8442ce7ffffffff,11.0,0.0,0.0,0.0
8442ce9ffffffff,148.0,0.0,0.0,0.0
8442cebffffffff,227.0,0.0,0.0,0.0
8442cedffffffff,2.0,0.0,0.0,0.0
8442d13ffffffff,11.0,0.0,3.0,0.0
8442d1bffffffff,9.0,0.0,3.0,0.0
8442d89ffffffff,15.0,0.0,0.0,0.0
8442d91ffffffff,9.0,0.0,0.0,0.0
8442d93ffffffff,68.0,0.0,0.0,0.0
8442d95ffffffff,25.0,0.0,0.0,0.0
8442d97ffffffff,43.0,0.0,0.0,0.0
8442d9bffffffff,15.0,0.0,0.0,0.0
8442d9dffffffff,18.0,0.0,0.0,0.0
8442db1ffffffff,4.0,0.0,0.0,0.0
8442db3ffffffff,19.0,0.0,0.0,0.0
8442db5ffffffff,345.0,0.0,0.0,0.0
8442db7ffffffff,130.0,0.0,0.0,0.0
8442db9ffffffff,10.0,0.0,0.0,0.0
8442dbbffffffff,41.0,0.0,0.0,0.0
8442dbdffffffff,5.0,0.0,0.0,0.0
8442dc1ffffffff,9.0,0.0,0.0,0.0
8442dc3ffffffff,51.0,0.0,0.0,0.0
8442dc5ffffffff,7.0,0.0,0.0,0.0
8442dc7ffffffff,4.0,0.0,0.0,0.0
8442dc9ffffffff,11.0,0.0,0.0,0.0
8442dcdffffffff,167.0,0.0,4.0,0.0
8442dd1ffffffff,102.0,0.0,0.0,0.0
8442dd3ffffffff,4.0,0.0,0.0,0.0
8442dd7ffffffff,2.0,0.0,0.0,0.0
8442dd9ffffffff,60.0,0.0,0.0,0.0
8442dddffffffff,1.0,0.0,0.0,0.0
8442e05ffffffff,2.0,0.0,0.0,0.0
8442e23ffffffff,4.0,0.0,0.0,0.0
8442e27ffffffff,9.0,0.0,0.0,0.0
8442e37ffffffff,8.0,0.0,0.0,0.0
8442e47ffffffff,3.0,0.0,0.0,0.0
8442e6bffffffff,1.0,0.0,0.0,0.0
8442ea5ffffffff,1.0,0.0,0.0,0.0
8442ea9ffffffff,2.0,0.0,0.0,0.0
8442eb1ffffffff,10.0,0.0,0.0,0.0
8442eb3ffffffff,79.0,0.0,0.0,0.0
8442eb5ffffffff,3.0,0.0,0.0,0.0
8442eb7ffffffff,14.0,0.0,2.0,0.0
8442ebbffffffff,2.0,0.0,0.0,0.0
8442ebdffffffff,2.0,0.0,0.0,0.0
8443107ffffffff,24.0,0.0,0.0,0.0
8443133ffffffff,4.0,0.0,0.0,0.0
8443139ffffffff,4.0,0.0,0.0,0.0
844313bffffffff,6.0,0.0,0.0,0.0
8443163ffffffff,34.0,0.0,0.0,0.0
84431a9ffffffff,3.0,0.0,0.0,0.0
84431adffffffff,7.0,0.0,0.0,0.0
84431d7ffffffff,2.0,0.0,0.0,0.0
84431e1ffffffff,6.0,0.0,0.0,0.0
84431e3ffffffff,88.0,0.0,0.0,0.0
84431e9ffffffff,81.0,0.0,0.0,0.0
84431ebffffffff,7.0,0.0,0.0,0.0
84431edffffffff,1.0,0.0,0.0,0.0
844330bffffffff,2.0,0.0,0.0,0.0
8443853ffffffff,3.0,0.0,0.0,0.0
84438c1ffffffff,3.0,0.0,0.0,0.0
84438c3ffffffff,9.0,0.0,0.0,0.0
8443983ffffffff,3.0,0.0,0.0,0.0
8443a03ffffffff,122.0,40.0,0.0,0.0
8443a0dffffffff,1.0,1.0,0.0,0.0
8443a13ffffffff,18.0,14.0,0.0,0.0
8443a15ffffffff,3.0,1.0,0.0,0.0
8443a17ffffffff,9.0,5.0,0.0,0.0
8443a33ffffffff,1.0,0.0,0.0,0.0
8443a37ffffffff,3.0,1.0,0.0,0.0
8443a39ffffffff,10.0,2.0,0.0,0.0
8443a91ffffffff,11.0,0.0,0.0,0.0
8443a93ffffffff,9.0,0.0,0.0,0.0
8443a99ffffffff,2.0,0.0,0.0,0.0
8443aa9ffffffff,2.0,0.0,0.0,0.0
8443ac1ffffffff,4.0,1.0,0.0,0.0
8443ac3ffffffff,18.0,6.0,0.0,0.0
8443acbffffffff,5.0,3.0,0.0,0.0
8443acdffffffff,26.0,12.0,0.0,0.0
8443ae3ffffffff,2.0,0.0,0.0,0.0
8443ae5ffffffff,37.0,18.0,0.0,0.0
8443aedffffffff,2.0,2.0,0.0,0.0
844b26dffffffff,2.0,0.0,0.0,0.0
844b609ffffffff,1.0,0.0,0.0,0.0
844b841ffffffff,18.0,0.0,0.0,0.0
844b845ffffffff,78.0,0.0,0.0,0.0
844b847ffffffff,2.0,0.0,0.0,0.0
844b849ffffffff,76.0,0.0,0.0,0.0
844b84dffffffff,53.0,0.0,0.0,0.0
844b861ffffffff,38.0,0.0,0.0,0.0
844b863ffffffff,3.0,0.0,0.0,0.0
844b869ffffffff,46.0,1.0,0.0,0.0
844b86dffffffff,1001.0,114.0,0.0,0.0
844b9cdffffffff,4.0,0.0,0.0,0.0
844ba01ffffffff,145.0,19.0,0.0,0.0
844ba03ffffffff,461.0,31.0,0.0,0.0
844ba05ffffffff,954.0,119.0,0.0,0.0
844ba07ffffffff,135.0,7.0,0.0,0.0
844ba09ffffffff,10.0,0.0,0.0,0.0
844ba0bffffffff,672.0,48.0,0.0,0.0
844ba0dffffffff,30.0,4.0,0.0,0.0
844ba15ffffffff,82.0,9.0,0.0,0.0
844ba19ffffffff,4.0,2.0,0.0,0.0
844ba1dffffffff,534.0,15.0,0.0,0.0
844ba21ffffffff,437.0,19.0,0.0,0.0
844ba25ffffffff,470.0,18.0,0.0,0.0
844ba27ffffffff,233.0,9.0,0.0,0.0
844ba29ffffffff,304.0,5.0,0.0,0.0
844ba2bffffffff,783.0,30.0,0.0,0.0
844ba2dffffffff,4.0,0.0,0.0,0.0
844ba31ffffffff,1.0,0.0,0.0,0.0
844ba35ffffffff,93.0,0.0,0.0,0.0
844ba39ffffffff,305.0,15.0,0.0,0.0
844ba3dffffffff,96.0,9.0,0.0,0.0
844ba57ffffffff,455.0,62.0,0.0,0.0
844ba63ffffffff,6.0,0.0,0.0,0.0
844bb11ffffffff,107.0,1.0,0.0,0.0
844bb13ffffffff,235.0,20.0,0.0,0.0
844bb17ffffffff,64.0,7.0,0.0,0.0
844bb19ffffffff,70.0,0.0,0.0,0.0
844bb1bffffffff,262.0,3.0,0.0,0.0
844bb53ffffffff,19.0,0.0,0.0,0.0
844bb59ffffffff,4.0,0.0,0.0,0.0
8452113ffffffff,6.0,0.0,0.0,0.0
8452153ffffffff,3.0,0.0,0.0,0.0
845215bffffffff,1.0,0.0,0.0,0.0
84521c5ffffffff,4.0,0.0,0.0,0.0
84521e9ffffffff,3.0,0.0,0.0,0.0
8452301ffffffff,1.0,0.0,0.0,0.0
84524d3ffffffff,13.0,0.0,0.0,0.0
84534d5ffffffff,31.0,5.0,0.0,0.0
84534d9ffffffff,2.0,2.0,0.0,0.0
8453639ffffffff,1.0,0.0,0.0,0.0
84536e5ffffffff,55.0,0.0,0.0,0.0
8453a95ffffffff,1.0,0.0,0.0,0.0
8453ad7ffffffff,3.0,0.0,0.0,0.0
8460021ffffffff,9.0,0.0,0.0,0.0
8460025ffffffff,490.0,0.0,0.0,0.0
8460027ffffffff,184.0,0.0,0.0,0.0
846002dffffffff,114.0,0.0,0.0,0.0
8460045ffffffff,2.0,0.0,0.0,0.0
846004dffffffff,21.0,0.0,0.0,0.0
8460061ffffffff,200.0,0.0,0.0,0.0
8460065ffffffff,432.0,0.0,2.0,0.0
8460067ffffffff,181.0,0.0,0.0,0.0
8460069ffffffff,209.0,0.0,0.0,0.0
846006bffffffff,3.0,0.0,0.0,0.0
846006dffffffff,184.0,0.0,2.0,0.0
8460101ffffffff,7.0,0.0,0.0,0.0
8460103ffffffff,16.0,0.0,0.0,0.0
8460105ffffffff,12.0,0.0,0.0,0.0
8460107ffffffff,3.0,0.0,0.0,0.0
8460109ffffffff,12.0,0.0,0.0,0.0
846010bffffffff,6.0,0.0,0.0,0.0
846010dffffffff,10.0,0.0,0.0,0.0
8460111ffffffff,69.0,0.0,0.0,0.0
8460113ffffffff,172.0,0.0,0.0,0.0
8460115ffffffff,39.0,0.0,0.0,0.0
8460117ffffffff,139.0,0.0,0.0,0.0
8460119ffffffff,104.0,0.0,0.0,0.0
846011bffffffff,231.0,0.0,0.0,0.0
846011dffffffff,98.0,0.0,0.0,0.0
8460121ffffffff,8.0,0.0,0.0,0.0
846012bffffffff,6.0,0.0,0.0,0.0
8460131ffffffff,6.0,0.0,0.0,0.0
8460133ffffffff,5.0,0.0,0.0,0.0
8460137ffffffff,2.0,0.0,0.0,0.0
8460139ffffffff,71.0,0.0,0.0,0.0
846013bffffffff,5.0,0.0,0.0,0.0
8460141ffffffff,38.0,0.0,0.0,0.0
8460143ffffffff,117.0,0.0,0.0,0.0
8460145ffffffff,1774.0,0.0,2.0,0.0
8460147ffffffff,97.0,0.0,0.0,0.0
8460149ffffffff,181.0,0.0,0.0,0.0
846014bffffffff,171.0,0.0,0.0,0.0
846014dffffffff,1561.0,0.0,0.0,0.0
8460151ffffffff,194.0,0.0,0.0,0.0
8460153ffffffff,282.0,0.0,0.0,0.0
8460155ffffffff,38.0,0.0,0.0,0.0
8460157ffffffff,71.0,0.0,0.0,0.0
8460159ffffffff,255.0,0.0,0.0,0.0
846015bffffffff,464.0,0.0,0.0,0.0
846015dffffffff,1086.0,0.0,0.0,0.0
8460161ffffffff,289.0,0.0,0.0,0.0
8460163ffffffff,16.0,0.0,0.0,0.0
8460165ffffffff,6.0,0.0,0.0,0.0
8460169ffffffff,1749.0,0.0,0.0,0.0
846016bffffffff,61.0,0.0,0.0,0.0
846016dffffffff,96.0,0.0,0.0,0.0
84601e1ffffffff,14.0,0.0,0.0,0.0
84601e5ffffffff,48.0,0.0,0.0,0.0
84601e9ffffffff,362.0,0.0,0.0,0.0
84601edffffffff,97.0,0.0,0.0,0.0
8460221ffffffff,20.0,0.0,0.0,0.0
8460225ffffffff,105.0,0.0,0.0,0.0
8460227ffffffff,14.0,0.0,0.0,0.0
8460229ffffffff,9.0,0.0,0.0,0.0
846022dffffffff,188.0,0.0,0.0,0.0
8460261ffffffff,143.0,0.0,0.0,0.0
8460263ffffffff,25.0,0.0,0.0,0.0
8460267ffffffff,229.0,0.0,0.0,0.0
8460269ffffffff,55.0,0.0,0.0,0.0
846026bffffffff,3.0,0.0,0.0,0.0
846026dffffffff,91.0,0.0,4.0,0.0
8460301ffffffff,15.0,0.0,0.0,0.0
8460303ffffffff,41.0,0.0,0.0,0.0
8460305ffffffff,3.0,0.0,0.0,0.0
8460307ffffffff,23.0,0.0,0.0,0.0
8460309ffffffff,33.0,0.0,0.0,0.0
846030bffffffff,160.0,0.0,0.0,0.0
846030dffffffff,4.0,0.0,0.0,0.0
8460311ffffffff,699.0,0.0,0.0,0.0
8460313ffffffff,396.0,0.0,0.0,0.0
8460315ffffffff,198.0,0.0,1.0,0.0
8460317ffffffff,251.0,0.0,0.0,0.0
8460319ffffffff,705.0,0.0,0.0,0.0
846031bffffffff,505.0,0.0,0.0,0.0
846031dffffffff,649.0,0.0,17.0,0.0
8460321ffffffff,174.0,0.0,0.0,0.0
8460323ffffffff,20.0,0.0,0.0,0.0
8460325ffffffff,13.0,0.0,0.0,0.0
8460327ffffffff,59.0,0.0,0.0,0.0
8460329ffffffff,43.0,0.0,0.0,0.0
846032bffffffff,9.0,0.0,0.0,0.0
846032dffffffff,143.0,0.0,0.0,0.0
8460331ffffffff,309.0,0.0,12.0,0.0
8460333ffffffff,426.0,0.0,0.0,0.0
8460335ffffffff,246.0,0.0,0.0,0.0
8460337ffffffff,110.0,0.0,0.0,0.0
8460339ffffffff,420.0,0.0,35.0,0.0
846033bffffffff,1255.0,0.0,27.0,0.0
846033dffffffff,35.0,0.0,0.0,0.0
8460341ffffffff,18.0,0.0,0.0,0.0
8460343ffffffff,118.0,0.0,0.0,0.0
8460345ffffffff,36.0,0.0,0.0,0.0
8460347ffffffff,2.0,0.0,0.0,0.0
8460349ffffffff,18.0,0.0,0.0,0.0
846034bffffffff,5.0,0.0,0.0,0.0
846034dffffffff,5.0,0.0,0.0,0.0
8460351ffffffff,157.0,0.0,0.0,0.0
8460353ffffffff,419.0,0.0,0.0,0.0
8460355ffffffff,9.0,0.0,0.0,0.0
8460357ffffffff,162.0,0.0,0.0,0.0
8460359ffffffff,5.0,0.0,0.0,0.0
846035bffffffff,132.0,0.0,0.0,0.0
846035dffffffff,19.0,0.0,0.0,0.0
8460361ffffffff,23.0,0.0,0.0,0.0
8460363ffffffff,20.0,0.0,0.0,0.0
8460365ffffffff,4.0,0.0,0.0,0.0
8460367ffffffff,79.0,0.0,0.0,0.0
8460369ffffffff,13.0,0.0,0.0,0.0
846036bffffffff,16.0,0.0,0.0,0.0
846036dffffffff,13.0,0.0,0.0,0.0
846081dffffffff,5.0,0.0,0.0,0.0
8460845ffffffff,26.0,0.0,0.0,0.0
8460849ffffffff,3.0,0.0,0.0,0.0
846084dffffffff,30.0,0.0,0.0,0.0
8460857ffffffff,7.0,0.0,0.0,0.0
8460881ffffffff,69.0,0.0,0.0,0.0
8460883ffffffff,9.0,0.0,0.0,0.0
8460885ffffffff,205.0,0.0,0.0,0.0
8460887ffffffff,133.0,0.0,0.0,0.0
8460889ffffffff,43.0,0.0,0.0,0.0
846088bffffffff,13.0,0.0,0.0,0.0
