cell_id,Elanus caeruleus,Elanus caeruleus caeruleus,Elanus caeruleus [vociferus Group]
843d859ffffffff,110.0,0.0,0.0
843d85bffffffff,34.0,0.0,0.0
843d85dffffffff,18.0,0.0,0.0
843d865ffffffff,2.0,0.0,0.0
843d86bffffffff,8.0,0.0,0.0
843d86dffffffff,2.0,0.0,0.0
843d883ffffffff,6.0,0.0,0.0
843d887ffffffff,1.0,0.0,0.0
843d891ffffffff,3.0,0.0,0.0
843d899ffffffff,16.0,0.0,0.0
843d8a5ffffffff,5.0,0.0,0.0
843d8b1ffffffff,4.0,0.0,0.0
843d8b7ffffffff,5.0,0.0,0.0
843d8b9ffffffff,5.0,0.0,0.0
843d8bdffffffff,3.0,0.0,0.0
843d8c1ffffffff,52.0,0.0,0.0
843d8c3ffffffff,7.0,0.0,0.0
843d8cbffffffff,1.0,0.0,0.0
843d8d1ffffffff,26.0,0.0,0.0
843d8d5ffffffff,101.0,0.0,0.0
843d8ddffffffff,21.0,0.0,0.0
843d8e5ffffffff,1.0,0.0,0.0
843d905ffffffff,3.0,0.0,0.0
843d907ffffffff,12.0,0.0,0.0
843d90dffffffff,23.0,0.0,0.0
843d911ffffffff,6.0,0.0,0.0
843d915ffffffff,66.0,0.0,0.0
843d917ffffffff,3.0,0.0,0.0
843d91dffffffff,2.0,0.0,0.0
843d921ffffffff,5.0,0.0,0.0
843d923ffffffff,5.0,0.0,0.0
843d927ffffffff,2.0,0.0,0.0
843d929ffffffff,219.0,0.0,0.0
843d92bffffffff,6.0,0.0,0.0
843d92dffffffff,39.0,0.0,0.0
843d933ffffffff,25.0,0.0,0.0
843d939ffffffff,3.0,0.0,0.0
843d93bffffffff,43.0,0.0,0.0
843d93dffffffff,5.0,0.0,0.0
843d943ffffffff,1.0,0.0,0.0
843d947ffffffff,2.0,0.0,0.0
843d949ffffffff,2.0,0.0,0.0
843d94bffffffff,1.0,0.0,0.0
843d951ffffffff,1.0,0.0,0.0
843d963ffffffff,98.0,0.0,0.0
843d965ffffffff,3.0,0.0,0.0
843d967ffffffff,393.0,0.0,0.0
843d96bffffffff,3.0,0.0,0.0
843d96dffffffff,27.0,0.0,0.0
843d981ffffffff,8.0,0.0,0.0
843d983ffffffff,40.0,0.0,0.0
843d985ffffffff,7.0,0.0,0.0
843d987ffffffff,89.0,0.0,0.0
843d98dffffffff,44.0,0.0,0.0
843d991ffffffff,2.0,0.0,0.0
843d993ffffffff,65.0,0.0,0.0
843d997ffffffff,4.0,0.0,0.0
843d99dffffffff,9.0,0.0,0.0
843d9a3ffffffff,18.0,0.0,0.0
843d9a5ffffffff,14.0,0.0,0.0
843d9a7ffffffff,41.0,0.0,0.0
843d9a9ffffffff,2.0,0.0,0.0
843d9abffffffff,11.0,0.0,0.0
843d9adffffffff,23.0,0.0,0.0
843d9b1ffffffff,17.0,0.0,0.0
843d9b3ffffffff,2.0,0.0,0.0
843d9b5ffffffff,11.0,0.0,0.0
843d9b7ffffffff,274.0,0.0,0.0
843d9b9ffffffff,90.0,0.0,0.0
843d9bbffffffff,6.0,0.0,0.0
843d9bdffffffff,8.0,0.0,0.0
843d9c1ffffffff,7.0,0.0,0.0
843d9c7ffffffff,12.0,0.0,0.0
843d9d1ffffffff,110.0,0.0,0.0
843d9d3ffffffff,44.0,0.0,0.0
843d9dbffffffff,52.0,0.0,0.0
843d9e3ffffffff,2.0,0.0,0.0
843d9e5ffffffff,498.0,0.0,0.0
843d9e7ffffffff,83.0,0.0,0.0
843d9edffffffff,23.0,0.0,0.0
843da03ffffffff,12.0,0.0,0.0
843da07ffffffff,1.0,0.0,0.0
843da09ffffffff,8.0,0.0,0.0
843da0bffffffff,7.0,0.0,0.0
843da0dffffffff,4.0,0.0,0.0
843da11ffffffff,627.0,0.0,0.0
843da13ffffffff,326.0,0.0,0.0
843da15ffffffff,29.0,0.0,0.0
843da17ffffffff,13.0,0.0,0.0
843da19ffffffff,217.0,0.0,0.0
843da1bffffffff,156.0,0.0,0.0
843da1dffffffff,938.0,0.0,0.0
843da21ffffffff,113.0,0.0,0.0
843da23ffffffff,3.0,0.0,0.0
843da25ffffffff,52.0,0.0,0.0
843da2bffffffff,8.0,0.0,0.0
843da2dffffffff,6.0,0.0,0.0
843da33ffffffff,48.0,0.0,0.0
843da37ffffffff,645.0,0.0,0.0
843da39ffffffff,2.0,0.0,0.0
843da3bffffffff,6.0,0.0,0.0
843da3dffffffff,13.0,0.0,0.0
843da43ffffffff,4.0,0.0,0.0
843da47ffffffff,2.0,0.0,0.0
843da53ffffffff,4.0,0.0,0.0
843da57ffffffff,100.0,0.0,0.0
843da5dffffffff,2.0,0.0,0.0
843da63ffffffff,15.0,0.0,0.0
843da67ffffffff,4.0,0.0,0.0
843da69ffffffff,467.0,0.0,0.0
843da6bffffffff,8.0,0.0,0.0
843da6dffffffff,2.0,0.0,0.0
843da81ffffffff,11.0,0.0,0.0
843da85ffffffff,25.0,0.0,0.0
843da8bffffffff,4.0,0.0,0.0
843da8dffffffff,15.0,0.0,0.0
843da91ffffffff,3.0,0.0,0.0
843da95ffffffff,6.0,0.0,0.0
843da97ffffffff,14.0,0.0,0.0
843da99ffffffff,3.0,0.0,0.0
843da9dffffffff,9.0,0.0,0.0
843daa1ffffffff,4.0,0.0,0.0
843daa3ffffffff,3.0,0.0,0.0
843daa5ffffffff,32.0,0.0,0.0
843daa7ffffffff,1.0,0.0,0.0
843daadffffffff,3.0,0.0,0.0
843dab5ffffffff,8.0,0.0,0.0
843dab9ffffffff,2.0,0.0,0.0
843dac1ffffffff,4.0,0.0,0.0
843dac3ffffffff,7.0,0.0,0.0
843dac5ffffffff,7.0,0.0,0.0
843dac9ffffffff,150.0,0.0,0.0
843dacbffffffff,5.0,0.0,0.0
843dacdffffffff,5.0,0.0,0.0
843dad1ffffffff,45.0,0.0,0.0
843dad5ffffffff,100.0,0.0,0.0
843dad7ffffffff,15.0,0.0,0.0
843dad9ffffffff,12.0,0.0,0.0
843daddffffffff,307.0,0.0,0.0
843dae1ffffffff,7.0,0.0,0.0
843dae7ffffffff,8.0,0.0,0.0
843daebffffffff,7.0,0.0,0.0
843daedffffffff,4.0,0.0,0.0
843db03ffffffff,8.0,0.0,0.0
843db07ffffffff,2.0,0.0,0.0
843db09ffffffff,4.0,0.0,0.0
843db0bffffffff,1.0,0.0,0.0
843db11ffffffff,2.0,0.0,0.0
843db13ffffffff,173.0,0.0,0.0
843db15ffffffff,2.0,0.0,0.0
843db23ffffffff,18.0,0.0,0.0
843db25ffffffff,7.0,0.0,0.0
843db27ffffffff,5.0,0.0,0.0
843db29ffffffff,23.0,0.0,0.0
843db2dffffffff,46.0,0.0,0.0
843db31ffffffff,5.0,0.0,0.0
843db35ffffffff,79.0,0.0,0.0
843db37ffffffff,20.0,0.0,0.0
843db39ffffffff,10.0,0.0,0.0
843db3bffffffff,20.0,0.0,0.0
843db3dffffffff,2.0,0.0,0.0
843db41ffffffff,2.0,0.0,0.0
843db43ffffffff,2.0,0.0,0.0
843db45ffffffff,2.0,0.0,0.0
843db47ffffffff,1.0,0.0,0.0
843db49ffffffff,3.0,0.0,0.0
843db4dffffffff,7.0,0.0,0.0
843db51ffffffff,6.0,0.0,0.0
843db53ffffffff,27.0,0.0,0.0
843db55ffffffff,29.0,0.0,0.0
843db57ffffffff,95.0,0.0,0.0
843db5bffffffff,19.0,0.0,0.0
843db61ffffffff,12.0,0.0,0.0
843db63ffffffff,5.0,0.0,0.0
843db65ffffffff,11.0,0.0,0.0
843db67ffffffff,89.0,0.0,0.0
843db6bffffffff,1.0,0.0,0.0
843db6dffffffff,32.0,0.0,0.0
843e2dbffffffff,1.0,0.0,0.0
843e411ffffffff,2.0,0.0,0.0
843e437ffffffff,3.0,0.0,0.0
843e469ffffffff,2.0,0.0,0.0
843e4a9ffffffff,2.0,0.0,0.0
843e583ffffffff,22.0,0.0,0.0
843e58bffffffff,3.0,0.0,0.0
843e5b9ffffffff,31.0,0.0,0.0
843e5c3ffffffff,2.0,0.0,0.0
843e5cbffffffff,26.0,1.0,0.0
843e5d5ffffffff,2.0,0.0,0.0
843e5ddffffffff,3.0,0.0,0.0
843e605ffffffff,3.0,2.0,0.0
843e621ffffffff,3.0,0.0,0.0
843e625ffffffff,10.0,0.0,0.0
843e629ffffffff,10.0,0.0,0.0
843e655ffffffff,2.0,0.0,0.0
843e689ffffffff,578.0,0.0,5.0
843e68bffffffff,2.0,0.0,0.0
843e68dffffffff,7.0,0.0,0.0
843e6a1ffffffff,2.0,0.0,0.0
843e6a7ffffffff,4.0,0.0,0.0
843e6c3ffffffff,24.0,0.0,1.0
843e6c9ffffffff,82.0,0.0,12.0
843e6cbffffffff,4.0,0.0,0.0
843e719ffffffff,24.0,0.0,0.0
843e753ffffffff,16.0,0.0,0.0
843ee93ffffffff,6.0,0.0,0.0
8440049ffffffff,2.0,0.0,0.0
8440201ffffffff,2.0,0.0,0.0
844022bffffffff,3.0,0.0,0.0
8440255ffffffff,2.0,0.0,0.0
84402d1ffffffff,2.0,0.0,0.0
84402d7ffffffff,30.0,0.0,0.0
8440349ffffffff,4.0,0.0,0.0
8440403ffffffff,14.0,0.0,0.0
844040dffffffff,1.0,0.0,0.0
8440413ffffffff,4.0,0.0,0.0
8440431ffffffff,2.0,0.0,0.0
8440435ffffffff,10.0,0.0,0.0
8440437ffffffff,2.0,0.0,0.0
8440439ffffffff,32.0,0.0,0.0
8440447ffffffff,2.0,0.0,0.0
8440491ffffffff,2.0,0.0,0.0
8440495ffffffff,1.0,0.0,0.0
8440499ffffffff,26.0,0.0,0.0
844049bffffffff,3.0,0.0,0.0
844049dffffffff,2.0,0.0,0.0
84404c1ffffffff,9.0,0.0,0.0
84404c3ffffffff,2.0,0.0,0.0
84404c5ffffffff,10.0,0.0,0.0
84404c7ffffffff,3.0,0.0,0.0
84404cbffffffff,72.0,0.0,0.0
84404cdffffffff,2.0,0.0,0.0
84404ddffffffff,21.0,0.0,0.0
84404e9ffffffff,2.0,0.0,0.0
844058dffffffff,3.0,0.0,0.0
84405c9ffffffff,2.0,0.0,0.0
84405cbffffffff,13.0,0.0,0.0
8440617ffffffff,2.0,0.0,0.0
8440619ffffffff,4.0,0.0,0.0
8440699ffffffff,1.0,0.0,0.0
84406b3ffffffff,2.0,0.0,0.0
84406b7ffffffff,4.0,0.0,0.0
8440711ffffffff,1.0,0.0,0.0
844071dffffffff,1.0,0.0,0.0
8440961ffffffff,1.0,0.0,0.0
8440a45ffffffff,6.0,0.0,0.0
8441035ffffffff,4.0,0.0,0.0
8441037ffffffff,1.0,0.0,0.0
8441099ffffffff,3.0,0.0,0.0
844109bffffffff,16.0,0.0,2.0
84410e7ffffffff,2.0,0.0,0.0
8441101ffffffff,2.0,0.0,0.0
8441111ffffffff,6.0,0.0,0.0
844111dffffffff,2.0,0.0,0.0
8441129ffffffff,4.0,0.0,0.0
8441181ffffffff,3.0,0.0,0.0
8441199ffffffff,3.0,0.0,0.0
844119dffffffff,6.0,0.0,0.0
84411b5ffffffff,2.0,0.0,0.0
84411c3ffffffff,1.0,0.0,0.0
84411c9ffffffff,2.0,0.0,0.0
84411cbffffffff,454.0,0.0,10.0
84411d7ffffffff,10.0,0.0,0.0
84411d9ffffffff,1.0,0.0,0.0
84411dbffffffff,3.0,0.0,0.0
84411ddffffffff,15.0,0.0,1.0
8441421ffffffff,2.0,0.0,0.0
844142bffffffff,10.0,0.0,0.0
84414c3ffffffff,2.0,0.0,0.0
84414d9ffffffff,3.0,0.0,0.0
8441509ffffffff,2.0,0.0,0.0
8441539ffffffff,1.0,0.0,0.0
8441541ffffffff,3.0,0.0,0.0
8441547ffffffff,19.0,0.0,0.0
844154dffffffff,4.0,0.0,0.0
844159bffffffff,2.0,0.0,0.0
84415cbffffffff,3.0,0.0,0.0
84415edffffffff,2.0,0.0,0.0
8441683ffffffff,1.0,0.0,0.0
844169bffffffff,4.0,0.0,0.0
84416b7ffffffff,1.0,0.0,0.0
84416b9ffffffff,1.0,0.0,0.0
84416d1ffffffff,2.0,0.0,0.0
84416d3ffffffff,2.0,0.0,0.0
84416d9ffffffff,2.0,0.0,0.0
84416dbffffffff,20.0,0.0,0.0
84416ddffffffff,4.0,0.0,0.0
8441711ffffffff,4.0,0.0,1.0
8441715ffffffff,5.0,0.0,0.0
8441717ffffffff,5.0,0.0,0.0
8441719ffffffff,22.0,0.0,0.0
8441721ffffffff,2.0,0.0,0.0
844172bffffffff,3.0,0.0,0.0
844172dffffffff,2.0,0.0,0.0
8441739ffffffff,64.0,0.0,0.0
844173dffffffff,10.0,0.0,0.0
8441743ffffffff,2.0,0.0,0.0
8441767ffffffff,2.0,0.0,0.0
844182dffffffff,1.0,0.0,0.0
8441835ffffffff,2.0,0.0,0.0
8441837ffffffff,2.0,0.0,0.0
8441847ffffffff,1.0,0.0,0.0
8441855ffffffff,4.0,0.0,1.0
8441863ffffffff,3.0,0.0,0.0
84418a1ffffffff,2.0,0.0,0.0
8441911ffffffff,17.0,0.0,0.0
8441919ffffffff,8.0,0.0,1.0
844192dffffffff,23.0,0.0,0.0
8441949ffffffff,2.0,0.0,0.0
84419a5ffffffff,1.0,0.0,1.0
84419d9ffffffff,6.0,0.0,0.0
84419ddffffffff,19.0,0.0,0.0
8441a09ffffffff,208.0,0.0,64.0
8441a0bffffffff,2.0,0.0,0.0
8441a37ffffffff,3.0,0.0,0.0
8441a43ffffffff,296.0,0.0,97.0
8441a47ffffffff,2.0,0.0,0.0
8441a55ffffffff,656.0,0.0,270.0
8441b21ffffffff,2.0,0.0,0.0
8441b29ffffffff,9.0,0.0,0.0
8441b2dffffffff,18.0,0.0,0.0
8441b51ffffffff,8.0,0.0,0.0
8441b5dffffffff,2.0,0.0,0.0
8441b65ffffffff,5.0,0.0,0.0
84420a7ffffffff,1.0,0.0,0.0
8442311ffffffff,5.0,0.0,0.0
8442357ffffffff,5.0,0.0,0.0
8442481ffffffff,6.0,0.0,0.0
844248bffffffff,2.0,0.0,0.0
8442491ffffffff,5.0,0.0,0.0
8442493ffffffff,213.0,0.0,0.0
8442499ffffffff,61.0,0.0,0.0
844249bffffffff,14.0,0.0,0.0
844249dffffffff,4.0,0.0,0.0
84424b1ffffffff,2.0,0.0,0.0
84424d3ffffffff,3.0,0.0,0.0
84424d7ffffffff,2.0,0.0,0.0
8442515ffffffff,6.0,0.0,0.0
8442531ffffffff,134.0,0.0,0.0
8442533ffffffff,58.0,0.0,0.0
8442537ffffffff,22.0,0.0,0.0
8442539ffffffff,2.0,0.0,0.0
8442545ffffffff,5.0,0.0,0.0
844256dffffffff,2.0,0.0,0.0
8442581ffffffff,9.0,0.0,0.0
8442583ffffffff,6.0,0.0,0.0
8442585ffffffff,10.0,0.0,0.0
844258bffffffff,15.0,0.0,0.0
8442591ffffffff,6.0,0.0,0.0
8442597ffffffff,2.0,0.0,0.0
844259dffffffff,84.0,0.0,0.0
84425a3ffffffff,4.0,0.0,0.0
84425a5ffffffff,9.0,0.0,0.0
84425a7ffffffff,17.0,0.0,0.0
84425a9ffffffff,19.0,0.0,0.0
84425abffffffff,2.0,0.0,0.0
84425adffffffff,4.0,0.0,0.0
84425e1ffffffff,2.0,0.0,0.0
84425e5ffffffff,2.0,0.0,0.0
84425e7ffffffff,6.0,0.0,0.0
8442683ffffffff,8.0,0.0,0.0
8442689ffffffff,2.0,0.0,0.0
8442693ffffffff,5.0,0.0,0.0
8442695ffffffff,18.0,0.0,0.0
8442697ffffffff,20.0,0.0,0.0
8442699ffffffff,15.0,0.0,0.0
844269bffffffff,15.0,0.0,0.0
844269dffffffff,5.0,0.0,0.0
84426dbffffffff,5.0,0.0,0.0
8442c01ffffffff,135.0,0.0,0.0
8442c03ffffffff,3.0,0.0,0.0
8442c05ffffffff,76.0,0.0,0.0
8442c07ffffffff,151.0,0.0,0.0
8442c09ffffffff,7.0,0.0,0.0
8442c0bffffffff,2.0,0.0,0.0
8442c0dffffffff,77.0,0.0,0.0
8442c11ffffffff,16.0,0.0,0.0
8442c13ffffffff,315.0,0.0,0.0
8442c15ffffffff,3.0,0.0,0.0
8442c19ffffffff,13.0,0.0,0.0
8442c1bffffffff,83.0,0.0,0.0
8442c1dffffffff,16.0,0.0,0.0
8442c21ffffffff,13.0,0.0,0.0
8442c23ffffffff,25.0,0.0,0.0
8442c25ffffffff,14.0,0.0,0.0
8442c27ffffffff,66.0,0.0,0.0
8442c29ffffffff,10.0,0.0,0.0
8442c2bffffffff,1.0,0.0,0.0
8442c2dffffffff,113.0,0.0,0.0
8442c31ffffffff,50.0,0.0,0.0
8442c33ffffffff,19.0,0.0,0.0
8442c35ffffffff,1.0,0.0,0.0
8442c37ffffffff,2.0,0.0,0.0
8442c39ffffffff,36.0,0.0,0.0
8442c3bffffffff,16.0,0.0,0.0
8442c3dffffffff,25.0,0.0,0.0
8442c41ffffffff,148.0,0.0,0.0
8442c43ffffffff,66.0,0.0,0.0
8442c45ffffffff,13.0,0.0,0.0
8442c47ffffffff,30.0,0.0,0.0
8442c49ffffffff,44.0,0.0,0.0
8442c4bffffffff,227.0,0.0,0.0
8442c4dffffffff,68.0,0.0,0.0
8442c51ffffffff,10.0,0.0,0.0
8442c53ffffffff,23.0,0.0,0.0
8442c55ffffffff,24.0,0.0,0.0
8442c57ffffffff,35.0,0.0,0.0
8442c59ffffffff,26.0,0.0,0.0
8442c5bffffffff,6.0,0.0,0.0
8442c5dffffffff,353.0,0.0,0.0
8442c61ffffffff,35.0,0.0,0.0
8442c63ffffffff,9.0,0.0,0.0
8442c67ffffffff,7.0,0.0,0.0
8442c69ffffffff,89.0,0.0,0.0
8442c6dffffffff,10.0,0.0,0.0
8442c81ffffffff,2.0,0.0,0.0
8442c83ffffffff,28.0,0.0,0.0
8442c89ffffffff,1.0,0.0,0.0
8442c8bffffffff,22.0,0.0,0.0
8442c8dffffffff,4.0,0.0,0.0
8442c91ffffffff,5.0,0.0,0.0
8442c93ffffffff,20.0,0.0,0.0
8442c95ffffffff,4.0,0.0,0.0
8442c9bffffffff,3.0,0.0,0.0
8442c9dffffffff,2.0,0.0,0.0
8442ca1ffffffff,2.0,0.0,0.0
8442ca3ffffffff,1.0,0.0,0.0
8442ca5ffffffff,22.0,0.0,0.0
8442ca7ffffffff,17.0,0.0,0.0
8442ca9ffffffff,17.0,0.0,0.0
8442cabffffffff,131.0,0.0,0.0
8442cadffffffff,4.0,0.0,0.0
8442cb3ffffffff,2.0,0.0,0.0
8442cb9ffffffff,33.0,0.0,0.0
8442cbbffffffff,10.0,0.0,0.0
8442cbdffffffff,5.0,0.0,0.0
8442cc3ffffffff,4.0,0.0,0.0
8442cc5ffffffff,252.0,0.0,0.0
8442cc7ffffffff,201.0,0.0,0.0
8442cc9ffffffff,4.0,0.0,0.0
8442ccbffffffff,3.0,0.0,0.0
8442ccdffffffff,14.0,0.0,0.0
8442cd1ffffffff,27.0,0.0,0.0
8442cd3ffffffff,12.0,0.0,0.0
8442cd5ffffffff,10.0,0.0,0.0
8442cd7ffffffff,4.0,0.0,0.0
8442cd9ffffffff,5.0,0.0,0.0
8442cdbffffffff,58.0,0.0,0.0
8442cddffffffff,49.0,0.0,0.0
8442ce1ffffffff,46.0,0.0,0.0
8442ce3ffffffff,187.0,0.0,0.0
8442ce5ffffffff,37.0,0.0,0.0
8442ce7ffffffff,72.0,0.0,0.0
8442ce9ffffffff,926.0,0.0,0.0
8442cebffffffff,274.0,0.0,0.0
8442cedffffffff,9.0,0.0,0.0
8442d13ffffffff,13.0,0.0,0.0
8442d1bffffffff,9.0,0.0,0.0
8442d5bffffffff,2.0,0.0,0.0
8442d89ffffffff,37.0,0.0,0.0
8442d91ffffffff,3.0,0.0,0.0
8442d93ffffffff,12.0,0.0,0.0
8442d95ffffffff,19.0,0.0,0.0
8442d97ffffffff,13.0,0.0,0.0
8442d99ffffffff,9.0,0.0,0.0
8442d9bffffffff,5.0,0.0,0.0
8442d9dffffffff,22.0,0.0,0.0
8442db1ffffffff,2.0,0.0,0.0
8442db3ffffffff,15.0,0.0,0.0
8442db5ffffffff,580.0,0.0,0.0
8442db7ffffffff,45.0,0.0,0.0
8442db9ffffffff,2.0,0.0,0.0
8442dbbffffffff,12.0,0.0,0.0
8442dbdffffffff,11.0,0.0,0.0
8442dc1ffffffff,14.0,0.0,0.0
8442dc3ffffffff,42.0,0.0,0.0
8442dc5ffffffff,4.0,0.0,0.0
8442dc7ffffffff,5.0,0.0,0.0
8442dc9ffffffff,5.0,0.0,0.0
8442dcbffffffff,4.0,0.0,0.0
8442dcdffffffff,50.0,0.0,0.0
8442dd1ffffffff,131.0,0.0,0.0
8442dd3ffffffff,14.0,0.0,0.0
8442dd7ffffffff,1.0,0.0,0.0
8442dd9ffffffff,317.0,0.0,0.0
8442ddbffffffff,1.0,0.0,0.0
8442dddffffffff,3.0,0.0,0.0
8442e05ffffffff,2.0,0.0,0.0
8442e09ffffffff,5.0,0.0,0.0
8442e0dffffffff,7.0,0.0,0.0
8442e23ffffffff,21.0,0.0,0.0
8442e27ffffffff,36.0,0.0,0.0
8442e35ffffffff,2.0,0.0,0.0
8442e37ffffffff,41.0,0.0,0.0
8442e41ffffffff,7.0,0.0,0.0
8442e45ffffffff,5.0,0.0,0.0
8442e47ffffffff,1.0,0.0,0.0
8442e6bffffffff,1.0,0.0,0.0
8442e87ffffffff,3.0,0.0,0.0
8442e97ffffffff,10.0,0.0,0.0
8442ea1ffffffff,12.0,0.0,0.0
8442ea5ffffffff,11.0,0.0,0.0
8442ea7ffffffff,3.0,0.0,0.0
8442ea9ffffffff,7.0,0.0,0.0
8442eb1ffffffff,16.0,0.0,0.0
8442eb3ffffffff,52.0,0.0,0.0
8442eb5ffffffff,3.0,0.0,0.0
8442eb7ffffffff,7.0,0.0,0.0
8442ebbffffffff,2.0,0.0,0.0
8442ebdffffffff,2.0,0.0,0.0
84431e3ffffffff,23.0,0.0,0.0
84431e9ffffffff,3.0,0.0,0.0
84431ebffffffff,1.0,0.0,0.0
84431edffffffff,2.0,0.0,0.0
8443233ffffffff,4.0,0.0,0.0
8443241ffffffff,2.0,0.0,0.0
84438c1ffffffff,5.0,0.0,0.0
84438c3ffffffff,13.0,0.0,0.0
84438c9ffffffff,2.0,0.0,0.0
8443a03ffffffff,8.0,0.0,1.0
8443a13ffffffff,30.0,0.0,1.0
8443a15ffffffff,6.0,0.0,0.0
8443a17ffffffff,25.0,0.0,0.0
8443a91ffffffff,2.0,0.0,0.0
8443a93ffffffff,4.0,0.0,0.0
8443ac1ffffffff,4.0,0.0,2.0
8443ac3ffffffff,9.0,0.0,1.0
8443ac5ffffffff,1.0,0.0,0.0
8443acbffffffff,8.0,0.0,0.0
8443acdffffffff,4.0,0.0,0.0
844b26dffffffff,82.0,0.0,1.0
844b30dffffffff,3.0,0.0,0.0
844b321ffffffff,1.0,0.0,1.0
844b32dffffffff,3.0,0.0,0.0
844b349ffffffff,2.0,0.0,0.0
844b34bffffffff,2.0,0.0,0.0
844b36dffffffff,2.0,0.0,0.0
844b841ffffffff,2.0,0.0,0.0
844b845ffffffff,74.0,0.0,0.0
844b849ffffffff,42.0,0.0,0.0
844b84dffffffff,15.0,0.0,0.0
844b86dffffffff,581.0,0.0,30.0
844ba01ffffffff,94.0,0.0,6.0
844ba03ffffffff,34.0,0.0,4.0
844ba05ffffffff,151.0,0.0,16.0
844ba07ffffffff,1.0,0.0,0.0
844ba09ffffffff,567.0,0.0,29.0
844ba0bffffffff,1982.0,0.0,133.0
844ba0dffffffff,230.0,0.0,7.0
844ba11ffffffff,6.0,0.0,0.0
844ba15ffffffff,698.0,0.0,39.0
844ba1dffffffff,559.0,0.0,38.0
844ba21ffffffff,120.0,0.0,23.0
844ba25ffffffff,894.0,0.0,37.0
844ba29ffffffff,697.0,0.0,61.0
844ba2bffffffff,111.0,0.0,0.0
844ba2dffffffff,1266.0,0.0,74.0
844ba31ffffffff,2.0,0.0,0.0
844ba35ffffffff,314.0,0.0,0.0
844ba39ffffffff,315.0,0.0,7.0
844ba3dffffffff,130.0,0.0,0.0
844ba53ffffffff,2.0,0.0,0.0
844ba57ffffffff,453.0,0.0,9.0
844ba63ffffffff,352.0,0.0,12.0
844ba67ffffffff,124.0,0.0,21.0
844bb11ffffffff,666.0,0.0,25.0
844bb13ffffffff,365.0,0.0,27.0
844bb17ffffffff,365.0,0.0,47.0
844bb19ffffffff,2787.0,0.0,69.0
844bb1bffffffff,64.0,0.0,0.0
844bb51ffffffff,19.0,0.0,0.0
844bb53ffffffff,3374.0,0.0,409.0
844bb59ffffffff,44.0,0.0,0.0
844bb5bffffffff,2.0,0.0,0.0
8452025ffffffff,3.0,0.0,0.0
8452111ffffffff,1.0,0.0,0.0
8452113ffffffff,7.0,0.0,0.0
84521c5ffffffff,15.0,0.0,0.0
84521cdffffffff,1.0,0.0,0.0
84521e9ffffffff,3.0,0.0,0.0
845284dffffffff,2.0,0.0,0.0
845285dffffffff,2.0,0.0,0.0
8452997ffffffff,4.0,0.0,0.0
84529b1ffffffff,2.0,2.0,0.0
84529b3ffffffff,1.0,0.0,0.0
84529b5ffffffff,4.0,0.0,0.0
84529b9ffffffff,7.0,0.0,0.0
84529bbffffffff,13.0,2.0,0.0
84529bdffffffff,2.0,0.0,0.0
8452dc5ffffffff,2.0,0.0,0.0
8453059ffffffff,2.0,0.0,0.0
8453451ffffffff,6.0,0.0,0.0
8453457ffffffff,3.0,0.0,0.0
8453623ffffffff,2.0,0.0,0.0
8453631ffffffff,17.0,0.0,0.0
845363bffffffff,4.0,0.0,0.0
8453669ffffffff,2.0,0.0,0.0
8453a43ffffffff,2.0,0.0,0.0
84540abffffffff,7.0,0.0,0.0
8454103ffffffff,82.0,30.0,0.0
8454107ffffffff,4.0,0.0,0.0
8454115ffffffff,3.0,1.0,0.0
845411dffffffff,1.0,0.0,0.0
8454133ffffffff,5.0,0.0,0.0
8454137ffffffff,3.0,0.0,0.0
8454139ffffffff,18.0,8.0,0.0
8454157ffffffff,5.0,2.0,0.0
8454187ffffffff,1.0,0.0,0.0
8454199ffffffff,2.0,0.0,0.0
845419bffffffff,2.0,0.0,0.0
84541a1ffffffff,2.0,0.0,0.0
84541a3ffffffff,3.0,0.0,0.0
84541a5ffffffff,3.0,0.0,0.0
84541adffffffff,1.0,0.0,0.0
84541b5ffffffff,1.0,1.0,0.0
84541b9ffffffff,13.0,1.0,0.0
84541bdffffffff,3.0,0.0,0.0
84541e3ffffffff,2.0,0.0,0.0
84541e5ffffffff,3.0,0.0,0.0
84541e7ffffffff,4.0,4.0,0.0
84541e9ffffffff,7.0,0.0,0.0
845440dffffffff,1.0,0.0,0.0
8454443ffffffff,4.0,0.0,0.0
8454447ffffffff,10.0,0.0,0.0
8454a93ffffffff,91.0,10.0,0.0
8454a99ffffffff,2.0,0.0,0.0
8454a9bffffffff,36.0,5.0,0.0
8454ac3ffffffff,3.0,0.0,0.0
8454ad1ffffffff,2.0,0.0,0.0
8454ad3ffffffff,13.0,2.0,0.0
8454ad5ffffffff,1.0,0.0,0.0
8454ad7ffffffff,4.0,0.0,0.0
8454addffffffff,4.0,2.0,0.0
8454c41ffffffff,2.0,0.0,0.0
8454e4dffffffff,5.0,3.0,0.0
8454e51ffffffff,2.0,0.0,0.0
8454e59ffffffff,1.0,0.0,0.0
8454e5bffffffff,4.0,4.0,0.0
8454ea5ffffffff,2.0,0.0,0.0
8454ee3ffffffff,2.0,0.0,0.0
8454f45ffffffff,2.0,0.0,0.0
8454f47ffffffff,1.0,0.0,0.0
8454f49ffffffff,1.0,0.0,0.0
8454f4dffffffff,18.0,2.0,0.0
8454f51ffffffff,2.0,0.0,0.0
8454f57ffffffff,8.0,0.0,0.0
