cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
83351bfffffffff,2.0,0.0,0.0
833825fffffffff,2.0,0.0,0.0
833900fffffffff,1.0,0.0,0.0
833905fffffffff,27.0,0.0,0.0
833910fffffffff,1.0,0.0,0.0
833925fffffffff,1.0,0.0,0.0
83392dfffffffff,10.0,0.0,0.0
833944fffffffff,5.0,2.0,0.0
833945fffffffff,5.0,0.0,0.0
833946fffffffff,4.0,0.0,0.0
833971fffffffff,4.0,0.0,0.0
833973fffffffff,12.0,0.0,0.0
833974fffffffff,5.0,0.0,0.0
833975fffffffff,1.0,0.0,0.0
833c02fffffffff,4.0,0.0,0.0
833c06fffffffff,4.0,0.0,0.0
833c0afffffffff,9.0,0.0,0.0
833c0efffffffff,12.0,0.0,0.0
833c15fffffffff,1.0,0.0,0.0
833c19fffffffff,22.0,0.0,0.0
833c1cfffffffff,6.0,4.0,0.0
833c1dfffffffff,20.0,0.0,0.0
833c36fffffffff,7.0,0.0,0.0
833c58fffffffff,9.0,3.0,0.0
833c59fffffffff,2.0,0.0,0.0
833c5bfffffffff,16.0,0.0,0.0
833c80fffffffff,20.0,0.0,0.0
833ca5fffffffff,3.0,0.0,0.0
833cb3fffffffff,4.0,0.0,0.0
833ce0fffffffff,1.0,0.0,0.0
833ce4fffffffff,8.0,0.0,0.0
833ce5fffffffff,2.0,0.0,0.0
833cecfffffffff,10.0,5.0,0.0
833d10fffffffff,4.0,0.0,0.0
833d13fffffffff,6.0,3.0,0.0
833d1efffffffff,6.0,0.0,0.0
833d30fffffffff,4.0,0.0,0.0
833d31fffffffff,2.0,0.0,0.0
833d33fffffffff,4.0,0.0,0.0
833d35fffffffff,2.0,0.0,0.0
833d85fffffffff,2.0,0.0,0.0
833d8cfffffffff,2.0,0.0,0.0
833dacfffffffff,13.0,0.0,0.0
833dadfffffffff,18.0,0.0,0.0
83402dfffffffff,2.0,2.0,0.0
834058fffffffff,4.0,0.0,0.0
83419afffffffff,2.0,0.0,0.0
83419dfffffffff,2.0,0.0,0.0
834360fffffffff,3.0,3.0,0.0
83441afffffffff,7.0,0.0,5.0
83441bfffffffff,2.0,0.0,0.0
834440fffffffff,9.0,0.0,0.0
834446fffffffff,13.0,0.0,0.0
83444afffffffff,1.0,0.0,0.0
83444bfffffffff,17.0,0.0,0.0
83444efffffffff,4.0,0.0,0.0
834455fffffffff,8.0,0.0,3.0
834456fffffffff,1.0,0.0,0.0
83445bfffffffff,10.0,0.0,0.0
83445cfffffffff,2.0,0.0,0.0
8344abfffffffff,36.0,0.0,0.0
8344c0fffffffff,2.0,0.0,0.0
8344c1fffffffff,1.0,0.0,1.0
8344c2fffffffff,2.0,0.0,2.0
8344c4fffffffff,9.0,0.0,1.0
8344c5fffffffff,14.0,0.0,0.0
8344c8fffffffff,26.0,0.0,0.0
8344c9fffffffff,3.0,0.0,0.0
8344cafffffffff,145.0,0.0,9.0
8344cbfffffffff,9.0,0.0,0.0
8344ccfffffffff,8.0,0.0,0.0
8344cdfffffffff,14.0,0.0,0.0
8344cefffffffff,28.0,0.0,2.0
8344d0fffffffff,40.0,0.0,0.0
8344d1fffffffff,3.0,0.0,0.0
8344d2fffffffff,2.0,0.0,0.0
8344d3fffffffff,2.0,0.0,0.0
8344d8fffffffff,17.0,0.0,0.0
8344d9fffffffff,98.0,0.0,8.0
8344dbfffffffff,64.0,0.0,5.0
8344ddfffffffff,233.0,0.0,6.0
8344e3fffffffff,5.0,0.0,0.0
8344eafffffffff,3.0,0.0,1.0
8344ebfffffffff,8.0,0.0,0.0
8344f6fffffffff,24.0,0.0,1.0
8347a3fffffffff,2.0,0.0,0.0
834809fffffffff,4.0,0.0,0.0
834814fffffffff,1.0,0.0,0.0
83481efffffffff,6.0,0.0,0.0
83484afffffffff,30.0,0.0,0.0
834859fffffffff,5.0,0.0,0.0
83485bfffffffff,62.0,0.0,2.0
83488afffffffff,5.0,0.0,0.0
83488bfffffffff,1.0,0.0,0.0
83488efffffffff,3.0,0.0,0.0
834898fffffffff,29.0,0.0,0.0
83489afffffffff,3.0,0.0,0.0
83489bfffffffff,3.0,0.0,0.0
83489cfffffffff,8.0,0.0,0.0
83489dfffffffff,3.0,0.0,0.0
83489efffffffff,2.0,0.0,0.0
8348a2fffffffff,8.0,0.0,0.0
8348b1fffffffff,2.0,0.0,0.0
8348c2fffffffff,4.0,0.0,0.0
8348c3fffffffff,1.0,0.0,0.0
8348c5fffffffff,3.0,0.0,0.0
8348c6fffffffff,10.0,0.0,0.0
8348c9fffffffff,33.0,0.0,0.0
8348ccfffffffff,14.0,0.0,2.0
8348cdfffffffff,10.0,0.0,2.0
8348d0fffffffff,12.0,0.0,0.0
8348d2fffffffff,4.0,0.0,0.0
8348d4fffffffff,8.0,0.0,0.0
8348d6fffffffff,2.0,0.0,0.0
8348d8fffffffff,52.0,0.0,2.0
8348dafffffffff,10.0,0.0,0.0
8348dcfffffffff,4.0,0.0,0.0
8348defffffffff,9.0,0.0,0.0
8348e8fffffffff,84.0,0.0,7.0
8348eafffffffff,48.0,0.0,7.0
8348ebfffffffff,28.0,0.0,2.0
8348ecfffffffff,25.0,0.0,0.0
8348eefffffffff,31.0,0.0,3.0
8348f2fffffffff,16.0,0.0,0.0
8348f3fffffffff,15.0,0.0,0.0
8348f6fffffffff,2.0,0.0,0.0
834983fffffffff,1.0,0.0,0.0
83498bfffffffff,1.0,0.0,0.0
834b84fffffffff,11.0,0.0,0.0
834ba1fffffffff,18.0,0.0,0.0
834ba3fffffffff,4.0,0.0,0.0
834ba5fffffffff,4.0,0.0,0.0
834ba6fffffffff,6.0,0.0,0.0
